Index,Initial x,Initial z,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
45,-0.9719194356343577,0.0,0.19669024571159613,0.15862027332666676,16.879888041803465,2.95169522975859,20499.40945483898,(40998.818885287015+0j),(9.622867115680641+0j),(1.0000592616183652+0j),(0.9999407418958863+0j),(0.10391913220517868+0j),(2.4390948818016555e-05+0j)
46,-0.9716410046156859,0.0,0.1969050027604748,0.16201290363399753,16.887200063459773,2.950580880043713,20693.995504080627,(41387.990983999654+0j),(9.963227730563167+0j),(1.0000667295615993+0j),(0.9999332748884893+0j),(0.10036907988319836+0j),(2.416160096404075e-05+0j)
47,-0.9713598413673062,0.0,0.1971221846788738,0.16536759334473353,16.894581075907062,2.949456090539057,20892.303929483052,(41784.595786979924+0j),(10.30601067025876+0j),(1.0000654652286576+0j),(0.9999345390551135+0j),(0.09703075534382916+0j),(2.393225763774097e-05+0j)
48,-0.9710760470645147,0.0,0.19734171664757535,0.16868542645362467,16.902027753010298,2.9483212793044946,21094.33408473664,(42188.668145770236+0j),(10.651000738841581+0j),(1.0000540130900404+0j),(0.999945989829023+0j),(0.09388789132834657+0j),(2.3703048117889217e-05+0j)
49,-0.9707897139449532,0.0,0.1975635284322132,0.17196747583166638,16.909536937987895,2.9471768307566624,21300.128405864296,(42600.256788254555+0j),(10.997988775815848+0j),(1.0000467418618908+0j),(0.9999532603249408+0j),(0.09092571563266715+0j),(2.3474038603341927e-05+0j)
50,-0.9705009256368197,0.0,0.1977875540039301,0.17521480214615914,16.917105632898778,2.9460230973342716,21509.71208155365,(43019.424139861985+0j),(11.346771475531211+0j),(1.0000573045694037+0j),(0.9999426987117094+0j),(0.08813079580823932+0j),(2.3245321917819653e-05+0j)
51,-0.9702097574654244,0.0,0.1980137311737824,0.1784284530430963,16.924730988732158,2.944860401075736,21723.123100534354,(43446.24617805176+0j),(11.69715117947575+0j),(1.0000606164878831+0j),(0.9999393871862491+0j),(0.08549090155736401+0j),(2.301695510110088e-05+0j)
52,-0.9699162767382585,0.0,0.1982420012425573,0.1816094625547835,16.932410296077236,2.943689035109558,21940.412858974076,(43880.812342610145+0j),(12.048935676531924+0j),(1.0000438365616129+0j),(0.9999561653588931+0j),(0.0829948824333567+0j),(2.2788996883217674e-05+0j)
53,-0.9696205430095258,0.0,0.1984723086612015,0.1847588506921869,16.940140976361555,2.9425092650640896,22161.61631484811,(44323.225467763965+0j),(12.40193798492117+0j),(1.0000599044149399+0j),(0.9999400991708293+0j),(0.08063255929940547+0j),(2.2561531304894726e-05+0j)
54,-0.9693226083230739,0.0,0.1987046007035461,0.18787762320650164,16.94792057360913,2.941321330394241,22386.800830507935,(44773.60163868128+0j),(12.755975998470973+0j),(1.0000520461761937+0j),(0.9999479565396223+0j),(2.2334592494583987e-05+0j),(0.07839462853384427+0j)
