Index,Initial x,Initial z,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
254,-2.2355979358685603,0.0,-0.0026962273347071503,1.784292712601731,39.322847443102866,2.7103038484033197,93161.33197168761,(-186319.09445039008+0j),(1.0000000000800173+2.704109481061447e-05j),(1.0000000000800173-2.704109481061447e-05j),(-5.367033611824657e-06+0j),(-2.9652410900176416+0j),(-0.3372407064526615+0j)
255,-2.2351373812156425,0.0,-0.0026996406244317963,1.7833980861444843,39.327435574278944,2.7116217332800026,93490.28838931017,(-186980.5767732722+0j),(1.0000000002300782+3.3976144330935266e-05j),(1.0000000002300782-3.3976144330935266e-05j),(-5.348199535553087e-06+0j),(-2.95519395934387+0j),(-0.33838726451039486+0j)
256,-2.234675318134902,0.0,-0.002703070645521314,1.7825020067980588,39.33203552422557,2.712937562873404,93837.69132321654,(-187666.49584030366+0j),(0.9999848522643465+0j),(1.0000151475631085+0j),(-5.328349333446249e-06+0j),(-2.9446552745875327+0j),(-0.339598325355782+0j)
257,-2.2341897953140344,0.0,-0.002706680909339064,1.7815620117876938,39.3368656085589,2.714313383132927,94190.07619626241,(-188377.152654475+0j),(1.00000000022016+4.258625195452609e-05j),(1.00000000022016-4.258625195452609e-05j),(-5.308414858612572e-06+0j),(-2.9336018537632773+0j),(-0.34087788658750484+0j)
258,-2.233679607986764,0.0,-0.0027104814203215985,1.7805759933144787,39.341937347683746,2.7157516362622114,94542.0419124512,(-189084.08381961373+0j),(0.9999674368548579+0j),(1.0000325635796266+0j),(-5.288796521332373e-06+0j),(-2.9224644586133577+0j),(-0.34217695857778635+0j)
259,-2.2331434885551507,0.0,-0.002714482799934248,1.7795417466958878,39.34726283936263,2.7172548350072607,94907.77922644903,(-189815.5584476298+0j),(0.9999999994115782+7.766875604295554e-05j),(0.9999999994115782-7.766875604295554e-05j),(-5.268696210124966e-06+0j),(-2.9107845058259683+0j),(-0.3435499941677232+0j)
260,-2.2325801032684507,0.0,-0.0027186963319191654,1.7784569663060392,39.35285478770798,2.718825561711028,95278.28581110468,(-190545.60866481467+0j),(0.9999557407096131+0j),(1.000044259212264+0j),(-5.247785429358498e-06+0j),(-2.8989616124724225+0j),(-0.34495110100721343+0j)
261,-2.2320113068886664,0.0,-0.002722959492157929,1.7773638922110726,39.35849596011853,2.720402193257575,95155.9703705287,(-190311.94073580287+0j),(0.999999999581233+3.9225035807460625e-05j),(0.999999999581233-3.9225035807460625e-05j),(-5.2546535599173516e-06+0j),(-2.902764283190354+0j),(-0.3444992091817152+0j)
262,-2.231607472795353,0.0,-0.002725991929391954,1.7765891152313447,39.362498386408966,2.7215160219009786,95457.33861651561,(-190912.29961207014+0j),(0.9999738063676671+0j),(1.0000261941449995+0j),(-5.237941967169093e-06+0j),(-2.8929581451979125+0j),(-0.34566694359540673+0j)
263,-2.231128299552949,0.0,-0.002729596307193643,1.7756711667198315,39.367244643575326,2.7228317209965747,95753.1277935123,(-191506.25558180286+0j),(1.000046183264272+0j),(0.999953817962638+0j),(-5.221803576912693e-06+0j),(-2.883137969434835+0j),(-0.3468443101236804+0j)
264,-2.230647581053282,0.0,-0.002733219176018406,1.7747517402039723,39.37200312864501,2.72414525355301,96060.6685855737,(-192121.33716594236+0j),(1.000000000448769+2.113029762489104e-05j),(1.000000000448769-2.113029762489104e-05j),(-5.205204481836933e-06+0j),(-2.8728387604293637+0j),(-0.3480877568814755+0j)
265,-2.2301424813464514,0.0,-0.0027370333104719687,1.7737872671588086,39.37699968142853,2.725518549476308,96378.84800808117,(-192757.69601097447+0j),(0.9999720166368213+0j),(1.0000279848065685+0j),(-5.187864690644831e-06+0j),(-2.862037980640107+0j),(-0.34940137299517987+0j)
266,-2.2296117505909407,0.0,-0.0027410494180921856,1.7727755864232924,39.382246219547554,2.726954029713984,96695.51097750003,(-193389.7724102579+0j),(0.9999999996241553+1.4662953022658472e-05j),(0.9999999996241553-1.4662953022658472e-05j),(-5.170870860072433e-06+0j),(-2.8511565767758777+0j),(-0.350734859020197+0j)
267,-2.2290540739279585,0.0,-0.002745278876082302,1.7717144375139546,39.38775525787704,2.7284541839253267,97022.24989845471,(-194042.7631233266+0j),(1.000021181768538+0j),(0.9999788185738704+0j),(-5.153457073368101e-06+0j),(-2.8397465274201648+0j),(-0.35214410523761974+0j)
268,-2.2284910876537554,0.0,-0.0027495585757712766,1.7706451369868659,39.393312784054864,2.7299601714641812,97347.6985382658,(-194693.39668255416+0j),(0.9999417618094079+0j),(1.000058238319725+0j),(-5.136228257277685e-06+0j),(-2.8281982338902285+0j),(-0.35358200426583597+0j)
269,-2.2280914064888555,0.0,-0.0027526030331883277,1.7698871872212216,39.39725585920314,2.7310242101597835,97249.69624047131,(-194499.39247580123+0j),(1.0000000001661737+7.621887326481969e-05j),(1.0000000001661737-7.621887326481969e-05j),(-5.141622435059548e-06+0j),(-2.831660986734497+0j),(-0.35314961949354573+0j)
270,-2.2276171903801014,0.0,-0.0027562219692877656,1.7689891499077814,39.40193173082769,2.7322812207329648,97518.60186267085,(-195033.69474737858+0j),(1.000067951843414+0j),(0.9999320502898228+0j),(-5.1272269132535546e-06+0j),(-2.8220835570586575+0j),(-0.35434811896294854+0j)
271,-2.227141476508812,0.0,-0.0027598597625512755,1.7680896387221146,39.40661964430754,2.7335362971220643,97790.65427198292,(-195561.5285672231+0j),(1.0000000001639537+2.0234034772017215e-05j),(1.0000000001639537-2.0234034772017215e-05j),(-5.112963030418353e-06+0j),(-2.8124932744241913+0j),(-0.3555564058032231+0j)
272,-2.226641668578201,0.0,-0.0027636899192417016,1.767146026502978,39.411542089661424,2.7348486225386703,98053.65001777191,(-196107.30003044457+0j),(0.9999999998280706+2.2434132997426873e-05j),(0.9999999998280706-2.2434132997426873e-05j),(-5.099537472091515e-06+0j),(-2.8024360290383328+0j),(-0.3568324092461667+0j)
273,-2.22611653415029,0.0,-0.002767723234554208,1.7661561941551556,39.416710806920406,2.736220530606962,98339.40922724565,(-196671.0217540773+0j),(1.0000115869330974+0j),(0.9999884143634508+0j),(-5.084431602161762e-06+0j),(-2.7918898639053733+0j),(-0.3581803182598238+0j)
274,-2.225564776843753,0.0,-0.0027719711807539633,1.7651179248194846,39.42213812439901,2.737654422728613,98626.307371465,(-197252.61473786033+0j),(0.9999999996801089+5.6974121294772085e-05j),(0.9999999996801089-5.6974121294772085e-05j),(-5.069885089114381e-06+0j),(-2.78083187163705+0j),(-0.3596046241412339+0j)
275,-2.2250078057819325,0.0,-0.0027762699631687406,1.7640716408674164,39.42761320376454,2.7390940701120456,98904.38335419053,(-197808.76670332567+0j),(1.0000562052633246+0j),(0.9999437951372306+0j),(-5.055547434566717e-06+0j),(-2.7700795275663768+0j),(-0.3610004658886248+0j)
276,-2.224422585427428,0.0,-0.002780798516229919,1.762974215597678,39.43336221999288,2.7405983777366525,98828.46214261877,(-197656.92428017827+0j),(1.0000209270211782+0j),(0.9999790734832193+0j),(-5.059287781043188e-06+0j),(-2.7730330107065013+0j),(-0.36061597396751927+0j)
277,-2.2240200651295376,0.0,-0.0027839203686085504,1.762220531108339,39.43731424543802,2.741628125968557,99058.89942667214,(-198113.22818313423+0j),(0.9999999997165627+5.835789130523258e-05j),(0.9999999997165627-5.835789130523258e-05j),(-5.0475020710568376e-06+0j),(-2.7641158929029617+0j),(-0.3617793315278776+0j)
278,-2.223527164584675,0.0,-0.0027877511285795084,1.7612988672567937,39.44215122661057,2.7428836617601258,99283.95308024014,(-198563.7349025971+0j),(0.9999260147924895+0j),(1.000073985249338+0j),(-5.036060556619726e-06+0j),(-2.7551866086299217+0j),(-0.3629518221625215+0j)
