Index,Initial x,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,-1.98948494089794,-7.592094662753035e-10,1.395647912048738,33.446307102715664,3.017552155099944,1.0000000023071736,(1.0000679312937484+0j),(0.9999320734410201+0j),(0.9999422073463142+0.010750903387988116j),(0.9999422073463142-0.010750903387988116j),(-0.9686118433399498+0.2485781505715235j),(-0.9686118433399498-0.2485781505715235j)
1,-1.989488884711286,8.721285418862363e-05,1.3956536310561696,33.44635553333541,3.0175498726817302,1.0000000000308722,(0.01383657080093416+0.9999042696838231j),(0.01383657080093416-0.9999042696838231j),(0.999992142982827+0j),(1.0000078577971496+0j),(-0.9686318863228538+0.24850003782414762j),(-0.9686318863228538-0.24850003782414762j)
2,-1.9894956304819464,0.0001435496458542,1.3956634122730172,33.44643729511303,3.0175459713275217,1.6719739664992737,(-3.0119355124591993+0j),(-0.33201242058111385+0j),(1.0000003110037183+0j),(0.9999996888713913+0j),(-0.9686658550266376+0.2483675931064461j),(-0.9686658550266376-0.2483675931064461j)
3,-1.989503000800764,0.0001865677002712,1.3956740990603835,33.44652663109665,3.017541708715608,3.513824452013518,(-6.882349690091466+0j),(-0.14529921418721112+0j),(0.9999999998887685+8.75003362305281e-06j),(0.9999999998887685-8.75003362305281e-06j),(-0.9687029611603755+0.2482228294075524j),(-0.9687029611603755-0.2482228294075524j)
4,-1.989510620899675,0.0002224554967749,1.3956851480115615,33.44661899949402,3.017537301582299,5.418055964810248,(-10.743028306317377+0j),(-0.09308362337531019+0j),(0.999999995317509+9.7168605817935e-05j),(0.999999995317509-9.7168605817935e-05j),(-0.968741316512532+0.24807309745625267j),(-0.968741316512532-0.24807309745625267j)
5,-1.9895183729394428,0.0002538032158264,1.39569638826178,33.44671297227287,3.0175328180759577,7.355208837382606,(-14.642121553755322+0j),(-0.06829611377247712+0j),(0.9999999998741698+1.765332447600681e-05j),(0.9999999998741698-1.765332447600681e-05j),(-0.9687803274647221+0.2479207073185281j),(-0.9687803274647221-0.2479207073185281j)
6,-1.9895262059013763,0.0002819538597653,1.3957077458348006,33.446807931166546,3.0175282877013627,9.31254077173893,(-18.571234755336388+0j),(-0.05384671559365168+0j),(0.9999999999401759+3.48419606882567e-06j),(0.9999999999401759-3.48419606882567e-06j),(-0.968819736765798+0.24776665968815395j),(-0.968819736765798-0.24776665968815395j)
7,-1.989534093307781,0.0003077029321109,1.395719182338408,33.44690355532918,3.017523725770763,11.283431698006998,(-22.522463167206926+0j),(-0.04440011679017653+0j),(1.0000080891256053+0j),(0.9999919107624335+0j),(-0.9688594110187234+0.24761147324069221j),(-0.9688594110187234-0.24761147324069221j)
8,-1.9895420197206548,0.0003315654331564,1.3957306753877368,33.44699965768524,3.0175191412120386,13.264022903555878,(-26.49029613474443+0j),(-0.03774967255337451+0j),(1.0000069813637695+0j),(0.9999930187094652+0j),(-0.9688992724050957+0.24745545040037653j),(-0.9688992724050957-0.24745545040037653j)
9,-1.989549975375888,0.0003538965483052,1.3957422108249755,33.44709611991896,3.0175145396717697,15.251874083612025,(-30.47093000250384+0j),(-0.03281816493127305+0j),(0.9999999999505986+7.812318722983094e-06j),(0.9999999999505986-7.812318722983094e-06j),(-0.968939271701059+0.2472987823572886j),(-0.968939271701059-0.2472987823572886j)
10,-1.9895579537160928,0.0003749531079306,1.3957537791420025,33.447192862574624,3.0175099249420847,17.245352581412856,(-34.46168743112007+0j),(-0.029017731815687745+0j),(0.999999971398503+0.00023921244724134575j),(0.999999971398503-0.00023921244724134575j),(-0.9689793755105884+0.24714159875481292j),(-0.9689793755105884-0.24714159875481292j)
11,-1.9895587526038805,0.0003769965014379,1.3957549375009328,33.44720254991306,3.0175094628558314,17.444954722256483,(-34.861224275830274+0j),(-0.028685165845191454+0j),(0.9999999995707332+3.041090893888467e-05j),(0.9999999995707332-3.041090893888467e-05j),(-0.9689833910489987+0.24712585431549552j),(-0.9689833910489987-0.24712585431549552j)
12,-1.989559591624123,0.0003791306359203,1.395756154050362,33.44721272395808,3.017508977555744,17.654589654428325,(-35.280835308743015+0j),(-0.028344000202503526+0j),(0.9999999994739923+3.2362306453907416e-05j),(0.9999999994739923-3.2362306453907416e-05j),(-0.9689876078586572+0.2471093195659326j),(-0.9689876078586572-0.2471093195659326j)
13,-1.9895604727982552,0.0003813590773422,1.3957574317212749,33.447223409228705,3.017508467872494,17.874756370960256,(-35.72151841120678+0j),(-0.027994330866526446+0j),(0.9999999993514306+3.640632758478001e-05j),(0.9999999993514306-3.640632758478001e-05j),(-0.9689920364171097+0.24709195324858027j),(-0.9689920364171097-0.24709195324858027j)
