Index,Initial x,Initial y,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
-762,1.1266371701995122,0.6272627921215783,-0.6350574840224879,19.388603174733188,2.816933854088775,15.221285190565792,(-30.409686121952134+0j),(0.9999999999677158+7.373839749957272e-06j),(0.9999999999677158-7.373839749957272e-06j),(-0.03288425917976358+0j),(0.7279622289304093+0.6856172352343417j),(0.7279622289304093-0.6856172352343417j)
-761,1.1260417846946102,0.6265960130153361,-0.6324215680417801,19.392756831997172,2.8191296956912444,15.213190776682485,(-30.393479759693875+0j),(-0.03290179367128913+0j),(0.9999999999679525+7.577874370696841e-06j),(0.9999999999679525-7.577874370696841e-06j),(0.7253797546527538+0.6883489024758617j),(0.7253797546527538-0.6883489024758617j)
-760,1.1254401313349027,0.6259336898693195,-0.6297941158596185,19.39691565831183,2.821299084114776,15.202508824646204,(-30.372092687212962+0j),(0.9999999999649656+7.56110583710096e-06j),(0.9999999999649656-7.56110583710096e-06j),(-0.03292496207979414+0j),(0.7227885554717548+0.6910692469490992j),(0.7227885554717548-0.6910692469490992j)
-759,1.1248323389212285,0.6252758073954925,-0.6271750979508753,19.401079613670163,2.823442361712224,15.18928718685236,(-30.34562068953952+0j),(0.999999999963388+7.541031084499858e-06j),(0.999999999963388-7.541031084499858e-06j),(-0.03295368416553603+0j),(0.7201886105978278+0.6937783256666493j),(0.7201886105978278-0.6937783256666493j)
-758,1.1242185328896848,0.6246223508872268,-0.6245644846314526,19.40524865850608,2.825559865388277,15.173573317317135,(-30.314158749063118+0j),(-0.0329878855714344+0j),(0.999999999969184+7.209949023843638e-06j),(0.999999999969184-7.209949023843638e-06j),(0.717579899649324+0.6964761931459258j),(0.717579899649324-0.6964761931459258j)
-757,1.1235988354277069,0.6239733061918052,-0.6219622460760481,19.409422753682254,2.827651926719517,15.15541427001532,(-30.277801042472372+0j),(0.9999999999679914+7.326929471574098e-06j),(0.9999999999679914-7.326929471574098e-06j),(-0.033027497558496884+0j),(0.7149624026572143+0.69916290146604j),(0.7149624026572143-0.69916290146604j)
-756,1.1229733655876164,0.6233286596826889,-0.6193683523343034,19.413601860478444,2.829718872073497,15.134856693830551,(-30.23664093089299+0j),(0.9999999999680309+7.239998668366849e-06j),(0.9999999999680309-7.239998668366849e-06j),(-0.03307245676839703+0j),(0.71233610006294+0.7018385003309323j),(0.71233610006294-0.7018385003309323j)
-755,1.1223422393852491,0.6226883982348663,-0.6167827733390374,19.417785940574998,2.831761022721738,15.111946829273194,(-30.19077095354695+0j),(-0.0331227049999179+0j),(0.999999999964335+7.262436141503635e-06j),(0.999999999964335-7.262436141503635e-06j),(0.7097009727357348+0.704503037110199j),(0.7097009727357348-0.704503037110199j)
-754,1.1217055699056062,0.6220525092009274,-0.6142054789235386,19.42197495604477,2.8337786949504475,15.086730506246994,(-30.140282823495028+0j),(-0.033178188999157+0j),(0.9999999999696434+6.973272491479682e-06j),(0.9999999999696434-6.973272491479682e-06j),(0.7070570019661034+0.707156556902615j),(0.7070570019661034-0.707156556902615j)
-753,1.121063467390925,0.6214209803894023,-0.6116364388266224,19.42616886933683,2.835772200166731,15.059253140120186,(-30.08526741996897+0j),(0.9999999999732172+6.8062610463569845e-06j),(0.9999999999732172-6.8062610463569845e-06j),(-0.03323886027163218+0j),(0.7044041694860215+0.7097991025709061j),(0.7044041694860215-0.7097991025709061j)
-752,1.1204160393357037,0.6207938000431226,-0.609075622706053,19.430367643267772,2.837741845002823,15.029559729365236,(-30.02581478382991+0j),(0.999999999971845+6.845285053185053e-06j),(0.999999999971845-6.845285053185053e-06j),(-0.03330467490072601+0j),(0.7017424574648021+0.7124307148003751j),(0.7017424574648021-0.7124307148003751j)
-751,1.1197633905729742,0.6201709568198506,-0.6065230001479569,19.43457124101109,2.8396879314161825,14.997694853326925,(-29.96201411327019+0j),(-0.033375593383918996+0j),(0.9999999999705977+6.853549156027713e-06j),(0.9999999999705977-6.853549156027713e-06j),(0.6990718485179881+0.7150514321427335j),(0.6990718485179881-0.7150514321427335j)
-750,1.119105623355143,0.6195524397737044,-0.6039785406735723,19.43877962608544,2.8416107567867948,14.963702669889503,(-29.893953759300505+0j),(-0.033451580478796324+0j),(0.9999999999684976+6.820114086152004e-06j),(0.9999999999684976-6.820114086152004e-06j),(0.696392325714645+0.7176612910595933j),(0.696392325714645-0.7176612910595933j)
-749,1.1184428374339217,0.6189382383375288,-0.6014422137476223,19.442992762345177,2.8435106140119215,14.927626913320807,(-29.821721221579356+0j),(0.9999999999719233+6.689409459921066e-06j),(0.9999999999719233-6.689409459921066e-06j),(-0.03353260506247319+0j),(0.6937038725835007+0.7202603259671851j),(0.6937038725835007-0.7202603259671851j)
-748,1.1177751301341114,0.618328342306902,-0.5989139887844129,19.44721061397,2.845387791597207,14.889510892962049,(-29.745403145924694+0j),(-0.033618639999644366+0j),(0.9999999999732323+6.677933840277064e-06j),(0.9999999999732323-6.677933840277064e-06j),(0.6910064731203199+0.7228485692768056j),(0.6910064731203199-0.7228485692768056j)
-747,1.1171025964271577,0.6177227418240723,-0.596393835154752,19.4514331454561,2.8472425737463634,14.849397491065828,(-29.665085320109476+0j),(-0.033709662022398654+0j),(0.9999999999735311+6.5911012394384245e-06j),(0.9999999999735311-6.5911012394384245e-06j),(0.6883001117936254+0.7254260514377278j),(0.6883001117936254-0.7254260514377278j)
-746,1.1164253289992234,0.617121427363978,-0.593881722191794,19.455660321607205,2.8490752404468025,14.8073291617934,(-29.580852671968525+0j),(-0.03380565161861738+0j),(0.9999999999700835+6.6964875204950965e-06j),(0.9999999999700835-6.6964875204950965e-06j),(0.6855847735512469+0.7279928009769704j),(0.6855847735512469-0.7279928009769704j)
-745,1.1157434183197494,0.6165243897200106,-0.5913776191978211,19.45989210752718,2.8508860675544234,14.763347930376796,(-29.49278926782612+0j),(0.9999999999741593+6.469480534469741e-06j),(0.9999999999741593-6.469480534469741e-06j),(-0.033906592927708416+0j),(0.682860443822649+0.7305488445422369j),(0.682860443822649-0.7305488445422369j)
-744,1.1150569526990612,0.6159316199915871,-0.5888814954443234,19.46412846860809,2.8526753268744205,14.717495391455836,(-29.400978309262626+0j),(-0.034012473649237325+0j),(0.999999999973751+6.473924533493128e-06j),(0.999999999973751-6.473924533493128e-06j),(0.6801271085353506+0.7330942069304573j),(0.6801271085353506-0.7330942069304573j)
-743,1.1143660183543531,0.6153431095716982,-0.5863933201810507,19.468369370525878,2.854443286241062,14.669812708822995,(-29.305502132691785+0j),(-0.03412328495452622+0j),(0.9999999999707421+6.617400114470129e-06j),(0.9999999999707421-6.617400114470129e-06j),(0.67738475411169+0.7356289111342874j),(0.67738475411169-0.7356289111342874j)
-742,1.1136706994657724,0.6147588501356627,-0.583913062638274,19.472614779231296,2.856190209594472,14.620340614515474,(-29.20644220762289+0j),(0.9999999999724136+6.537406886015121e-06j),(0.9999999999724136-6.537406886015121e-06j),(-0.03423902140830816+0j),(0.6746333674784177+0.738152978375259j),(0.6746333674784177-0.738152978375259j)
-741,1.1129710782297724,0.6141788336303212,-0.5814406920278569,19.47686466094076,2.85791635705566,14.569119408126422,(-29.10387913535432+0j),(0.9999999999710409+6.3792974367914435e-06j),(0.9999999999710409-6.3792974367914435e-06j),(-0.03435968089882971+0j),(0.6718729360776765+0.7406664281347025j),(0.6718729360776765-0.7406664281347025j)
-740,1.1122672349169047,0.613603052263937,-0.5789761775507383,19.48111898213234,2.8596219849994267,14.516188957577931,(-28.99789265058683+0j),(0.9999999999743892+6.198241185700409e-06j),(0.9999999999743892-6.198241185700409e-06j),(-0.03448526456931403+0j),(0.669103447864211+0.7431692781969591j),(0.669103447864211-0.7431692781969591j)
-739,1.1115592479181848,0.6130314984968505,-0.5765194883949586,19.485377709535317,2.8613073461252596,14.461588697882434,(-28.88856161900213+0j),(-0.03461577676294634+0j),(0.9999999999747466+6.3422009472123e-06j),(0.9999999999747466-6.3422009472123e-06j),(0.6663248913217115+0.7456615446734259j),(0.6663248913217115-0.7456615446734259j)
-738,1.1108471937971427,0.6124641650322975,-0.5740705937405993,19.489640810125326,2.862972689526643,14.405357631262218,(-28.775964037554356+0j),(0.9999999999717677+6.413644680778173e-06j),(0.9999999999717677-6.413644680778173e-06j),(-0.03475122497032307+0j),(0.6635372554623353+0.7481432420419363j),(0.6635372554623353-0.7481432420419363j)
