Index,Initial x,Initial z,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
20,-1.9981655379127603,0.0,1.4111237347685404,-0.020422758546390533,62.1697752586606,3.0039221781074357,194207.06470547555,(388414.1294083765+0j),(1.3900395428956065+0j),(2.5754852921444638e-06+0j),(0.7194040292701309+0j),(1.000003817629745+0j),(0.9999961827026166+0j)
21,-1.9982174549719915,0.0,1.4112308145230257,-0.021520545256922558,62.16976793658108,3.0037552503741614,193963.00448375472,(387811.46961512277+0j),(1.4146932007283228+0j),(2.577811172466138e-06+0j),(0.706867031202126+0j),(1.0000000008111702+1.5182989419340832e-06j),(1.0000000008111702-1.5182989419340832e-06j)
22,-1.9982726339002794,0.0,1.4113446111139023,-0.02262856609833774,62.169760188595326,3.003577867226234,193603.58413044174,(387171.9223579884+0j),(1.4399927268829267+0j),(2.58259681631956e-06+0j),(0.694447710827535+0j),(0.9999999997236728+9.698192009480011e-06j),(0.9999999997236728-9.698192009480011e-06j)
23,-1.998331158274889,0.0,1.411465294905941,-0.023746872417196155,62.16975200931954,3.0033897659713524,193247.3495821125,(386494.6991616377+0j),(1.465954959567451+0j),(2.5889650521054852e-06+0j),(0.6821491102583603+0j),(1.0000000009022023+5.626424948898421e-06j),(1.0000000009022023-5.626424948898421e-06j)
24,-1.998393113216385,0.0,1.4115930392552685,-0.024875514145371876,62.16974339377521,3.003190679528892,192889.50484063898,(385779.0096786858+0j),(1.4925992753551873+0j),(2.5927846223211537e-06+0j),(0.6699721420117833+0j),(1.0000000006772551+4.06505152899815e-06j),(1.0000000006772551-4.06505152899815e-06j)
25,-1.9984585854028276,0.0,1.4117280205267677,-0.026014539735595362,62.16973433742783,3.002980336419811,192672.56745883584,(385024.06450197473+0j),(1.519944554457488+0j),(2.595076230092752e-06+0j),(0.6579185829802062+0j),(1.0000000002335976+7.933104961602364e-06j),(1.0000000002335976-7.933104961602364e-06j)
26,-1.9985276630834783,0.0,1.4118704181100084,-0.02716399609591072,62.16972483622796,3.002758460759445,192148.59915264856,(384229.07260297623+0j),(1.5480092540499193+0j),(2.602152720385803e-06+0j),(0.6459910230647399+0j),(0.9999954752784901+0j),(1.0000045249176213+0j)
27,-1.9986004360921266,0.0,1.4120204144337811,-0.028323928523060163,62.16971488665508,3.0025247722534063,191696.62495629408,(383393.2499099799+0j),(1.5768144872296082+0j),(2.608587142205812e-06+0j),(0.6341898030762831+0j),(0.9999999990251514+9.49227538672364e-06j),(0.9999999990251514-9.49227538672364e-06j)
28,-1.9986769958598989,0.0,1.412178194979035,-0.029494380634848216,62.169704485762594,3.0022789861966945,191282.15148776467,(382515.80850016733+0j),(1.606378747323733+0j),(2.613939649436653e-06+0j),(0.6225182739611445+0j),(0.9999945751035596+0j),(1.0000054225228132+0j)
29,-1.9987574354275888,0.0,1.4123439482902467,-0.03067539430151913,62.169693631227105,3.002020813476089,190797.98481411664,(381595.9696256127+0j),(1.6367242776318296+0j),(2.6213935883922208e-06+0j),(0.6109764204028089+0j),(0.9999999980411444+4.354204483931397e-06j),(0.9999999980411444-4.354204483931397e-06j)
30,-1.998841849457456,0.0,1.4125178659850965,-0.03186700957619226,62.16968232139882,3.001749960576026,190330.3874110437,(380632.95553396735+0j),(1.6678712683883807+0j),(2.6270108877760772e-06+0j),(0.5995666869423698+0j),(0.9999964607110633+0j),(1.0000035391719901+0j)
31,-1.9989303342445102,0.0,1.4127001427624657,-0.03306926462439156,62.169670555355026,3.001466129587992,189812.99878288424,(379625.9975631343+0j),(1.6998413585963235+0j),(2.6366145606111078e-06+0j),(0.5882904707404681+0j),(1.0000108700404218+0j),(0.9999891254514303+0j)
32,-1.9990229877271901,0.0,1.4128909764085826,-0.0342821956527403,62.16965833295733,3.0011690182236297,189287.16587409202,(378574.3317455426+0j),(1.732657647971704+0j),(2.6424651989247383e-06+0j),(0.5771480824948515+0j),(0.999996982106786+0j),(1.0000030187908437+0j)
33,-1.9991199094974872,0.0,1.4130905678013546,-0.03550583683685209,62.16964565491078,3.0008583198316594,188738.60141015943,(377477.2028176697+0j),(1.7663412799647604+0j),(2.6497263444960264e-06+0j),(0.5661422073286385+0j),(0.9999903562019918+0j),(1.000009645096605+0j)
34,-1.9992212008104369,0.0,1.4132991209127757,-0.03674022024848609,62.16963252282661,3.0005337234186533,188194.09948311848,(376333.8679928703+0j),(1.8009166797999843+0j),(2.6568314382692998e-06+0j),(0.5552726191777444+0j),(1.0000000010538814+8.313298288592538e-06j),(1.0000000010538814-8.313298288592538e-06j)
35,-1.9993269645929788,0.0,1.413516842809341,-0.037985375782027674,62.169618939288085,3.0001949136739223,187571.79603509486,(375143.5920675241+0j),(1.8364058733640736+0j),(2.666542712812548e-06+0j),(0.5445418860328591+0j),(0.999999999618334+4.19252678294473e-06j),(0.999999999618334-4.19252678294473e-06j)
36,-1.999437305452175,0.0,1.4137439436504615,-0.0392413310803476,62.169604907919904,2.9998415709984765,187012.3863648044,(373905.6532864205+0j),(1.8728335588238716+0j),(2.673619698260124e-06+0j),(0.5339502823324044+0j),(1.0000016221109704+0j),(0.9999983774817635+0j)
37,-1.9995523296827469,0.0,1.4139806366847738,-0.04050811146011431,62.16959043346094,2.9994733715382713,186309.67212459532,(372619.3442465069+0j),(1.9102242854275104+0j),(2.683780406770926e-06+0j),(0.5234986088396163+0j),(0.9999999996336338+7.6078910067233765e-06j),(0.9999999996336338-7.6078910067233765e-06j)
38,-1.999672145273907,0.0,1.4142271382442937,-0.04178573983663012,62.169575521840855,2.9990899872218066,185641.98558515968,(371283.971167626+0j),(1.9486022040013857+0j),(2.694796340143309e-06+0j),(0.5131884331503401+0j),(1.000005493388264+0j),(0.999994507119908+0j)
39,-1.9997968619154962,0.0,1.4144836677363999,-0.04307423664825436,62.16956018026024,2.9986910858021703,184972.97659277587,(369898.8602153779+0j),(1.9879934211497843+0j),(2.7030975508623615e-06+0j),(0.5030197340588668+0j),(0.9999999995905983+4.294360046048553e-06j),(0.9999999995905983-4.294360046048553e-06j)
40,-1.9999265910033632,0.0,1.4147504476335442,-0.04437361978050237,62.169544417275034,2.9982763309036335,184231.67589925142,(368463.35179578885+0j),(2.028422908328994+0j),(2.7144496415056136e-06+0j),(0.49299395895284204+0j),(1.0000076566598417+0j),(0.999992345967857+0j)
41,-2.0000614456440484,0.0,1.415027703460725,-0.04568390448987701,62.16952824288502,2.9978453820729083,183488.4044418249,(366976.80888092483+0j),(2.0699173231869845+0j),(2.725558511326365e-06+0j),(0.483111229429763+0j),(0.9999914759631534+0j),(1.0000085249337112+0j)
42,-2.000201540658637,0.0,1.4153156637805593,-0.04700510332754419,62.16951166862645,2.9973978948350912,182719.30750550085,(365438.61500826525+0j),(2.112503024291091+0j),(2.737155271260888e-06+0j),(0.47337227594030495+0j),(1.0000093882572803+0j),(0.9999906118313734+0j)
43,-2.000346992585887,0.0,1.4156145601760233,-0.048337226062908904,62.16949470766938,2.9969335207544803,181924.08934598547,(363848.17868922255+0j),(2.1562073020565675+0j),(2.7493853163754435e-06+0j),(0.46377720793434457+0j),(0.9999999995681177+6.642062770411781e-06j),(0.9999999995681177-6.642062770411781e-06j)
44,-2.0004979196845576,0.0,1.415924627230779,-0.049680279607187336,62.16947737491975,2.9964519075002443,181102.46511115684,(362204.9302195528+0j),(2.20105653883311+0j),(2.7615640103064104e-06+0j),(0.4543273463286942+0j),(0.9999936156364836+0j),(1.0000063835726454+0j)
45,-2.0006544419349384,0.0,1.4162461025070763,-0.051034267937057745,62.16945968712607,2.995952698917003,180254.16489949738,(360508.3297962209+0j),(2.24707923605825+0j),(2.7746057792407047e-06+0j),(0.4450221544327897+0j),(0.9999970830523986+0j),(1.0000029151427985+0j)
46,-2.000816681039556,0.0,1.4165792265211214,-0.05239919201849876,62.16944166299132,2.995435535100535,179378.9322407065,(358757.8644786256+0j),(2.294302878519437+0j),(2.7883932984403444e-06+0j),(0.4358623632599458+0j),(1.0000078130942116+0j),(0.9999921858772396+0j)
47,-2.0009847604231066,0.0,1.416924242716051,-0.05377504973086386,62.16942332328992,2.9949000524784375,178555.93183872875,(356953.051812664+0j),(2.342756228597131+0j),(2.8002430098795005e-06+0j),(0.42684766136640784+0j),(0.9999972648235432+0j),(1.000002735241512+0j)
48,-2.001158805231532,0.0,1.417281397432315,-0.05516183579132876,62.169404690990646,2.9943458838959733,177565.8711948572,(355093.44315514434+0j),(2.392467485315172+0j),(2.8158564291629817e-06+0j),(0.4179784866204357+0j),(1.000000000673276+3.3506521609351316e-06j),(1.000000000673276-3.3506521609351316e-06j)
49,-2.001338942330312,0.0,1.4176509398755817,-0.056559541679768205,62.16938579138483,2.9937726587070865,176711.29862703214,(353178.6221852229+0j),(2.4434654377271543+0j),(2.8294738587106746e-06+0j),(0.409254864963627+0j),(1.0000048456490747+0j),(0.9999951548826566+0j)
50,-2.0015253003019264,0.0,1.418033122082117,-0.057968155564165326,62.169366652220475,2.9931800028705484,175667.58128474094,(351208.2102128378+0j),(2.4957794141261354+0j),(2.8462849909318033e-06+0j),(0.40067639959265144+0j),(1.00000000021824+4.273994067010165e-06j),(1.00000000021824-4.273994067010165e-06j)
51,-2.0017180094424933,0.0,1.4184281988815965,-0.05938766222665505,62.16934730384267,2.9925675390513757,174590.9330243565,(349181.86604584916+0j),(2.5494382825675026+0j),(2.8648128051441305e-06+0j),(0.3922432627203878+0j),(0.9999999997597822+1.1751183663865692e-06j),(0.9999999997597822-1.1751183663865692e-06j)
52,-2.0019172017576325,0.0,1.4188364278574424,-0.0608180429902616,62.16932777934037,2.991934886727461,173549.64466845512,(347099.2893340292+0j),(2.6044715248482855+0j),(2.881233142274982e-06+0j),(0.38395506403280266+0j),(1.0000017495758493+0j),(0.9999982503402939+0j)
53,-2.002123010957505,0.0,1.4192580693046046,-0.062259275646446406,62.169308114699646,2.991281662301451,172480.11049906618,(344960.2209952335+0j),(2.660908373406288+0j),(2.899680822160886e-06+0j),(0.3758116568525764+0j),(1.0000086783699276+0j),(0.9999913217359744+0j)
54,-2.0023355724511016,0.0,1.4196933861849015,-0.06371133438352304,62.16928834896416,2.9906074792178283,171437.01457488784,(342764.446623162+0j),(2.7187787120180946+0j),(2.9165230230128683e-06+0j),(0.36781220916387614+0j),(0.999999999843735+1.2772409360538314e-06j),(0.999999999843735-1.2772409360538314e-06j)
55,-2.002555023339724,0.0,1.4201426440798053,-0.06517418971605626,62.16926852440214,2.989911948085301,170319.31649030722,(340511.7965301692+0j),(2.7781114003325817+0j),(2.93566232126562e-06+0j),(0.3599568035741711+0j),(0.999995403335256+0j),(1.0000045981015542+0j)
56,-2.0027815024097864,0.0,1.4206061111409107,-0.06664780841526391,62.16924868668188,2.989194676804307,169101.07719323062,(338202.1543835044+0j),(2.8389359368479092+0j),(2.9570196738973195e-06+0j),(0.3522447276317858+0j),(1.0000058983808806+0j),(0.9999941012696655+0j)
57,-2.0030151501248517,0.0,1.421084058037911,-0.06813215344055228,62.169228885053464,2.9884552706998195,167933.62644625886,(335835.4470262504+0j),(2.9012816099398337+0j),(2.9773667762986077e-06+0j),(0.34467524738892047+0j),(0.9999999994305082+2.760545638288397e-06j),(0.9999999994305082-2.760545638288397e-06j)
58,-2.003256108616992,0.0,1.4215767579042695,-0.06962718387221256,62.169209172539716,2.9876933326592106,166712.5524982566,(333411.65750968363+0j),(2.965176949645417+0j),(2.9991742823908008e-06+0j),(0.3372480798809979+0j),(1.0000062581741898+0j),(0.9999937422080223+0j)
59,-2.0035045216775296,0.0,1.4220844862806157,-0.07113285484533616,62.16918960613507,2.9869084632753395,165516.44012034114,(330930.82384093443+0j),(3.030650918488675+0j),(3.0208479571034182e-06+0j),(0.3299621329902495+0j),(0.9999972300381919+0j),(1.0000027697626808+0j)
60,-2.0037605347471374,0.0,1.4226075210559153,-0.07264911748500465,62.169170247012445,2.9861002609946268,164196.51890055768,(328393.03779807023+0j),(3.0977314762990398+0j),(3.04605720087394e-06+0j),(0.32281684093487534+0j),(0.9999999998281957+4.026179319600344e-06j),(0.9999999998281957-4.026179319600344e-06j)
61,-2.0040242949053773,0.0,1.4231461424064595,-0.07417591884280438,62.169151160739986,2.9852683222702394,162934.39762739878,(325798.4507149685+0j),(3.16644623943403+0j),(3.0687197257642137e-06+0j),(0.31581142257107087+0j),(1.0000000003372995+3.8026465388307973e-06j),(1.0000000003372995-3.8026465388307973e-06j)
62,-2.0042959508597713,0.0,1.423700632732875,-0.07571320183464159,62.16913241750626,2.9844122417202215,161573.63688033685,(323147.27375757915+0j),(3.2368221148489313+0j),(3.095560301163918e-06+0j),(0.3089451286977883+0j),(1.0000078543906168+0j),(0.9999921457096473+0j)
63,-2.0045756529343737,0.0,1.4242712765950927,-0.07726090517993368,62.16911409235526,2.983531612290561,160219.89020324437,(320439.78040336806+0j),(3.308885928751473+0j),(3.121799731019116e-06+0j),(0.3022165172116848+0j),(0.9999999995711417+1.7830070890521064e-06j),(0.9999999995711417-1.7830070890521064e-06j)
64,-2.0048635530579952,0.0,1.4248583606455092,-0.07881896334212006,62.1690962654315,2.9826260254231314,158894.44019878077,(317676.3062521857+0j),(3.382662612856794+0j),(3.146743204982119e-06+0j),(0.29562513895066783+0j),(0.9999958253577225+0j),(1.0000041753560913+0j)
65,-2.0051598047521266,0.0,1.4254621735604054,-0.08038730647048857,62.169079022234776,2.9816950712284633,157453.73816163332,(314857.25401760533+0j),(3.4581769065111163+0j),(3.1755359119627227e-06+0j),(0.28916969337840126+0j),(1.000000000275224+2.3012250917193382e-06j),(1.000000000275224-2.3012250917193382e-06j)
66,-2.0054645631186045,0.0,1.4260830059697165,-0.08196586034329666,62.169062453886035,2.9807383386632615,156057.38988484975,(311983.09303656674+0j),(3.5354520140326904+0j),(3.2039495237878077e-06+0j),(0.28284924838389985+0j),(1.0000000001626541+2.3958138705362554e-06j),(1.0000000001626541-2.3958138705362554e-06j)
67,-2.0057779848272133,0.0,1.4267211503853918,-0.08355454631207081,62.16904665740394,2.979755415712693,154527.18030938137,(309054.360615527+0j),(3.614509967544682+0j),(3.2357150824621717e-06+0j),(0.27666270736077037+0j),(0.9999960197122721+0j),(1.000003980003114+0j)
68,-2.0061002281032074,0.0,1.4273769011283794,-0.08515328124705795,62.16903173599262,2.9787458895773025,153150.9972320739,(306071.6652514506+0j),(3.6953714584847197+0j),(3.264751839961353e-06+0j),(0.2706088181234965+0j),(1.0000027337682358+0j),(0.9999972671802331+0j)
69,-2.0064314527150002,0.0,1.4280505542545237,-0.08676197748363874,62.169017799341255,2.9777093468646507,151517.84307969248,(303035.686156085+0j),(3.7780553718610115+0j),(3.3005848587861124e-06+0j),(0.26468645024330245+0j),(1.0000023714313742+0j),(0.9999976280886379+0j)
70,-2.006771819962008,0.0,1.4287424074794095,-0.08838054276963889,62.169004963935045,2.97664537378557,149973.58817942895,(299947.176355524+0j),(3.8625788419258624+0j),(3.3341631691576103e-06+0j),(0.25889436209053807+0j),(1.0000000000835367+2.819364871181124e-06j),(1.0000000000835367-2.819364871181124e-06j)
71,-2.0071214926629515,0.0,1.4294527601025249,-0.09000888021325738,62.16899335337966,2.9755535563550946,148403.48088503547,(296806.9617667018+0j),(3.948956776727315+0j),(3.370626165168342e-06+0j),(0.25323144991873825+0j),(0.999998186086307+0j),(1.0000018133894533+0j)
72,-2.007480635144647,0.0,1.4301819129307933,-0.09164688823146049,62.168983098737016,2.974433480598112,146838.89048868814,(293615.9450610528+0j),(4.037202142107439+0j),(3.4050924679542933e-06+0j),(0.24769624567029913+0j),(1.0000000000535574+3.4055039984575453e-06j),(1.0000000000535574-3.4055039984575453e-06j)
73,-2.0078494132315425,0.0,1.4309301682018,-0.09329446049853683,62.16897433887498,2.9732847327597476,145187.5513531898,(290375.1027029358+0j),(4.127324963627975+0j),(3.444847153961656e-06+0j),(0.2422876650903324+0j),(0.9999999998992483+2.1293989377023014e-06j),(0.9999999998992483-2.1293989377023014e-06j)
74,-2.008227994236192,0.0,1.4316978295069342,-0.09495148589448556,62.1689672208298,2.9721068995206688,143542.74526720511,(287085.49053092697+0j),(4.219332764627814+0j),(3.4860797089508005e-06+0j),(0.23700432313155248+0j),(1.000002045439938+0j),(0.9999979535852722+0j)
75,-2.008616546950885,0.0,1.432485201714724,-0.09661784845286782,62.16896190018294,2.9708995682173716,141874.11965385213,(283748.23930418+0j),(4.313230005437168+0j),(3.5253701967598936e-06+0j),(0.23184480750472483+0j),(0.9999999997460964+3.54199112973036e-07j),(0.9999999997460964-3.54199112973036e-07j)
76,-2.0090152416406903,0.0,1.4332925908946292,-0.09829342730768484,62.16895854145083,2.969662327067731,140216.54191527725,(280364.5592333395+0j),(4.409017580856723+0j),(3.5659130739971597e-06+0j),(0.2268078728239192+0j),(1.0000000001203888+1.260432557150169e-06j),(1.0000000001203888-1.260432557150169e-06j)
77,-2.0094242500382156,0.0,1.4341203042416555,-0.09997809663874078,62.16895731848951,2.96839476540202,138487.1264954707,(276935.7388738727+0j),(4.5066927659240905+0j),(3.6104438922188947e-06+0j),(0.2218921807120949+0j),(0.9999999998519706+2.397483666040242e-07j),(0.9999999998519706-2.397483666040242e-07j)
78,-2.009843745340382,0.0,1.4349686500020773,-0.10167172561492842,62.16895841491332,2.9670964738998076,136771.4947019739,(273463.1437533001+0j),(4.606248724143895+0j),(3.655732512803095e-06+0j),(0.2170964514514152+0j),(1.0000000003205027+1.7749063558929358e-06j),(1.0000000003205027-1.7749063558929358e-06j)
79,-2.0102739022076146,0.0,1.43583793740072,-0.10337417833469772,62.16896202452806,2.9657670448330835,134974.10894552842,(269948.21788735245+0j),(4.707674489944814+0j),(3.7047745034730883e-06+0j),(0.21241909906890952+0j),(1.0000007930537573+0j),(0.999999207078668+0j)
80,-2.0107148967658306,0.0,1.4367284765701411,-0.1050853137629523,62.16896835177925,2.964406072316249,133230.75301162482,(266392.4841505119+0j),(4.810953835107408+0j),(3.7528872929466624e-06+0j),(0.20785898937309985+0j),(0.9999993660097933+0j),(1.0000006338864025+0j)
81,-2.0111669066117113,0.0,1.4376405784822246,-0.10680498566342683,62.168977612214434,2.963013152563538,131398.7706920776,(262797.54138035+0j),(4.916065550871602+0j),(3.805499304198276e-06+0j),(0.2034147163606945+0j),(0.9999999996570988+2.1049747463862778e-06j),(0.9999999996570988-2.1049747463862778e-06j)
82,-2.0116301108217693,0.0,1.4385745548826294,-0.10853304252552429,62.168990032960345,2.961587884154741,129582.53229824039,(259165.06459262222+0j),(5.022982744868232+0j),(3.859061043793093e-06+0j),(0.1990848731116858+0j),(0.9999970638162661+0j),(1.0000029365312473+0j)
83,-2.0121046899658217,0.0,1.43953071822868,-0.11026932748438747,62.169005853214706,2.9601298683101582,127813.47468298186,(255496.80560268293+0j),(5.131672181076736+0j),(0.1948682316069979+0j),(3.911950608085814e-06+0j),(1.0000029637371501+0j),(0.9999970366495342+0j)
84,-2.0125908261255834,0.0,1.4405093816313426,-0.1120136782327952,62.1690253247517,2.9586387091759487,125916.753927697,(251794.589347772+0j),(5.2420940363434045+0j),(0.1907634635864142+0j),(3.970877460000202e-06+0j),(1.000000000330873+2.2837076899660924e-06j),(1.000000000330873-2.2837076899660924e-06j)
85,-2.013088702919086,0.0,1.4415108588018446,-0.11376592692338366,62.169048712441906,2.957114014121311,124030.15695681595,(248060.3139096006+0j),(5.3542013219578+0j),(0.1867692042552764+0j),(4.032442464445271e-06+0j),(1.0000031829924265+0j),(0.9999968162631698+0j)
86,-2.0135985055318875,0.0,1.4425354640038424,-0.11552590005928777,62.169076294784254,2.9555553940490227,122147.97368499063,(244295.94736588787+0j),(5.46793909941894+0j),(0.18288424953460586+0j),(4.093745416479364e-06+0j),(1.0000033215535524+0j),(0.9999966781383164+0j)
87,-2.014120420756077,0.0,1.4435835120118925,-0.1172934183711683,62.169108364451326,2.9539624637214743,120251.7639343098,(240503.52786446165+0j),(5.583244075211579+0j),(0.1791073570637234+0j),(4.1585775133131205e-06+0j),(1.0000000000551568+4.166227811306022e-06j),(1.0000000000551568-4.166227811306022e-06j)
88,-2.0146546370382072,0.0,1.4446553180772104,-0.11906829667824818,62.16914522884482,2.952334842104292,118375.87494824207,(236685.15922350553+0j),(5.700044012841641+0j),(0.17543720065134266+0j),(4.223833616668407e-06+0j),(1.000007119121092+0j),(0.9999928816455149+0j)
89,-2.0152013445375667,0.0,1.4457511979018,-0.12085034373059679,62.16918721066157,2.95067215273048,116454.66726389568,(232843.008904966+0j),(5.8182566464806325+0j),(0.17187278110343848+0j),(4.2935161961021e-06+0j),(1.0000037376649134+0j),(0.9999962629067848+0j)
90,-2.0157607351962943,0.0,1.4468714676221743,-0.12263936202953636,62.169234648466805,2.948974024088132,114489.6527333805,(228979.3054623938+0j),(5.937789552703497+0j),(0.16841284004882698+0j),(4.367393388221409e-06+0j),(1.0000015288648572+0j),(0.9999984710521828+0j)
91,-2.016333002823138,0.0,1.4480164438040402,-0.1244351476225651,62.16928789727343,2.9472400900355558,112560.5898087376,(225096.3349601832+0j),(6.058538973422203+0j),(0.16505630493674758+0j),(4.442052061556034e-06+0j),(1.0000000000654508+4.949018650773408e-06j),(1.0000000000654508-4.949018650773408e-06j)
92,-2.016918343192968,0.0,1.4491864434495754,-0.12623748986860373,62.16934732912438,2.9454699902482657,110598.21880766645,(221196.43761081202+0j),(6.180389179175553+0j),(0.1618021332139814+0j),(4.521934854905961e-06+0j),(0.9999999999580629+6.9237756176969485e-06j),(0.9999999999580629-6.9237756176969485e-06j)
