Index,Initial x,Initial z,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,-2.0096061395491254,0.0,1.423280589499606,7.859411177585943e-21,43.369953548977705,3.01000424632871,3965.3588931129,(7930.716494029265+0j),(0.0001260919935438892+0j),(0.9999475353842208+0j),(1.0000524646612103+0j),(0.9999925183182456+0j),(1.0000074817377242+0j)
1,-2.0096075433712843,0.0,1.423283330462108,0.000999995255670983,43.36995340694343,3.0100003873279184,3965.5327579132118,(7931.062116919093+0j),(0.0001260864651669185+0j),(0.9994033630567933+0.03453883919838735j),(0.9994033630567933-0.03453883919838735j),(0.9999999947281926+5.953546013239221e-07j),(0.9999999947281926-5.953546013239221e-07j)
2,-2.0096117547426977,0.0,1.423291553111805,0.001999952558233433,43.369952980634615,3.009988810758924,3966.049772971765,(7932.098905863846+0j),(0.000126070028509041+0j),(0.997614105312377+0.06903693168383161j),(0.997614105312377-0.06903693168383161j),(0.9999996847428707+0j),(1.0000003133481081+0j)
3,-2.009618773366944,0.0,1.4233052567201434,0.002999833963177927,43.36995227048413,3.0099695179253434,3966.9133711574295,(7933.826616272276+0j),(0.0001260427828054302+0j),(0.994634261959928+0.10345374445210678j),(0.994634261959928-0.10345374445210678j),(1.000001257978679+0j),(0.9999987370521172+0j)
4,-2.0096285987520304,0.0,1.4233244400757892,0.003999601543138576,43.36995127703822,3.0099425109986253,3968.1234709099735,(7936.244840383053+0j),(0.0001260041456885065+0j),(0.9904671836448087+0.13774889427866052j),(0.9904671836448087-0.13774889427866052j),(1.0000000006442291+3.6774915053996284e-07j),(1.0000000006442291-3.6774915053996284e-07j)
5,-2.009641230209557,0.0,1.4233491014837232,0.004999217396459258,43.36995000106105,3.0099077930175024,3969.686905532996,(7939.3530067856045+0j),(0.00012595451979735848+0j),(0.9851175744388831+0.17188185758730098j),(0.9851175744388831-0.17188185758730098j),(1.0000000002260003+1.0416864336155254e-06j),(1.0000000002260003-1.0416864336155254e-06j)
6,-2.009656666855097,0.0,1.4233792387660908,0.005998643655726942,43.3699484435346,3.0098653678866523,3971.5752561944096,(7943.150386494187+0j),(0.0001258949294644282+0j),(0.9785914508448157+0.20581246390256638j),(0.9785914508448157-0.20581246390256638j),(0.9999995730912107+0j),(1.0000004271653196+0j)
7,-2.0096749076086646,0.0,1.4234148492632477,0.006997842496275688,43.36994660565802,3.009815240375046,3973.818102790871,(7947.636079758165+0j),(0.0001258236339477284+0j),(0.9708961485076268+0.23950088276555107j),(0.9708961485076268-0.23950088276555107j),(0.999999999461007+6.174923714051464e-07j),(0.999999999461007-6.174923714051464e-07j)
8,-2.0096959511953343,0.0,1.4234559298351115,0.007996776144649376,43.369944488846976,3.0097574161138816,3976.4076808313275,(7952.8090334192675+0j),(0.00012574163617975586+0j),(0.9620402966782907+0.2729074412147359j),(0.9620402966782907-0.2729074412147359j),(0.9999999999689564+6.938902319142216e-07j),(0.9999999999689564-6.938902319142216e-07j)
9,-2.0097197961459248,0.0,1.4235024768626854,0.008995406887021187,43.36994209473311,3.009691901594179,3979.3501705666604,(7958.668026356021+0j),(0.0001256486578115322+0j),(0.9520338097455694+0.30599288319526174j),(0.9520338097455694-0.30599288319526174j),(0.9999999993097072+1.4933636457520874e-06j),(0.9999999993097072-1.4933636457520874e-06j)
10,-2.009746440797817,0.0,1.4235544862498672,0.009993697077556658,43.369939425163,3.009618704163979,3982.605901337552,(7965.211677129162+0j),(0.00012554614111753748+0j),(0.9408878563503614+0.33871823126568157j),(0.9408878563503614-0.33871823126568157j),(0.9999995005836054+0j),(1.0000004987168554+0j)
11,-2.0097758832958728,0.0,1.4236119534254628,0.010991609146716876,43.36993648219735,3.00953783202523,3986.2255214548027,(7972.438442783894+0j),(0.9286148482985442+0.37104511017729835j),(0.9286148482985442-0.37104511017729835j),(0.00012543194186467085+0j),(0.9999999998566775+1.1136832625999588e-06j),(0.9999999998566775-1.1136832625999588e-06j)
12,-2.009809805190335,0.0,1.423678159122939,0.01203891959045924,43.36993310049845,3.0094446708725924,3990.3798005388016,(7980.759475776245+0j),(0.0001253014415302997+0j),(0.9145308078911472+0.40451625323813906j),(0.9145308078911472-0.40451625323813906j),(1.0000005099004103+0j),(0.9999994901697149+0j)
13,-2.0098453876929376,0.0,1.423747600594717,0.013047142465753819,43.36992956361648,3.0093469662853183,3994.748358602199,(7989.481849281405+0j),(0.8998216787110912+0.43625789314441105j),(0.8998216787110912-0.43625789314441105j),(0.00012516433150447799+0j),(0.9999999998408033+5.423406309289829e-07j),(0.9999999998408033-5.423406309289829e-07j)
14,-2.009889617850009,0.0,1.4238339110065117,0.014200524511893464,43.36992518194964,3.0092255409540765,4000.157786128987,(8000.315447262903+0j),(0.881629220995696+0.47194271463259896j),(0.881629220995696-0.47194271463259896j),(0.00012499509850783937+0j),(0.9999999998501728+1.0652984025558435e-06j),(0.9999999998501728-1.0652984025558435e-06j)
15,-2.009935747735488,0.0,1.4239239196808862,0.01531069176641617,43.36992062953835,3.0090989292360564,4005.8021738014345,(8011.6042227839225+0j),(0.00012481898559506895+0j),(0.8627627798331678+0.5056089296828139j),(0.8627627798331678-0.5056089296828139j),(1.0000000000925324+7.317003239104426e-07j),(1.0000000000925324-7.317003239104426e-07j)
16,-2.0099879053870904,0.0,1.4240256788463586,0.01647552718228082,43.369915503718694,3.008955808855026,4012.177869797741,(8024.355614974884+0j),(0.8415623598801181+0.5401599761819558j),(0.8415623598801181-0.5401599761819558j),(0.00012462061207935973+0j),(0.9999999999593439+8.275797786172372e-07j),(0.9999999999593439-8.275797786172372e-07j)
