Index,Initial x,Initial z,Initial vy,Jacobi Constant,Period,Stability Index,Eig1,Eig2,Eig3,Eig4
94,0.959462403063404,5.372898530815735e-46,0.6840810884156625,3.342089320822201,0.26237584376569906,1.0000000000025797,(0.9999977285356008+0j),(0.9643002800717297+0.2648111966122832j),(0.9679659360441415-0.2510815537991381j),(1.0000022714695753+0j)
95,0.956937828184518,-1.4094983372612201e-64,0.6596286585686251,3.3054897993233983,0.2967680054457452,1.0000000000006029,(0.9999989019905895+0j),(0.954264024952201+0.2989651663316835j),(0.9594594839795687-0.28184658699665066j),(1.0000010980105984+0j)
96,0.9542088655427157,3.223354240371188e-48,0.636759313037319,3.2719056346821587,0.3352151534736225,1.0000000000010396,(0.9999985581351971+0j),(0.9416031450152093+0.33672469065293076j),(0.9489170652691832-0.31552559839246996j),(1.0000014418668028+0j)
97,0.9513003830426837,1.441080138884791e-54,0.6156944808709566,3.2414330994496456,0.3775383657973576,1.000000002492424,(0.9999293990360549+0j),(0.925938708008667+0.37767381297798314j),(0.9361174067380531-0.35168764664404867j),(1.0000706059486482+0j)
98,0.9482462479116779,2.6039129851062614e-37,0.59657307111551,3.2140576364613946,0.4233660407357991,1.000000000807598,(0.9999598113092294+0j),(0.9069876336986411+0.42115725366625145j),(0.9209343450157528-0.38971775962921584j),(1.0000401903058211+0j)
99,0.9450838904503818,2.405175024468512e-49,0.579433403355746,3.1896479832034066,0.4722017360568198,1.0000000002122693,(0.9999793958751853+0j),(0.8845913983844207+0.4663668705027489j),(0.9033502953728872-0.4289035367652363j),(1.0000206045491262+0j)
100,0.9418489143265237,-1.2013892254042387e-40,0.5642207161824228,3.1679791672317568,0.5235090095546261,1.0000000000470517,(0.9999902993465022+0j),(0.8587181294106203+0.5124482161350934j),(0.8834469673825223-0.46853116846442333j),(1.0000097007472868+0j)
101,0.9385715386137785,7.599844962057364e-55,0.5508125071438427,3.1487711355631554,0.5767810937569641,1.0000000000106009,(0.9999953954780674+0j),(0.8294445834122797+0.5585890108539078j),(0.8613818227532098-0.5079580252642685j),(1.0000046045426898+0j)
102,0.9352752784376215,-3.12139232928353e-43,0.539048535202939,3.1317266905366368,0.6315804964188441,1.0000000000021783,(0.99999791282299+0j),(0.7969299630768985+0.6040717125881989j),(0.8373614547512016-0.5466496081558797j),(1.0000020871807924+0j)
103,0.9319772501217622,7.076557244840326e-44,0.5287558763656913,3.1165591031556565,0.6875513525240643,1.0000000000020448,(0.9999979777251147+0j),(0.7613908125871994+0.6482931670987987j),(0.8116191404801018-0.5841869313895712j),(1.000002022278371+0j)
104,0.9286892560031409,5.6007137500750275e-59,0.5197656354694136,3.1030077075781883,0.7444148615013622,1.000000000000706,(0.9999988117694389+0j),(0.7230810155752425+0.6907632336147206j),(0.7843988160317354-0.6202567995661427j),(1.000001188231414+0j)
105,0.9254190374407913,-5.583298568794193e-46,0.511922087840633,3.0908441148940202,0.8019573477580235,1.0000000000007119,(0.9999988067905099+0j),(0.6822772571345417+0.7310935264355685j),(0.7559447647559843-0.6546354043572965j),(1.0000011932104604+0j)
106,0.9221713897893169,-1.628462082564973e-46,0.5050864893708049,3.0798725951127364,0.8600168819721784,1.0000000000006328,(0.9999988750280693+0j),(0.6392688201702488+0.7689833389331421j),(0.7264954032809291-0.6871713243520088j),(1.000001124973023+0j)
107,0.9189490417921719,-9.723461371658034e-63,0.4991376936144786,3.069927467088198,0.9184712505834228,1.0000000000001974,(0.9999993716210511+0j),(0.5943503959661516+0.8042061967016554j),(0.6962796911234499-0.7177705703977068j),(1.0000006283791683+0j)
108,0.9157533049679955,3.1474477226045696e-47,0.49397111055869974,3.0608693110493883,0.9772281628807293,1.0000000000006146,(0.9999988912964881+0j),(0.547816873870047+0.836598274383132j),(0.6655151196589997-0.746384368475965j),(1.0000011087052594+0j)
109,0.9125845351574827,2.5638032913551457e-64,0.4894969540729216,3.0525810016684836,1.036217681326933,1.0000000000024694,(0.999997777703069+0j),(0.49995941812615213+0.8660488324703508j),(0.6344066263807904-0.7729995034953914j),(1.0000022223031453+0j)
110,0.9094424531412921,2.6300004747307205e-48,0.4856383032905177,3.0449640363611716,1.0953865290339142,1.0000000000031202,(0.9999975018984997+0j),(0.4510624055063759+0.8924924124797909j),(0.6031460520859648-0.7976307666164082j),(1.000002498109753+0j)
111,0.9063263642228357,1.787286230642698e-52,0.4823292406819355,3.037935338549416,1.1546938673489915,1.000000006436653,(0.9998865458469657+0j),(0.4014009728738871+0.9159024287392018j),(0.5719119263835026-0.820315030009974j),(1.0001134670288598+0j)
112,0.9032353071860106,1.8460459367540748e-61,0.47951318013690697,3.031424565539654,1.2141081810924599,1.000000003710565,(0.9999138577328397+0j),(0.3512390213019013+0.9362858270358946j),(0.5408694620604245-0.8411065479535925j),(1.0000861496914406+0j)
113,0.9001681545707793,-3.74671318183149e-36,0.47714141919075376,3.025371882891506,1.2736049818417163,1.0000000021849142,(0.9999338975104097+0j),(0.3008276085796935+0.953678535937951j),(0.5101706963075343-0.8600731716714675j),(1.000066106863109+0j)
114,0.8971236796405649,-1.8769169444857233e-45,0.4751719107712084,3.0197261425367277,1.3331651097456971,1.000000001315304,(0.9999487118657667+0j),(0.25040365077808135+0.9681415246074825j),(0.47995473745811046-0.8772932519924268j),(1.00005129076873+0j)
