Index,Initial x,Initial z,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
158,0.2587893876030764,0.9799901584026036,0.6646322926830821,50.117232642086094,1.588274365309556,1278883.8085696592,(2557767.6171389273+0j),(1209.157757873985+0j),(1.0000109306412879+0j),(0.999989069346239+0j),(0.0008270223671874891+0j),(3.911933083039284e-07+0j)
159,0.2551279165268779,0.980959807108824,0.6683961318206035,50.11904495014284,1.5813922516832195,1241742.1350208027,(2478539.368782074+0j),(1186.7947691175648+0j),(1.0000000003006406+1.9901640059455084e-06j),(1.0000000003006406-1.9901640059455084e-06j),(0.0008426059600487536+0j),(4.02660090125479e-07+0j)
160,0.2512801983783182,0.98196313654808,0.6723508677104149,50.12093031761293,1.574159372626457,1198599.2003007685,(2397198.4006011193+0j),(1164.0322174737157+0j),(1.0000000004262108+1.5592077399489117e-05j),(1.0000000004262108-1.5592077399489117e-05j),(0.0008590816380451237+0j),(4.1778027677652785e-07+0j)
161,0.24723665765995,0.9830003089613129,0.676506259423269,50.12289085885209,1.5665576244606143,1156917.2680861363,(2313834.5361718405+0j),(1140.9017739957405+0j),(1.0000044049146282+0j),(0.9999955956553593+0j),(0.0008764986739819334+0j),(4.3238266401526924e-07+0j)
162,0.2429872220315711,0.9840713384853484,0.6808725668047656,50.124928673941625,1.558567957437779,1116354.5971227684,(2228559.4541476155+0j),(1117.4390581301268+0j),(0.9999999997024888+7.600490882647229e-06j),(0.9999999997024888-7.600490882647229e-06j),(0.0008949043104263599+0j),(4.4788636271017567e-07+0j)
163,0.2385212968577084,0.9851760677678358,0.6854605755416745,50.12704584097643,1.5501703266878115,1070754.238457288,(2141508.4769141087+0j),(1093.6837210719218+0j),(0.0009143416788149172+0j),(4.6752736446491275e-07+0j),(0.99999999951332+7.390839423321522e-06j),(0.99999999951332-7.390839423321522e-06j)
164,0.2338277385884042,0.9863141417854058,0.6902816233113189,50.12924440796401,1.5413436408773162,1026421.118211764,(2052842.2364230407+0j),(1069.6794875180456+0j),(0.0009348583481965594+0j),(4.87372519103507e-07+0j),(1.0000000001866796+1.538961916285324e-05j),(1.0000000001866796-1.538961916285324e-05j)
165,0.2288948269487187,0.9874849785587904,0.6953476270290603,50.13152638440691,1.5320657085317504,981374.081443302,(1962748.1628860948+0j),(1045.4741462849308+0j),(0.0009565032665057052+0j),(5.101711263669894e-07+0j),(1.0000064180290276+0j),(0.9999935824483982+0j)
166,0.2237102359175834,0.9886877364257006,0.7006711112035748,50.13389373265996,1.522313181982589,936146.0430816298,(1871441.6957679049+0j),(1021.1194828136782+0j),(0.0009793174344971652+0j),(5.341046984017896e-07+0j),(1.000005171070429+0j),(0.9999948297326273+0j)
167,0.2182610034836994,0.9899212774953636,0.7062652374029551,50.13634835918079,1.5120614989158363,889583.5590150103,(1779167.1180294584+0j),(996.6711456788018+0j),(0.0010033413657725317+0j),(5.620886951730602e-07+0j),(1.0000081306692166+0j),(0.9999918658548214+0j)
168,0.2125335001748033,0.991184126867449,0.7121438348270395,50.138892105817504,1.5012848215155472,843739.3003052745,(1686197.8996633778+0j),(972.1884406185904+0j),(0.0010286037905193838+0j),(5.926001074256821e-07+0j),(1.0000000026505065+1.1494364755846187e-05j),(1.0000000026505065-1.1494364755846187e-05j)
169,0.2065133963676886,0.9924744271520216,0.7183214319720375,50.141526741312354,1.4899559732179988,796418.2105931652,(1592836.4211857028+0j),(947.7340482155093+0j),(0.001055148318963922+0j),(6.278869938067826e-07+0j),(1.0000108032791721+0j),(0.9999891965400871+0j)
170,0.200185628399661,0.99378988777544,0.7248132893631527,50.14425395322866,1.4780463731181948,749706.470299273,(1499412.9405978792+0j),(923.3736652017762+0j),(0.0010829847386785258+0j),(6.669749198513118e-07+0j),(0.9999999996013118+1.089254768753931e-05j),(0.9999999996013118-1.089254768753931e-05j)
171,0.1935343635188974,0.995127728499128,0.7316354333182277,50.14707534054679,1.46552596810253,703141.8403820407,(1406283.6807633704+0j),(899.1755742726308+0j),(0.0011121296122114845+0j),(7.114008209487985e-07+0j),(1.0000079882652086+0j),(0.9999920113782521+0j)
172,0.1865429637313991,0.9964846165128572,0.7388046906910593,50.14999240720745,1.4523631628195175,656913.9467744657,(1313827.8935481703+0j),(875.2101589363505+0j),(0.0011425839399104858+0j),(7.613595893866741e-07+0j),(1.000000805338663+0j),(0.9999991924842513+0j)
173,0.1791939486268242,0.997856596390964,0.7463387245259955,50.15300655691191,1.4385247476455714,611396.4515765765,(1222443.8095567015+0j),(851.5493902691353+0j),(0.0011743351385402963+0j),(8.177999703972932e-07+0j),(0.9999999972904966+6.331595498558515e-06j),(0.9999999972904966-6.331595498558515e-06j)
174,0.1714689572955086,0.9992390121174364,0.7542560705351177,50.156119089518974,1.4239758248566852,566271.6982301072,(1132543.3964593315+0j),(828.2663332116816+0j),(0.0012073409222903265+0j),(8.833283867038866e-07+0j),(0.9999999998765536+5.652686804403219e-06j),(0.9999999998765536-5.652686804403219e-06j)
175,0.1633487094847348,1.0006264202933663,0.7625761742852063,50.15933119939671,1.4086797332792864,522331.3898783085,(1044545.9043417221+0j),(805.4347461173351+0j),(0.001241565906447162+0j),(9.572467014033887e-07+0j),(1.0000066343350946+0j),(0.9999933663363382+0j)
176,0.1552675518318731,1.0019405394899223,0.7708538580703798,50.16246915642831,1.393454510308534,481631.4832398503,(963262.9664786624+0j),(784.275017125549+0j),(0.0012750626482276337+0j),(1.0383174541861307e-06+0j),(0.9999999999281921+5.009100885367996e-06j),(0.9999999999281921-5.009100885367996e-06j)
177,0.1462955560681075,1.003322010928351,0.7800412965186462,50.165886867952935,1.3765477340632897,440093.0862242654,(879964.4692599097+0j),(762.483532603812+0j),(0.001311504026011942+0j),(1.1361232785780512e-06+0j),(0.999991212875959+0j),(1.0000087874844685+0j)
178,0.1373668114879572,1.0046161836949996,0.7891815976474696,50.16922151207751,1.3597191968531073,401941.0388787644,(803882.0777562847+0j),(742.4512278510887+0j),(0.001346889536766828+0j),(1.2441488116866657e-06+0j),(1.0000000001188583+1.5989178150750761e-06j),(1.0000000001188583-1.5989178150750761e-06j)
