Index,Initial x,Initial z,Initial vx,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,1.4001999511342589,1.0073187657403364e-28,-7.1430944559044024e-12,-1.0437773232539278,-5.981372595796409e-22,18.785688779762868,2.3288949422859915,1.1054513149739378,(1.0000123718508045+0j),(0.9999876282312934+0j),(-1.576644067228902+0j),(-0.634258562766828+0j),(1.0000262088676384+0j),(0.9999737918182711+0j)
1,1.4001999522014448,-3.600848615467488e-17,-7.189720107608e-12,-1.043777325157262,-1.0000000000292728e-06,18.785688781471748,2.3288949400907,1.1054513149936498,(-1.5766440672948603+0j),(-0.6342585627412537+0j),(1.000012434165715+0j),(1.000026279442996+0j),(0.9999875659171491+0j),(0.9999737212458578+0j)
2,1.40019995220181,-7.211238705077851e-17,-7.1477460526298845e-12,-1.0437773251610902,-2.0000038456921883e-06,18.785688781472892,2.328894940080317,1.1054512939356163,(-1.5766439968331976+0j),(-0.6342585910857444+0j),(1.0000124942756108+0j),(0.9999875058083219+0j),(0.9999999996600827+2.6067701945074196e-05j),(0.9999999996600827-2.6067701945074196e-05j)
3,1.4001999522024446,-1.0711416299244733e-16,-7.101868659470694e-12,-1.0437773251675233,-3.0000048066711495e-06,18.78568878147487,2.3288949400629457,1.1054513097609235,(-1.5766440497857896+0j),(-0.634258569783388+0j),(1.0000193857012452+0j),(1.0000119646367873+0j),(0.9999880354446913+0j),(0.9999806146643198+0j)
4,1.4001999522033137,-1.4278012596963763e-16,-7.1107192933024335e-12,-1.0437773251764948,-4.0000049133284465e-06,18.785688781477607,2.328894940038666,1.1054513027628547,(-1.5766440263697596+0j),(-0.6342585792043187+0j),(1.00001319031597+0j),(0.9999868097789261+0j),(0.9999999999540177+9.866375383858671e-06j),(0.9999999999540177-9.866375383858671e-06j)
5,1.4001999522044197,-1.794844469289176e-16,-7.154561274516227e-12,-1.043777325188033,-5.000004919975462e-06,18.78568878148111,2.328894940007423,1.1054513049925776,(-1.576644033830569+0j),(-0.6342585762025524+0j),(1.000014557436442+0j),(0.9999854427033258+0j),(1.0000052292044208+0j),(0.9999947708227941+0j)
6,1.400199952205782,-2.1409947855190693e-16,-7.111007797843487e-12,-1.0437773252021314,-6.0000049201214385e-06,18.785688781485394,2.3288949399692624,1.1054513045073218,(-1.5766440322068689+0j),(-0.6342585768553991+0j),(1.0000149650213976+0j),(0.9999850351237607+0j),(1.0000021081370425+0j),(0.9999978918741473+0j)
7,1.400199952207391,-2.511983962819251e-16,-7.143721651918053e-12,-1.043777325218811,-7.000004919978308e-06,18.78568878149045,2.328894939924125,1.1054513046573824,(-1.5766440327089821+0j),(-0.6342585766529782+0j),(1.0000159028833389+0j),(0.9999840972981603+0j),(1.0000032436627382+0j),(0.9999967563476969+0j)
8,1.4001999522092607,-2.880975548635099e-16,-7.144647444304677e-12,-1.0437773252380609,-8.000004919774386e-06,18.7856887814963,2.3288949398720566,1.1054513046967784,(-1.5766440328408038+0j),(-0.6342585766011644+0j),(1.0000168506329927+0j),(0.9999831495862407+0j),(1.0000033741004541+0j),(0.9999966259028814+0j)
9,1.4001999522113535,-3.238530226045917e-16,-7.174287075913753e-12,-1.043777325259845,-9.000004919513536e-06,18.78568878150292,2.32889493981307,1.1054513047601309,(-1.5766440330527858+0j),(-0.6342585765154507+0j),(1.0000178652060412+0j),(0.9999821350419139+0j),(1.0000035704043877+0j),(0.9999964296062297+0j)
10,1.4001999522137105,-3.6016498942712986e-16,-7.167920251032178e-12,-1.043777325284217,-1.0000004919186863e-05,18.785688781510324,2.3288949397471215,1.1054513048308934,(-1.5766440332895626+0j),(-0.6342585764204327+0j),(1.000018955110076+0j),(0.999981045169573+0j),(1.0000037269594135+0j),(0.9999962730616639+0j)
11,1.4002010747862774,-8.577710020951427e-14,-5.1943745725312015e-12,-1.04378894379977,-0.0030099752193407897,18.785692311777062,2.328863496831202,1.1054846709864985,(-1.5767556734745862+0j),(-0.6342136685357908+0j),(1.0044487867259133+0j),(0.9955709172621318+0j),(1.0000045056776077+0j),(0.9999954943419691+0j)
12,1.4002044271153786,-1.3440671119736997e-13,-3.4115386959203685e-12,-1.0438236444528348,-0.006009754126221862,18.785702853901984,2.3287695865629545,1.105584137901022,(-1.5770884178162166+0j),(-0.6340798580249714+0j),(1.0088997921573468+0j),(0.9911787153857301+0j),(1.0000058801673168+0j),(0.9999941198658167+0j)
13,1.4002100076523796,-2.838906716511882e-13,-6.897556620127771e-12,-1.0438814242452847,-0.009009141132243482,18.785720402158304,2.328613214963707,1.1057491368412071,(-1.5776401768335708+0j),(-0.6338580969006212+0j),(1.0133651597854008+0j),(0.9868111117381608+0j),(1.0000072206890596+0j),(0.9999927793611195+0j)
14,1.4002178138191543,-5.66759437165053e-13,-1.1706859131729511e-11,-1.0439622781803293,-0.012007940767891198,18.785744947019012,2.32839439206732,1.1059787235729264,(-1.5784074875109397+0j),(-0.6335499597121228+0j),(1.0178422257340929+0j),(0.9824705387512213+0j),(1.0000072157405673+0j),(0.999992784309451+0j)
15,1.4002278420178256,-1.9644403345598992e-13,-2.7980488125136855e-12,-1.0440661992792226,-0.015005957748463075,18.7857764751753,2.328113131897182,1.1062715806738606,(-1.579385531225566+0j),(-0.6331576301693712+0j),(1.0223283046545637+0j),(0.9781593597473911+0j),(1.000006932667175+0j),(0.9999930673791901+0j)
16,1.4002400876242487,-7.54525096326256e-13,-6.1359204579674164e-12,-1.0441931785756744,-0.01800299703516289,18.78581496955637,2.32776945246093,1.10662602207348,(-1.5805681627722938+0j),(-0.6326838814372077+0j),(1.0268206831661126+0j),(0.9738798763010669+0j),(1.0000068451976734+0j),(0.9999931548482115+0j)
17,1.400254545009682,-1.0104194291595332e-12,-9.076157545674157e-12,-1.0443432051322044,-0.02099886389479674,18.785860409359294,2.3273633757446666,1.1070399974715832,(-1.5819479422376008+0j),(-0.6321320527863505+0j),(1.031316628401625+0j),(0.9696343221241991+0j),(1.000007099550348+0j),(0.9999929004979858+0j)
18,1.4002712075388768,-8.373186665707575e-13,-5.717529000775166e-12,-1.044516266043866,-0.023993363959186498,18.785912770082604,2.3268949276925825,1.1075110977491418,(-1.5835161729715694+0j),(-0.6315060225907309+0j),(1.0358133933309663+0j),(0.9654248596709203+0j),(1.0000067789366907+0j),(0.9999932211080726+0j)
19,1.4002900675829353,-5.624422283611156e-13,-4.311202707188225e-12,-1.0447123464544767,-0.02698630328296679,18.785972023567584,2.326364138183483,1.1080365645568464,(-1.5852629556910112+0j),(-0.6308101734828179+0j),(1.040308226491335+0j),(0.9612535731667738+0j),(1.0000069911561653+0j),(0.9999930088915899+0j)
20,1.4003111165311148,-1.0810474114879743e-12,-6.012496918489653e-12,-1.0449314295661731,-0.029977488400595418,18.786038138044265,2.3257710410179264,1.1086132964933866,(-1.5871772328299367+0j),(-0.6300493602236334+0j),(1.0447983725459358+0j),(0.9571224708733542+0j),(1.0000066066059647+0j),(0.9999933934377387+0j)
21,1.40033434480348,-1.177569181661792e-12,-5.574378493997478e-12,-1.0451734966545394,-0.03296672638179996,18.786111078182852,2.325115673893648,1.109237858983822,(-1.5892468461944929+0j),(-0.6292288718421929+0j),(1.049281083148745+0j),(0.9530334778293834+0j),(1.0000065233992108+0j),(0.9999934766424147+0j)
22,1.4003597418642015,-9.645004325079317e-13,-3.900462321473324e-12,-1.0454385270846158,-0.03595382488549405,18.786190805152373,2.324398078378782,1.109906494980847,(-1.5914585976661833+0j),(-0.6283543923564406+0j),(1.0537536196030322+0j),(0.9489884364860266+0j),(1.0000069151950846+0j),(0.9999930848511301+0j)
23,1.4003872962351036,-1.8189371209583837e-12,-8.501702026049095e-12,-1.045726498325777,-0.038938592212345406,18.78627727668219,2.3236182998864754,1.110615135482711,(-1.5937983089927998+0j),(-0.627431962057858+0j),(1.0582132596489935+0j),(0.9449891038026151+0j),(1.0000079535946025+0j),(0.9999920464664586+0j)
24,1.400416995519785,-7.925212739546478e-13,-1.8263940555661373e-12,-1.0460373859784065,-0.041920837354370404,18.78637044713244,2.3227763876412606,1.1113594106725284,(-1.5962508827468365+0j),(-0.6264679386495426+0j),(1.0626573015567011+0j),(0.9410371513557568+0j),(1.0000077499571762+0j),(0.999992250100979+0j)
25,1.4004488264073358,-1.834724308869047e-12,-8.328377355282636e-12,-1.0463711637777824,-0.044900370045386606,18.786470267563253,2.321872394657639,1.1121346658129738,(-1.5988003774703032+0j),(-0.6254689542347884+0j),(1.0670830741593753+0j),(0.9371341595542645+0j),(1.0000081370224478+0j),(0.9999918630418428+0j)
26,1.4004827747072137,-1.5438027934068274e-12,-7.07418178700594e-12,-1.0467278036328653,-0.04787700080550676,18.786576685816424,2.3209063776968075,1.1129359703747912,(-1.6014300585212888+0j),(-0.6244418823073833+0j),(1.0714879366057342+0j),(0.9332816224194802+0j),(1.000007087169066+0j),(0.9999929128795805+0j)
27,1.4005188253541292,-1.7349229112397947e-12,-7.28509958438343e-12,-1.0471072756297901,-0.0508505409880543,18.786689646593608,2.31987839724579,1.113758136031613,(-1.6041224756573786+0j),(-0.6233937964818458+0j),(1.075869289551591+0j),(0.929480941219635+0j),(1.0000069899622401+0j),(0.9999930100851094+0j)
28,1.4005569624398184,-1.8821106538255055e-12,-8.312473672320882e-12,-1.04750954806888,-0.053820802820094986,18.78680909154564,2.318788517470676,1.1145957291096686,(-1.6068595195203728+0j),(-0.6223319387776298+0j),(1.0802245748322203+0j),(0.925733429117799+0j),(1.00000714486279+0j),(0.9999928551865007+0j)
29,1.4005971692282269,-3.146113659128016e-12,-9.344123297431692e-12,-1.0479345874795718,-0.05678759944383144,18.786934959360867,2.3176368061872763,1.1154430864863256,(-1.6096224862898185+0j),(-0.6212636867720039+0j),(1.0845512831382194+0j),(0.9220403086574187+0j),(1.0000074859031851+0j),(0.999992514151281+0j)
30,1.400639428183945,-2.8944140476886517e-12,-8.084785336449831e-12,-1.0483823586488008,-0.05975074495384599,18.78706718586029,2.316423334825116,1.1162943323429664,(-1.6123921416719624+0j),(-0.620196523096172+0j),(1.088846957689797+0j),(0.9184027128939463+0j),(1.000007264100975+0j),(0.999992735950692+0j)
31,1.4006837209879877,-2.1370713597321695e-12,-5.193305254259531e-12,-1.0488528246403879,-0.06271005443367397,18.787205704093278,2.3151481783883052,1.1171433935355777,(-1.6151487767596815+0j),(-0.6191380103805606+0j),(1.093109199849094+0j),(0.9148216848140958+0j),(1.0000071692764063+0j),(0.9999928307731357+0j)
32,1.4007300285664115,-3.1027752895723006e-12,-8.3296112000328e-12,-1.0493459468255892,-0.06566534398818084,18.78735044443895,2.3138114154140608,1.1179840163379362,(-1.617872264636596+0j),(-0.6180957681209814+0j),(1.0973356719293514+0j),(0.9112981792628305+0j),(1.0000071377059805+0j),(0.9999928623437627+0j)
33,1.4007783311150763,-2.9881456475777485e-12,-7.529839474760897e-12,-1.0498616849007707,-0.06861643077582259,18.787501334708374,2.3124131279510296,1.118809784201689,(-1.6205421164520932+0j),(-0.61707745202855+0j),(1.1015241014382307+0j),(0.9078330638170331+0j),(1.0000069368799103+0j),(0.9999930631664862+0j)
34,1.4008286081230887,-1.9154500877261846e-12,-4.876155340010502e-12,-1.0503999969197584,-0.07156313303616896,18.787658300250925,2.3109534015045323,1.1196141344266204,(-1.623137530117298+0j),(-0.6160907387987469+0j),(1.1056722847305467+0j),(0.9044271197823266+0j),(1.0000065366172486+0j),(0.9999934634238411+0j)
35,1.4008808383976743,-1.9414016983230443e-12,-4.409511962151709e-12,-1.0509608393160161,-0.0745052701168187,18.787821264061762,2.309432325005002,1.1203903756076212,(-1.6256374377011942+0j),(-0.6151433135778899+0j),(1.1097780905005934+0j),(0.9010810435495868+0j),(1.0000067442040492+0j),(0.9999932558394032+0j)
36,1.4009350000923708,-1.763481093908131e-12,-3.712941018455638e-12,-1.0515441669265715,-0.07744266249774892,18.787990146891097,2.307849990778111,1.1211317054002656,(-1.6280205500730478+0j),(-0.6142428607871836+0j),(1.1138394615741916+0j),(0.8977954493482797+0j),(1.0000063344710175+0j),(0.999993665567304+0j)
37,1.4009910707323234,-1.0465695607478374e-12,-1.1019352705776119e-12,-1.0521499330211062,-0.08037513181233766,18.788164867356535,2.306206494499227,1.1218312286341232,(-1.6302653989440525+0j),(-0.6133970583726471+0j),(1.1178544193659234+0j),(0.8945708695173443+0j),(1.0000067556941739+0j),(0.9999932443497197+0j)
38,1.4010490272379044,-2.7863420830730045e-12,-4.657975036175995e-12,-1.0527780893218075,-0.08330250086811557,18.78834534205455,2.3045019351641516,1.1224819737584135,(-1.6323503699280368+0j),(-0.6126135776540448+0j),(1.1218210642581525+0j),(0.8914077581132999+0j),(1.0000070086187898+0j),(0.9999929914294454+0j)
39,1.4011088459580743,-2.657011740947956e-12,-7.149093582370932e-12,-1.0534285860336412,-0.08622459366282756,18.788531485675723,2.302736415054632,1.123076912131955,(-1.6342537411880524+0j),(-0.6119000831490098+0j),(1.1257375787374064+0j),(0.8883064923563332+0j),(1.0000066746464806+0j),(0.9999933253954255+0j)
40,1.4011705026894703,-1.5950445901548574e-12,-3.0340659269253355e-12,-1.0541013718646444,-0.08914123540082652,18.788723211118054,2.3009100397007396,1.1236089738361021,(-1.6359537074725656+0j),(-0.6112642402547277+0j),(1.1296022295331463+0j),(0.885267374451316+0j),(1.0000067959468624+0j),(0.9999932040974849+0j)
41,1.4012339727067034,-2.2082749936237864e-12,-5.241365402392019e-12,-1.0547963940523606,-0.09205225250566748,18.788920429603035,2.2990229178495247,1.1240710665551126,(-1.6374284105820078+0j),(-0.6107137225904467+0j),(1.1334133676626534+0j),(0.8822906350259347+0j),(1.0000069246871612+0j),(0.9999930753586855+0j)
42,1.4012992307895995,-1.9501942970007306e-12,-4.048062327064652e-12,-1.0555135983845287,-0.094957472632088,18.78912305079042,2.2970751614406786,1.1244560916764992,(-1.6386559575928445+0j),(-0.6102562258188696+0j),(1.1371694303042876+0j),(0.8793764352581791+0j),(1.0000063188146244+0j),(0.9999936812241836+0j)
