Index,Initial x,Initial z,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
10,-2.3119769028604717,0.0,8.969191604729319e-06,2.0199832786469516,50.745886265039644,2.1313334945063627,1.8297021104847508,(0.6088508028114057+0.7932847542484792j),(0.6088508028114057-0.7932847542484792j),(1.0000078904936192+0j),(0.999992107907783+0j),(-3.3619585554417046+0j),(-0.29744566552772234+0j)
11,-2.3119769064197384,0.0,9.710263029448355e-06,2.0199831075219135,50.74588691428285,2.131334200952355,1.8297034002508228,(0.5415471138482988+0.8406704026522855j),(0.5415471138482988-0.8406704026522855j),(1.0000082449698273+0j),(0.9999917526008487+0j),(-3.3619613853464254+0j),(-0.29744541515515927+0j)
12,-2.3119769101233136,0.0,1.0425665422950517e-05,2.0199829294428224,50.74588758991112,2.1313349361049116,1.8297047423940302,(0.4715071935479274+0.8818622122505385j),(0.4715071935479274-0.8818622122505385j),(1.0000000029521168+5.0809886188645396e-06j),(1.0000000029521168-5.0809886188645396e-06j),(-3.3619643301724675+0j),(-0.29744515461550874+0j)
13,-2.3119769139524213,0.0,1.1117075180497707e-05,2.019982745310919,50.74588828850496,2.1313356962433545,1.8297061301275743,(0.3990855597911698+0.9169136901303607j),(0.3990855597911698-0.9169136901303607j),(1.0000034876328112+0j),(0.999996513863303+0j),(-3.361967375028738+0j),(-0.29744488522629314+0j)
14,-2.311976917891582,0.0,1.1786109095037946e-05,2.019982555885307,50.74588900718155,2.131336478235225,1.8297075577855118,(0.3245808750566857+0.9458579465509621j),(0.3245808750566857-0.9458579465509621j),(1.0000038896481651+0j),(0.9999961103521849+0j),(-3.36197050748354+0j),(-0.2974446080874445+0j)
15,-2.3119769219274615,0.0,1.2434292586355268e-05,2.0199823618074135,50.745889743507334,2.1313372794325804,1.8297090204617992,(0.24824555964716594+0.9686971326709332j),(0.24824555964716594-0.9686971326709332j),(1.0000000038783243+7.747183404893825e-06j),(1.0000000038783243-7.747183404893825e-06j),(-3.3619737167721233+0j),(-0.2974443241513749+0j)
16,-2.311976926048112,0.0,1.3063044666998428e-05,2.019982163621532,50.74589049542236,2.1313380975857745,1.8297105141009549,(0.17029332414177306+0.9853934146352897j),(0.17029332414177306-0.9853934146352897j),(1.000000001629497+5.152749920658361e-06j),(1.000000001629497-5.152749920658361e-06j),(-3.361976993996465+0j),(-0.29744403420537857+0j)
17,-2.3119769302446125,0.0,1.36736803082822e-05,2.019981961789038,50.745891261170456,2.131338930793005,1.8297120352128482,(0.09090601148955475+0.9958594772861085j),(0.09090601148955475-0.9958594772861085j),(1.0000037777251178+0j),(0.9999962211188603+0j),(-3.361980331498618+0j),(-0.29744373892699766+0j)
18,-2.311976934508395,0.0,1.426740477147893e-05,2.01998175670546,50.745892039253874,2.1313397774199787,1.8297135808215614,(0.010239042721762476+0.9999475809181212j),(0.010239042721762476-0.9999475809181212j),(1.0000051687785538+0j),(0.9999948288909347+0j),(-3.361983722749092+0j),(-0.2974434388939506+0j)
19,-2.3119769388324802,0.0,1.4845323352621416e-05,2.01998154870972,50.7458928283858,2.1313406360678373,1.829715148330901,(-0.07157412720906252+0.997435284606988j),(-0.07157412720906252-0.997435284606988j),(1.0000062260207907+0j),(0.9999937705512126+0j),(-3.3619871620514763+0j),(-0.2974431346102395+0j)
20,-2.3119769432108805,0.0,1.5408447032818375e-05,2.019981338094219,50.7458936274563,2.1313415055298757,1.8297167356201516,(-0.1544186689299272+0.9880055026707804j),(-0.1544186689299272-0.9880055026707804j),(1.0000000011370238+5.514570918567561e-06j),(1.0000000011370238-5.514570918567561e-06j),(-3.361990644752662+0j),(-0.2974428264875632+0j)
21,-2.3119769476381222,0.0,1.5957699071050586e-05,2.0199811251126802,50.74589443550423,2.131342384757822,1.8297183407167696,(-0.2381946886067281+0.9712174259995591j),(-0.2381946886067281-0.9712174259995591j),(1.0000000014599768+6.801721756552002e-06j),(1.0000000014599768-6.801721756552002e-06j),(-3.361994166524612+0j),(-0.29744251490885437+0j)
22,-2.311976952109769,0.0,1.64939244570874e-05,2.019980909985543,50.74589525169211,2.131343272842283,1.8297199619781188,(-0.32281548940752486+0.9464619175815524j),(-0.32281548940752486-0.9464619175815524j),(1.0000050686029691+0j),(0.9999949294507006+0j),(-3.3619977237631824+0j),(-0.29744220019300155+0j)
23,-2.3119769566215576,0.0,1.7017895248705406e-05,2.019980692906144,50.745896075288364,2.1313441689840857,1.8297215979203472,(-0.40820507560390196+0.9128902541594927j),(-0.40820507560390196-0.9128902541594927j),(0.9999999998543687+2.377640892214418e-06j),(0.9999999998543687-2.377640892214418e-06j),(-3.3620013132125495+0j),(-0.29744188262806787+0j)
24,-2.3119769611700955,0.0,1.7530319738171967e-05,2.019980474043754,50.74589690564955,2.131345072484982,1.8297232473087734,(-0.49429694580083783+0.8692931199131997j),(-0.49429694580083783-0.8692931199131997j),(1.0000000003304492+5.1783773584544066e-06j),(1.0000000003304492-5.1783773584544066e-06j),(-3.3620049321637278+0j),(-0.2974415624537456+0j)
25,-2.311976965752461,0.0,1.803184732319965e-05,2.019980253547555,50.745897742208285,2.13134598272988,1.8297249090092806,(-0.5810322518764219+0.8138805312894423j),(-0.5810322518764219-0.8138805312894423j),(1.0000000024361482+1.0106715947644126e-05j),(1.0000000024361482-1.0106715947644126e-05j),(-3.362008578128229+0j),(-0.2974412398902039+0j)
26,-2.3119769703657,0.0,1.8523073726753186e-05,2.0199800315502006,50.74589858446271,2.1313468991703237,1.8297265820128665,(1.0000000000872609+4.126849990962331e-06j),(1.0000000000872609-4.126849990962331e-06j),(-0.6683589199937041+0.7438389298848147j),(-0.6683589199937041-0.7438389298848147j),(-3.362012248892309+0j),(-0.2974409151333231+0j)
27,-2.3119769750075845,0.0,1.9004547917479206e-05,2.0199798081689666,50.74589943196603,2.1313478213230663,1.8297282654415494,(1.0000000003257066+6.2777107293434536e-06j),(1.0000000003257066-6.2777107293434536e-06j),(-0.7562306749049388+0.6543051015744686j),(-0.7562306749049388-0.6543051015744686j),(-3.3620159425294807+0j),(-0.2974405883535487+0j)
28,-2.3119769796756846,0.0,1.9476774386961847e-05,2.0199795835092216,50.74590028432063,2.1313487487521066,1.82972995850021,(-0.8446063053760647+0.5353878831427785j),(-0.8446063053760647-0.5353878831427785j),(1.0000000016561332+8.365142731458041e-06j),(1.0000000016561332-8.365142731458041e-06j),(-0.2974402597052399+0j),(-3.3620196572950993+0j)
29,-2.311976984367806,0.0,1.994021897548189e-05,2.0199793576653517,50.74590114117047,2.131349681066813,1.829731660452631,(0.9999999999005926+5.062638836848165e-06j),(0.9999999999005926-5.062638836848165e-06j),(-0.9334487244340095+0.3587108578901138j),(-0.9334487244340095-0.3587108578901138j),(-3.3620233915738527+0j),(-0.29743992933132063+0j)
30,-2.3119769890828867,0.0,2.039531488432947e-05,2.0199791307205053,50.745902002194,2.1313506179267643,1.829733370706537,(0.9999999996672271+3.6665685767308553e-06j),(0.9999999996672271-3.6665685767308553e-06j),(-1.2371219469108885+0j),(-0.8083277500838973+0j),(-3.362027144066243+0j),(-0.2974395973467724+0j)
31,-2.3119769938185706,0.0,2.0842459325543083e-05,2.019978902752082,50.7459028671043,2.1313515590092615,1.8297350886542596,(-1.599687289682559+0j),(1.0000056368362922+0j),(0.9999943603208408+0j),(-0.6251221778437486+0j),(-3.3620309134388484+0j),(-0.29743926386956376+0j)
32,-2.311976998574041,0.0,2.12820244725298e-05,2.019978673827715,50.74590373563956,2.131352504037607,1.8297368138145613,(-1.870229055987152+0j),(0.9999999996100677+2.153317588587331e-06j),(0.9999999996100677-2.153317588587331e-06j),(-0.5346938642423869+0j),(-3.3620346986359237+0j),(-0.29743892899312013+0j)
33,-2.3119770033478115,0.0,2.171435425580862e-05,2.019978444009973,50.74590460756385,2.131353452752717,1.8297385456990087,(-2.1123300583742552+0j),(0.9999999999388012+4.647530319820893e-06j),(0.9999999999388012-4.647530319820893e-06j),(-0.4734108649190771+0j),(-3.36203849858565+0j),(-0.2974385928122629+0j)
34,-2.3119770081386166,0.0,2.2139768820111618e-05,2.019978213355615,50.74590548266274,2.1313544049199082,1.8297402838732648,(-2.3398391408873516+0j),(1.0000000006381566+6.515628823999997e-06j),(1.0000000006381566-6.515628823999997e-06j),(-0.42737980648902213+0j),(-3.3620423123351504+0j),(-0.29743825541131186+0j)
35,-2.311977012945311,0.0,2.255856684340106e-05,2.0199779819163024,50.74590636074073,2.1313553603256166,1.8297420279471337,(-2.5584556676868324+0j),(1.0000000003815739+6.302654499272825e-06j),(1.0000000003815739-6.302654499272825e-06j),(-0.3908607886401664+0j),(-3.3620461390281786+0j),(-0.2974379168660176+0j)
36,-2.311977017766959,0.0,2.2971027424429848e-05,2.0199777497390308,50.74590724161912,2.1313563187760023,1.8297437775749252,(-2.7711332549109065+0j),(0.9999999994251627+6.671853377009781e-07j),(0.9999999994251627-6.671853377009781e-07j),(-0.36086319493947533+0j),(-3.362049977906252+0j),(-0.297437577243491+0j)
37,-2.3119770226031093,0.0,2.3377412500045545e-05,2.019977516866142,50.745908125133695,2.131357280098096,1.8297455324555294,(-2.9796109354777762+0j),(1.0000000006635004+6.844978282459487e-06j),(1.0000000006635004-6.844978282459487e-06j),(-0.33561428685861205+0j),(-3.362053828308741+0j),(-0.2974372366021888+0j)
38,-2.3119770274522664,0.0,2.3777964781738443e-05,2.019977283338279,50.74590901113544,2.1313582441213486,1.8297472922502551,(-3.184999640899532+0j),(1.000000000503264+6.946740852360922e-06j),(1.000000000503264-6.946740852360922e-06j),(-0.31397177768335655+0j),(-3.362057689492551+0j),(-0.297436895007862+0j)
39,-2.3119770323139743,0.0,2.4172913864842143e-05,2.019977049191389,50.74590989948606,2.1313592106986015,1.8416032586687583,(-3.388051626019533+0j),(1.0000000002912204+6.106483740276938e-06j),(1.0000000002912204-6.106483740276938e-06j),(-0.2951548882601664+0j),(-0.2974365525110314+0j),(-3.362061560886648+0j)
40,-2.3119770371875257,0.0,2.456247510558305e-05,2.0199768144588646,50.7459107900583,2.1313601796919466,1.933952053639511,(-3.589298103798354+0j),(0.9999999996977227+2.7154108197449852e-06j),(0.9999999996977227-2.7154108197449852e-06j),(-0.2786060035458924+0j),(-3.36206544193585+0j),(-0.2974362091608162+0j)
41,-2.311977042072322,0.0,2.4946850620672208e-05,2.019976579171717,50.74591168273493,2.131361150973559,2.026520013887228,(-3.789126994097363+0j),(0.9999999998380567+5.522038053166207e-06j),(0.9999999998380567-5.522038053166207e-06j),(-0.2639130337620099+0j),(-3.3620693321535757+0j),(-0.2974358650002692+0j)
42,-2.311977046967742,0.0,2.5326230944812835e-05,2.019976343358417,50.745912577407324,2.131362124425782,2.1192958462808344,(-3.9878286621722756+0j),(1.0000042063545438+0j),(0.9999957916454492+0j),(-0.25076303082767604+0j),(-3.3620732310484875+0j),(-0.29743552007286667+0j)
43,-2.3119770518730793,0.0,2.570079523139623e-05,2.019976107045833,50.745913473975165,2.131363099937067,2.2122691168213207,(-4.185625304813975+0j),(1.0000000000510985+6.034574207381354e-06j),(1.0000000000510985-6.034574207381354e-06j),(-0.23891292868867994+0j),(-3.3620771381607892+0j),(-0.2974351744192928+0j)
44,-2.3119770567880455,0.0,2.6070713217765106e-05,2.0199758702582087,50.745914372344885,2.1313640774082465,2.305430150060409,(-4.38268992601708+0j),(1.000002407441804+0j),(0.9999975905520219+0j),(-0.22817037448839966+0j),(-3.362081053118863+0j),(-0.2974348280724243+0j)
45,-2.3119770617120685,0.0,2.6436144928452688e-05,2.0199756330184804,50.745915272429734,2.131365056744232,2.398769969099862,(-4.579159238165217+0j),(1.0000022606246257+0j),(0.9999977382514693+0j),(-0.2183807002635458+0j),(-3.3620849755311237+0j),(-0.2974344810669144+0j)
46,-2.311977066644736,0.0,2.6797241692264277e-05,2.0199753953479584,50.74591617414894,2.131366037857177,2.492280208871851,(-4.775142580178923+0j),(1.000000000926101+7.45430861933186e-06j),(1.000000000926101-7.45430861933186e-06j),(-0.20941783029220534+0j),(-3.3620889050451375+0j),(-0.2974341334339399+0j)
47,-2.311977071585598,0.0,2.7154146832712087e-05,2.019975157266562,50.745917077427166,2.131367020664702,2.585953049641165,(-4.970728337786452+0j),(1.0000000000350822+4.718341883546516e-06j),(1.0000000000350822-4.718341883546516e-06j),(-0.20117776160891815+0j),(-3.362092841336902+0j),(-0.2974337852021752+0j)
48,-2.311977076534209,0.0,2.7506996158012504e-05,2.019974918792878,50.74591798219408,2.131368005089821,2.6797811688215805,(-5.165988544076258+0j),(1.000004719676993+0j),(0.9999952783790509+0j),(-0.1935737939503713+0j),(-3.3620967840773686+0j),(-0.29743343640073394+0j)
49,-2.3119770814903213,0.0,2.7855918697085694e-05,2.019974679944209,50.7459188883838,2.131368991061586,2.7737578278816066,(-5.36098268676459+0j),(1.0000000000150209+5.489651853767127e-06j),(1.0000000000150209-5.489651853767127e-06j),(-0.18653296565287322+0j),(-3.3621007330127854+0j),(-0.29743308705205695+0j)
50,-2.3119770864534916,0.0,2.820103678813623e-05,2.0199744407368607,50.74591979593474,2.1313699785122378,2.8678765704125153,(-5.555759753788768+0j),(1.0000000002185803+5.803897919647224e-06j),(1.0000000002185803-5.803897919647224e-06j),(-0.17999338412613003+0j),(-3.3621046878524528+0j),(-0.2974327371818776+0j)
51,-2.311977091423601,0.0,2.8542467217398568e-05,2.0199742011857356,50.745920704788865,2.1313709673810637,2.9621313875137116,(-5.750360638650337+0j),(0.9999999996747428+3.166573135049002e-06j),(0.9999999996747428-3.166573135049002e-06j),(-0.17390213651911918+0j),(-3.362108648365198+0j),(-0.29743238681064454+0j)
52,-2.311977096400162,0.0,2.8880320360993377e-05,2.0199739613054923,50.74592161489213,2.1313719576067784,3.056516741511205,(-5.944819797037111+0j),(1.0000000006906011+7.416676981183639e-06j),(1.0000000006906011-7.416676981183639e-06j),(-0.16821367722964067+0j),(-3.362112614299753+0j),(-0.29743203596059936+0j)
53,-2.3119771013827797,0.0,2.921470145982006e-05,2.0199737211097886,50.74592252619366,2.131372949132527,3.151027216531358,(-6.1391658527882065+0j),(0.9999999999856457+6.472189077286105e-06j),(0.9999999999856457-6.472189077286105e-06j),(-0.16288857862960265+0j),(-3.3621165854010724+0j),(-0.2974316846542907+0j)
54,-2.31197710637149,0.0,2.9545711659412772e-05,2.0199734806107212,50.74592343864506,2.1313739419095903,3.2456579291966325,(-6.333423366103551+0j),(1.0000014691394992+0j),(0.9999985298536138+0j),(-0.15789249245158718+0j),(-3.3621205615156766+0j),(-0.2974313329053175+0j)
55,-2.311977111365858,0.0,2.987344653243042e-05,2.019973239820557,50.7459243522013,2.1313749358865666,3.34040414424534,(-6.527612930454904+0j),(1.00000457775908+0j),(0.9999954202855114+0j),(-0.15319535826510713+0j),(-3.3621245424137003+0j),(-0.2974309807340043+0j)
56,-2.3119771163657874,0.0,3.019799792489202e-05,2.0199729987503297,50.74592526681955,2.131375931018467,3.435261530584344,(-6.7217523193099655+0j),(1.0000000006471248+7.853330632674975e-06j),(1.0000000006471248-7.853330632674975e-06j),(-0.14877072981938677+0j),(-3.3621285279389737+0j),(-0.29743062815417814+0j)
57,-2.311977121370875,0.0,3.051945282784065e-05,2.019972757410996,50.74592618245977,2.1313769272593204,3.5302258121036676,(-6.915856361011528+0j),(1.0000000008197842+8.60179268901554e-06j),(1.0000000008197842-8.60179268901554e-06j),(-0.14459525274799576+0j),(-3.3621325178767947+0j),(-0.297430275184836+0j)
58,-2.3119771263810756,0.0,3.083789536667955e-05,2.019972515812223,50.745927099083616,2.131377924569877,3.6252930367781087,(-7.10993786710355+0j),(1.0000000003112381+6.846246729293145e-06j),(1.0000000003112381-6.846246729293145e-06j),(-0.140648205161572+0j),(-3.36213651209117+0j),(-0.29742992183800016+0j)
59,-2.311977131396064,0.0,3.115340537274095e-05,2.019972273963788,50.745928016655206,2.1313789229092563,3.7204595599667973,(-7.304007988179864+0j),(1.0000019996613538+0j),(0.9999979990259771+0j),(-0.13691113188015872+0j),(-3.362140510407065+0j),(-0.2974295681291735+0j)
60,-2.3119771364157207,0.0,3.1466059512286416e-05,2.0199720318745342,50.74592893514036,2.1313799222412273,3.8157217489519715,(-7.498075947489985+0j),(1.0000000002711418+7.30933881730188e-06j),(1.0000000002711418-7.30933881730188e-06j),(-0.13336754743562468+0j),(-3.3621445126801133+0j),(-0.2974292140711202+0j)
61,-2.311977141439886,0.0,3.177593131434425e-05,2.019971789553001,50.74592985450672,2.131380922530612,3.9110763240442052,(-7.692149982742107+0j),(1.0000042802628268+0j),(0.9999957178157871+0j),(-0.1300026655599655+0j),(-3.362148518779607+0j),(-0.29742885967540794+0j)
62,-2.311977146468333,0.0,3.208309108127817e-05,2.0199715470073643,50.745930774723654,2.1313819237434153,4.006520056155509,(-7.886236917730839+0j),(0.9999999999416065+3.8759773091842114e-06j),(0.9999999999416065-3.8759773091842114e-06j),(-0.12680319014887437+0j),(-3.362152528558305+0j),(-0.2974285049550628+0j)
63,-2.3119771515008516,0.0,3.238760626144387e-05,2.0199713042453964,50.745931695762096,2.131382925847345,4.102049955314405,(-8.080342781957125+0j),(1.0000000002490732+6.286466956997281e-06j),(1.0000000002490732-6.286466956997281e-06j),(-0.1237571259848555+0j),(-3.3621565418802466+0j),(-0.29742814992211397+0j)
64,-2.3119771565374307,0.0,3.268954200072171e-05,2.019971061274147,50.74593261759419,2.131383928813875,4.197663132817558,(-8.274472640481104+0j),(1.0000000004264555+7.347575542171701e-06j),(1.0000000004264555-7.347575542171701e-06j),(-0.120853623333982+0j),(-3.3621605586505323+0j),(-0.2974277945849629+0j)
65,-2.3119771615779334,0.0,3.2988960709599754e-05,2.01997081810049,50.74593354019356,2.1313849326146563,4.293356878679572,(-8.468630914660928+0j),(0.9999999997471656+2.413057790399532e-06j),(0.9999999997471656-2.413057790399532e-06j),(-0.11808284124140676+0j),(-3.3621645787560968+0j),(-0.29742743895361434+0j)
66,-2.3119771666220896,0.0,3.328592196857954e-05,2.0199705747313237,50.74593446353533,2.131385937220667,4.389128609165336,(-8.662821377090626+0j),(1.0000000007297791+8.210096743895243e-06j),(1.0000000007297791-8.210096743895243e-06j),(-0.11543583267874853+0j),(-3.362168602064252+0j),(-0.29742708303980264+0j)
67,-2.3119771716697914,0.0,3.358048343312747e-05,2.0199703311728805,50.74593538759558,2.1313869426062766,4.4849757579333795,(-8.857047069022677+0j),(1.00000331692472+0j),(0.9999966817628503+0j),(-0.11290444699461623+0j),(-3.362172628471237+0j),(-0.29742672685271265+0j)
68,-2.3119771767209243,0.0,3.387270057170967e-05,2.0199700874311417,50.745936312351546,2.1313879487468315,4.580896091531207,(-9.051310949394612+0j),(1.0000032567112775+0j),(0.999996741689312+0j),(-0.11048123379639105+0j),(-3.362176657884495+0j),(-0.29742637040053166+0j)
69,-2.31197718177554,0.0,3.4162627086235616e-05,2.0199698435115154,50.74593723778133,2.1313889556207037,4.676887311726407,(-9.245615244815383+0j),(0.9999999996956741+2.554257442943754e-06j),(0.9999999996956741-2.554257442943754e-06j),(-0.10815937869301137+0j),(-3.362180690240114+0j),(-0.2974260136889172+0j)
70,-2.3119771868332286,0.0,3.445031382112793e-05,2.019969599420031,50.74593816386454,2.1313899632017934,4.772947239559695,(-9.439961845684174+0j),(1.0000000001130267+5.702503163424208e-06j),(1.0000000001130267-5.702503163424208e-06j),(-0.10593263152379208+0j),(-3.3621847253902195+0j),(-0.2974256567309573+0j)
71,-2.3119771918940564,0.0,3.473581071167424e-05,2.019969355161553,50.74593909058117,2.13139097147073,4.869073859051189,(-9.634352470517221+0j),(1.000000904153651+0j),(0.9999990948578238+0j),(-0.10379524771355231+0j),(-3.362188763283804+0j),(-0.29742529953115693+0j)
72,-2.311977196958052,0.0,3.5019165809325916e-05,2.0199691107408486,50.745940017912154,2.1313919804083765,4.965265193838547,(-9.828788448141392+0j),(0.9999999997936077+2.3650718255543032e-06j),(0.9999999997936077-2.3650718255543032e-06j),(-0.10174193959461503+0j),(-3.36219280386209+0j),(-0.2974249420947219+0j)
73,-2.3119772020247793,0.0,3.530042460063095e-05,2.0199688661632433,50.74594094583975,2.131392989991368,5.061519382969214,(-10.023270935009386+0j),(0.9999999998460358+4.6993105942806755e-06j),(0.9999999998460358-4.6993105942806755e-06j),(-0.09976783098711908+0j),(-3.362196846981804+0j),(-0.29742458443433306+0j)
74,-2.311977207094386,0.0,3.557963196349012e-05,2.0199686214329615,50.74594187434642,2.13139400020326,5.157834617455771,(-10.217800804819056+0j),(1.000000000703515+8.80218671203487e-06j),(1.000000000703515-8.80218671203487e-06j),(-0.09786841786262356+0j),(-3.362200892616615+0j),(-0.2974242265523069+0j)
75,-2.3119772121667594,0.0,3.585683095747104e-05,2.0199683765543437,50.74594280341555,2.1313950110260436,5.254209152695027,(-10.412378770451042+0j),(1.0000000001924048+6.272291966495573e-06j),(1.0000000001924048-6.272291966495573e-06j),(-0.09603953351186237+0j),(-3.3622049406865617+0j),(-0.2974238684557352+0j)
76,-2.311977217241677,0.0,3.613206280964111e-05,2.019968131531875,50.74594373303142,2.1313960224406507,5.350641409232839,(-10.60700549426759+0j),(1.0000000001800493+5.689628671477313e-06j),(1.0000000001800493-5.689628671477313e-06j),(-0.09427731508970388+0j),(-3.3622089910975967+0j),(-0.29742351015292695+0j)
77,-2.311977222319187,0.0,3.640536791478081e-05,2.019967886369267,50.745944663178626,2.131397034432296,5.447129734826583,(-10.801681265051734+0j),(1.0000000010869192+9.681710434374053e-06j),(1.0000000010869192-9.681710434374053e-06j),(-0.09257818049153108+0j),(-3.3622130438110256+0j),(-0.29742315164731103+0j)
78,-2.3119772273991357,0.0,3.667678503838173e-05,2.0199676410705463,50.74594559384263,2.1313980469840565,5.543672694162896,(-10.996406586495851+0j),(1.0000000002573026+6.958538946154032e-06j),(1.0000000002573026-6.958538946154032e-06j),(-0.09093879821608371+0j),(-3.362217098744137+0j),(-0.29742279294621055+0j)
79,-2.311977232481622,0.0,3.6946351928818554e-05,2.0199673956390893,50.74594652500924,2.131399060082712,5.64026873609046,(-11.191181401168112+0j),(1.0000000000503961+5.802132232508173e-06j),(1.0000000000503961-5.802132232508173e-06j),(-0.0893560710358085+0j),(-3.3622211558768775+0j),(-0.29742243405138746+0j)
80,-2.3119772375663166,0.0,3.7214104565138266e-05,2.0199671500789256,50.74594745666523,2.1314000737105836,5.7369165699132925,(-11.38600602669106+0j),(1.0000000002577072+5.951126323489186e-06j),(1.0000000002577072-5.951126323489186e-06j),(-0.08782710964222173+0j),(-3.3622252150944627+0j),(-0.2974220749730158+0j)
81,-2.3119772426532714,0.0,3.748007837066417e-05,2.0199669043932054,50.74594838879751,2.131401087855167,5.833614755940007,(-11.580880290150255+0j),(0.9999999996327824+2.3759008831383975e-06j),(0.9999999996327824-2.3759008831383975e-06j),(-0.08634922174801382+0j),(-3.362229276364144+0j),(-0.29742171571397447+0j)
82,-2.3119772477424263,0.0,3.774430741906282e-05,2.0199666585851954,50.74594932139363,2.131402102503009,5.930362071482185,(-11.775804253120327+0j),(1.0000042056965568+0j),(0.9999957927758489+0j),(-0.08491988994412457+0j),(-3.3622333396386566+0j),(-0.2974213562784612+0j)
83,-2.3119772528336924,0.0,3.800682466269116e-05,2.019966412658147,50.74595025444168,2.1314031176405974,6.027157257568386,(-11.970777754156241+0j),(0.9999999995866841+2.744110406004324e-06j),(0.9999999995866841-2.744110406004324e-06j),(-0.08353676102353631+0j),(-3.3622374048592336+0j),(-0.2974209966716608+0j)
84,-2.311977257927038,0.0,3.8267662266767574e-05,2.019966166614964,50.74595118793006,2.131404133256064,6.123999136762398,(-12.165800641865541+0j),(0.999999999919349+6.031818763710978e-06j),(0.999999999919349-6.031818763710978e-06j),(-0.0821976316889899+0j),(-3.36224147197813+0j),(-0.2974206368978145+0j)
85,-2.311977263022309,0.0,3.852685102479787e-05,2.019965920458804,50.745952121847814,2.1314051493360004,6.2208864676796365,(-12.360872492658103+0j),(1.0000000001634333+6.386607290329326e-06j),(1.0000000001634333-6.386607290329326e-06j),(-0.08090043807341067+0j),(-3.362245540934947+0j),(-0.2974202769622566+0j)
86,-2.311977268119567,0.0,3.878442134030785e-05,2.0199656741922083,50.74595305618411,2.131406165870402,6.317818291120592,(-12.555993341535409+0j),(1.000000498725331+0j),(0.9999995002683579+0j),(-0.0796432407357467+0j),(-3.3622496117036276+0j),(-0.29741991686729247+0j)
