Index,Initial x,Initial z,Initial vx,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
43,1.1775669559004918,-3.5104173983219215e-14,1.389534497366188e-13,-0.2337483917280366,-0.001077228439036,20.18328737416824,3.12076107682978,2933.3747638111813,(5866.749216143922+0j),(0.00017045214293632993+0j),(0.9999972950773326+0.002325613457740061j),(0.9999972950773326-0.002325613457740061j),(1.0000635284472401+0j),(0.9999364760810535+0j)
44,1.177566919591382,-3.5862033924150145e-14,1.4005993447235672e-13,-0.2337482955337345,-0.0011070032310351,20.18328773491629,3.1207610464486173,2933.371441161395,(5866.7427118704545+0j),(0.0001704523388671172+0j),(0.9999971438870499+0.0023898866853386646j),(0.9999971438870499-0.0023898866853386646j),(1.0000653259523449+0j),(0.9999346787573499+0j)
45,1.17756688191455,-3.6930509611784253e-14,1.3274564293954874e-13,-0.2337481957158448,-0.0011370756339692,20.183288109253382,3.12076101492305,2933.3680658855164,(5866.735961318501+0j),(0.0001704525367986045+0j),(0.9999969844191996+0.002455756056665689j),(0.9999969844191996-0.002455756056665689j),(1.0000610477982008+0j),(0.9999389565137203+0j)
46,1.1775668428361483,-3.8981202373943167e-14,1.443913983123035e-13,-0.233748092184937,-0.0011674486174563,20.18328849751724,3.1207609822246365,2933.364565640885,(5866.728960829034+0j),(0.00017045273783913183+0j),(0.9999968212772445+0.0025211543126941317j),(0.9999968212772445-0.0025211543126941317j),(1.0000640038114301+0j),(0.9999360007334129+0j)
47,1.177566802321576,-3.8359633954005575e-14,1.354793585807005e-13,-0.2337479848489744,-0.0011981251806155,20.183288900050066,3.120760948324608,2933.360936105578,(5866.721701559829+0j),(0.0001704529464386061+0j),(0.9999966494462049+0.002588764757422511j),(0.9999966494462049-0.002588764757422511j),(1.0000560159702816+0j),(0.9999439879369494+0j)
48,1.1775667603354916,-4.1246402644890015e-14,1.464650418190818e-13,-0.2337478736147347,-0.0012291083522614,20.183289317204483,3.1207609131931804,2933.3571756107144,(5866.714180768264+0j),(0.00017045317236326718+0j),(0.9999964751671025+0.0026552486660945955j),(0.9999964751671025-0.0026552486660945955j),(1.000060914563308+0j),(0.999939089875497+0j)
49,1.1775667168417605,-4.0399608138689855e-14,1.3759780977418756e-13,-0.2337477583861562,-0.0012604011912687,20.183289749339032,3.1207608768002872,2933.353302655818,(5866.70638865089+0j),(0.0001704533900074314+0j),(0.9999962922874124+0.002722945385375206j),(0.9999962922874124-0.002722945385375206j),(1.0000617899677078+0j),(0.9999382142270615+0j)
50,1.1775666718034714,-4.236667246319473e-14,1.4386455632035333e-13,-0.2337476390657354,-0.0012920067868049,20.1832901968211,3.1207608391148973,2933.3493095936983,(5866.698320168344+0j),(0.000170453622039468+0j),(0.9999961034377417+0.0027912791838623496j),(0.9999961034377417-0.0027912791838623496j),(1.0000629560228267+0j),(0.9999370483772443+0j)
51,1.177566625182891,-4.278356774082762e-14,1.426430800907737e-13,-0.2337475155531925,-0.0013239282586895,20.18329066002406,3.120760800105598,2933.345154012851,(5866.689967939552+0j),(0.00017045386351594317+0j),(0.9999959075563188+0.00286082856212751j),(0.9999959075563188-0.00286082856212751j),(1.000060038341364+0j),(0.9999399658055427+0j)
52,1.1775665769414867,-4.389796575816162e-14,1.386730423067861e-13,-0.2337473877467603,-0.0013561687576009,20.18329113933323,3.1207607597399734,2933.340748116331,(5866.6813257785425+0j),(0.00017045413190408938+0j),(0.9999957056427344+0.002930639465832808j),(0.9999957056427344-0.002930639465832808j),(1.0000603630563911+0j),(0.9999396411024588+0j)
53,1.1775665270398596,-6.021601071165156e-14,1.3781277234192998e-13,-0.2337472555420785,-0.001388731465473,20.18329163513909,3.120760717985064,2933.336279488812,(5866.672386783271+0j),(0.0001704543792075834+0j),(0.999995497186126+0.003000698067034377j),(0.999995497186126-0.003000698067034377j),(1.0000642735512084+0j),(0.9999357309893978+0j)
54,1.177566475437765,-6.01695180668384e-14,1.3118481560398293e-13,-0.2337471188321234,-0.0014216195957479,20.183292147840792,3.120760674807378,2933.331700178505,(5866.663141713814+0j),(0.00017045464530893867+0j),(0.9999952794329479+0.0030724701537918698j),(0.9999952794329479-0.0030724701537918698j),(1.0000600501868868+0j),(0.9999399539959701+0j)
55,1.177566422094085,-6.210114841053556e-14,1.303793412976857e-13,-0.233746977508319,-0.0014548363936554,20.18329267784818,3.1207606301723345,2933.3268780146573,(5866.653585574389+0j),(0.0001704549347722732+0j),(0.9999950562723798+0.0031445223161219098j),(0.9999950562723798-0.0031445223161219098j),(1.0000591890099995+0j),(0.9999408151660496+0j)
56,1.1775663669667924,-4.8281640105458345e-14,1.3131483394784468e-13,-0.2337468314589191,-0.0014883851366014,20.183293225577213,3.120760584044972,2933.321940207707,(5866.643709960202+0j),(0.00017045521962794324+0j),(0.9999948259560812+0.003216678739166051j),(0.9999948259560812-0.003216678739166051j),(1.0000636567088188+0j),(0.9999363478304831+0j)
57,1.1775663100129674,-5.0876832394798904e-14,1.3396968371493936e-13,-0.2337466805707642,-0.0015222691343681,20.18329379145645,3.120760536389101,2933.3168386002385,(5866.633506744968+0j),(0.00017045551392094865+0j),(0.9999945868668384+0.0032901399539571998j),(0.9999945868668384-0.0032901399539571998j),(1.0000631505025366+0j),(0.999936853889611+0j)
58,1.177566251188752,-4.805090767908229e-14,1.242155507096716e-13,-0.233746524727374,-0.0015564917295131,20.18329437592161,3.1207604871681496,2933.3115695332503,(5866.622968610685+0j),(0.00017045581601187064+0j),(0.9999943398094+0.003364353312746622j),(0.9999943398094-0.003364353312746622j),(1.0000624231863342+0j),(0.9999375810221462+0j)
59,1.1775661904493282,-4.9355293603862685e-14,1.263363955661047e-13,-0.2337463638101912,-0.0015910562976663,20.1832949794177,3.1207604363445407,2933.306129046862,(5866.6120876375935+0j),(0.0001704561335564256+0j),(0.9999940856133538+0.0034391668820160626j),(0.9999940856133538-0.0034391668820160626j),(1.0000629083893955+0j),(0.9999370957852758+0j)
60,1.177566127748913,-5.2317188527046843e-14,1.2523272394384126e-13,-0.2337461976978083,-0.0016259662478351,20.183295602399824,3.120760383880014,2933.300614906452,(5866.600854763598+0j),(0.00017045645167999496+0j),(0.9999938215860094+0.003514746032528734j),(0.9999938215860094-0.003514746032528734j),(1.000063231420542+0j),(0.9999367730503279+0j)
61,1.1775660630407294,-5.482588768195886e-14,1.3199034202389552e-13,-0.2337460262662858,-0.0016612250227363,20.183296245332343,3.12076032973544,2933.29479851069,(5866.589262911498+0j),(0.0001704567896761081+0j),(0.9999935507901121+0.00359109802535274j),(0.9999935507901121-0.00359109802535274j),(1.000063365201177+0j),(0.9999366393996706+0j)
62,1.177565996277,-6.894355036516978e-14,1.1439837956812944e-13,-0.2337458493893379,-0.0016968360990555,20.183296908693325,3.120760273870685,2933.2887363492664,(5866.5773022413905+0j),(0.00017045714699554513+0j),(0.9999932703529004+0.003668596540196603j),(0.9999932703529004-0.003668596540196603j),(1.000059684962829+0j),(0.9999403190380806+0j)
63,1.1775659274089,-7.037365603530476e-14,1.2283401719153994e-13,-0.2337456669371382,-0.0017328029879644,20.183297592963225,3.120760216245124,2933.2825679592293,(5866.564965460958+0j),(0.00017045750579467714+0j),(0.9999929825190371+0.0037462134619736854j),(0.9999929825190371-0.0037462134619736854j),(1.0000624404583196+0j),(0.9999375638840593+0j)
