Index,Initial x,Initial z,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
37,1.1776320003265468,0.0,0.00011033318677271013,-0.22483001258034774,19.74067126261229,3.1248705067194495,72.24208954087563,(-144.47725757717143+0j),(1.0001080727529787+0j),(0.9998919378079467+0j),(-0.006921504587169409+0j),(0.8966647908939671+0.4427101227328129j),(0.8966647908939671-0.4427101227328129j)
38,1.177632056734337,0.0,0.00011215996768550496,-0.22483291291557342,19.740702715192242,3.1248692182092044,74.67952165282037,(-149.3523477296073+0j),(1.000106845253177+0j),(0.9998931649667152+0j),(-0.006695576040561036+0j),(0.8966738350779058+0.4426918041772804j),(0.8966738350779058-0.4426918041772804j)
39,1.1776321137018093,0.0,0.00011397542927939828,-0.22483584214702118,19.740734483975974,3.1248679168437095,77.14098346010027,(-154.27548500896273+0j),(1.000106712241281+0j),(0.999893298080261+0j),(-0.006481911244810333+0j),(0.896682970294322+0.44267330028273894j),(0.896682970294322-0.44267330028273894j)
40,1.1776321712342561,0.0,0.00011578027690483449,-0.22483880055089078,19.740766572055573,3.1248666024997225,79.6266989452709,(-159.24711834206136+0j),(1.0001055124315656+0j),(0.9998944976006573+0j),(-0.0062795484893547445+0j),(0.8966921974222827+0.4426546092396054j),(0.8966921974222827-0.4426546092396054j)
41,1.1776322293370802,0.0,0.0001175751725846925,-0.22484178840809918,19.740798982558882,3.1248652750519037,82.13689628893299,(-164.2677049540066+0j),(1.0001048411392544+0j),(0.9998951690436608+0j),(-0.006087623868805339+0j),(0.8967015173683781+0.44263572918183564j),(0.8967015173683781-0.44263572918183564j)
42,1.1776322880157057,0.0,0.00011936073725816409,-0.2248448060017192,19.740831718649726,3.124863934373934,84.67180561753256,(-169.33770587574287+0j),(1.0001043149484103+0j),(0.9998956949245883+0j),(-0.0059053593278693885+0j),(0.896710931055847+0.44261665820893936j),(0.896710931055847-0.44261665820893936j)
43,1.1776323472756305,0.0,0.00012113755526286983,-0.22484785361838647,19.740864783527638,3.1248625803379024,87.2316595566566,(-174.45758706108865+0j),(1.0001038669749387+0j),(0.9998961429259929+0j),(-0.005732052228608864+0j),(0.8967204394006898+0.44259739443441565j),(0.8967204394006898-0.44259739443441565j)
44,1.1776324071224216,0.0,0.00012290617715474966,-0.2248509315479856,19.740898180427934,3.124861212814444,89.81669317563816,(-179.627819284861+0j),(1.0001028908087743+0j),(0.9998971188440882+0j),(-0.005567066416992891+0j),(0.8967300433291198+0.4425779359503195j),(0.8967300433291198-0.4425779359503195j)
45,1.1776324675616963,0.0,0.00012466712236380395,-0.22485404008332244,19.740931912621775,3.12485983167288,92.42714428844664,(-184.8488787523558+0j),(1.0001021462920867+0j),(0.9998978631514679+0j),(-0.005409824540734027+0j),(0.8967397437945841+0.44255828079284754j),(0.8967397437945841-0.44255828079284754j)
46,1.1776325285991287,0.0,0.0001264208816571862,-0.22485717952026898,19.740965983416174,3.1248584367811563,95.0632525014459,(-190.12124520144803+0j),(1.0001018332509084+0j),(0.9998981764426254+0j),(-0.005259801447557316+0j),(0.8967495417487631+0.44253842700097046j),(0.8967495417487631-0.44253842700097046j)
