Index,Initial x,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,-1.0175653090279748,0.0212712024258735,77.6168427808717,3.0121630525537597,32.74656882485299,(-65.47786471623502+0j),(-0.015272336616632111+0j),(0.9999798653960477+0.006344585645153438j),(0.9999798653960477-0.006344585645153438j),(1.5884603915824214+0j),(0.6295404061055981+0j)
1,-1.0175144805446459,0.021232879133370793,77.79238000790261,3.0121608966261166,79.9847362055401,(-159.96322097406917+0j),(-0.006251437035248845+0j),(0.9999852436865024+0.0054300321607214114j),(0.9999852436865024-0.0054300321607214114j),(1.1320968360001697+0j),(0.883316663557298+0j)
2,-1.017510591916453,0.021284802880244032,77.95955833089651,3.0121584000182473,141.49532781136813,(-282.98711857570964+0j),(0.9999860437935546+0.005283539990837317j),(0.9999860437935546-0.005283539990837317j),(-0.0035337297093611707+0j),(0.8823521478957912+0.47058972269173016j),(0.8823521478957912-0.47058972269173016j)
3,-1.017551408626484,0.02142282536427048,78.11877555203164,3.0121555425861812,218.5082868000101,(-437.0142853453028+0j),(0.9999872106808194+0.005057269576518253j),(0.9999872106808194-0.005057269576518253j),(-0.002288254848112991+0j),(0.7400448435673468+0.6725575287726248j),(0.7400448435673468-0.6725575287726248j)
4,-1.01763612661561,0.021645629061885933,78.27041049915411,3.0121522820015696,313.2164686697001,(-626.4313409952606+0j),(0.9999858643183361+0.005315173802287971j),(0.9999858643183361-0.005315173802287971j),(-0.0015963442290003638+0j),(0.5871042045207446+0.8095113668339748j),(0.5871042045207446-0.8095113668339748j)
5,-1.0177651889756996,0.021954365817289836,78.41482389747941,3.0121485536827763,428.82017797801075,(-857.639189964528+0j),(0.9999851004882412+0.005457782461250267j),(0.9999851004882412-0.005457782461250267j),(-0.0011659914997034487+0j),(0.42895632201732126+0.90332523146466j),(0.42895632201732126-0.90332523146466j)
6,-1.0179402271875693,0.022352543320159363,78.55235919319303,3.0121442681109607,569.6628300584778,(-1139.324754815204+0j),(0.9999831885290054+0.005797980877902085j),(0.9999831885290054-0.005797980877902085j),(-0.0008777128483854132+0j),(0.270111227147811+0.9628291255295542j),(0.270111227147811-0.9628291255295542j)
7,-1.0181641084257318,0.022846122872310325,78.68334332403717,3.012139305417975,741.4743849060446,(-1482.9479009791544+0j),(0.9999798719777446+0.006350070907974453j),(0.9999798719777446-0.006350070907974453j),(-0.0006743324348628354+0j),(0.11419658563437268+0.9934581721586054j),(0.11419658563437268-0.9934581721586054j)
8,-1.0184410908246313,0.023443832413374843,78.80808742917752,3.0121335065598234,951.758125695345,(-1903.515601842253+0j),(0.9999774241594093+0.006721589617806076j),(0.9999774241594093-0.006721589617806076j),(-0.0005253437028737821+0j),(-0.03597247933849257+0.9993527809184491j),(-0.03597247933849257-0.9993527809184491j)
9,-1.0187771087110171,0.0241577388604829,78.92688748466598,3.012126659659924,1210.3856266997564,(-2420.7708221554676+0j),(0.999973528541394+0.0072764185098095025j),(0.999973528541394-0.0072764185098095025j),(-0.0004130915588328827+0j),(-0.17830313268584302+0.9839756058325733j),(-0.17830313268584302-0.9839756058325733j)
