Index,Initial x,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,1.5121383802919592,-0.9006415681475688,1.0735317810859545e-20,34.73705396196182,2.8179025125941983,1550.890743547612,(3101.7811006818524+0j),(0.0003223954066716946+0j),(0.9999838349763364+0j),(0.9999795550712888+0j),(1.000016165245268+0j),(1.0000204453467167+0j)
1,1.5121380429580789,-0.9006410821506011,-9.998017743594184e-05,34.73705015978735,2.8179026744920788,1550.8895431073395,(3101.778763077456+0j),(0.00032239565621655224+0j),(1.0016748029280487+0j),(1.0000000000310096+1.2546240833513182e-06j),(1.0000000000310096-1.2546240833513182e-06j),(0.9983279973413954+0j)
2,1.5121370333915112,-0.9006396276617574,-0.0001998024787576253,34.73703878026251,2.8179031590186074,1550.8861514982943,(3101.7717622631835+0j),(0.0003223963612587953+0j),(1.0033497853968012+0j),(0.9999999999014173+1.1942420419850055e-05j),(0.9999999999014173-1.1942420419850055e-05j),(0.9966613982078646+0j)
3,1.5121353578073808,-0.9006372136368247,-0.0002993122098241089,34.73701989340734,2.817903963189561,1550.880357978843,(3101.760141822374+0j),(0.00032239756561345016+0j),(0.9950027433500062+0j),(1.0000000000128713+5.9358851034732255e-06j),(1.0000000000128713-5.9358851034732255e-06j),(1.00502235463372+0j)
4,1.512133026496016,-0.900633854900504,-0.0003983609070441612,34.73699361494037,2.8179050820650007,1550.872222024285,(3101.7439720244893+0j),(0.00032239925692782896+0j),(0.9933544430425498+0j),(0.9999974852714455+0j),(1.000002514747209+0j),(1.0066900158220395+0j)
5,1.5121300533845297,-0.9006295715168017,-0.0004968089906305418,34.736960101476186,2.817906508959136,1550.8618359302698,(3101.7233494591237+0j),(0.0003224014175937249+0j),(0.991718757370656+0j),(0.9999684775265352+0j),(1.00003152344056+0j),(1.0083503942716765+0j)
6,1.5121264556027143,-0.900624388163647,-0.0005945279494120347,34.736919545642536,2.817908235648685,1550.8493559812805,(3101.6983895585504+0j),(0.000322404017500913+0j),(0.9900977274320308+0j),(0.9999778284724904+0j),(1.000022172022278+0j),(1.0100013082652723+0j)
7,1.512122252982128,-0.9006183334112392,-0.0006914019689016265,34.73687217044643,2.8179102526133635,1550.834775309492,(3101.6692282119425+0j),(0.0003224070483272957+0j),(0.9884931986794555+0j),(0.9999867780383948+0j),(1.0000132221480023+0j),(1.011640749108793+0j)
8,1.512117467520763,-0.900611438950828,-0.0007873289768531209,34.73681822325297,2.817912549292859,1550.8181697531065,(3101.636017095719+0j),(0.00032241051568534075+0j),(0.9869067705983684+0j),(0.9999718199152767+0j),(1.0000281808658167+0j),(1.0132669364391702+0j)
9,1.5121121228437688,-0.9006037388178114,-0.0008822211279344572,34.73675796972054,2.817915114345701,1550.7996192818734,(3101.5989161493962+0j),(0.00032241437884273364+0j),(0.9853397893552928+0j),(0.9999875618103311+0j),(1.0000124382696376+0j),(1.0148783301082336+0j)
10,1.5121062436857975,-0.9005952686459638,-0.0009760047851110423,34.73669168797835,2.817917935897782,1550.7792089562306,(3101.5580954938673+0j),(0.00032241860184279054+0j),(0.9837933758496636+0j),(0.9999963232446856+0j),(1.000003676730718+0j),(1.0164736056928976+0j)
11,1.5120998554146714,-0.9005860649812257,-0.0010686200801948388,34.7366196632697,2.8179210017710004,1550.7570390922128,(3101.5137284799866+0j),(0.0003224232032317923+0j),(0.9822684125018447+0j),(0.9999874830173631+0j),(1.0000125171964407+0j),(1.0180516722945832+0j)
12,1.5120929836101087,-0.9005761646747851,-0.0011600201484893186,34.7365421832142,2.8179242996855027,1550.7331558653073,(3101.4659893024455+0j),(0.0003224281801032784+0j),(0.9807655641929355+0j),(0.999999999945032+1.0461879078866692e-05j),(0.999999999945032-1.0461879078866692e-05j),(1.0196116549353105+0j)
13,1.5120856537037384,-0.9005656043644715,-0.0012501701303625442,34.736459533759586,2.817927817432501,1550.7076871407837,(3101.415051848103+0j),(0.00032243348793445874+0j),(0.9792853014375281+0j),(0.999996639054584+0j),(1.0000033610034043+0j),(1.021152873945515+0j)
14,1.512077890683269,-0.9005544200485704,-0.0013390460293398892,34.73637199585529,2.8179315430162832,1550.6807121108786,(3101.361088018624+0j),(0.00032243907342011644+0j),(0.9778279143497617+0j),(0.9999768517284059+0j),(1.0000231487897537+0j),(1.022674834001615+0j)
15,1.512069718858371,-0.9005426467485402,-0.0014266335010569692,34.73627984281991,2.8179354647666033,1550.6523025156748,(3101.3042620086735+0j),(0.00032244498084723196+0j),(0.9763935332820696+0j),(0.9999853747791801+0j),(1.000014625444942+0j),(1.0241772051203901+0j)
16,1.5120611616832635,-0.9005303182534269,-0.0015129266329957287,34.73618333834659,2.8179395714238584,1550.622610611424,(3101.244735266075+0j),(0.00032245115514613793+0j),(0.9749821583578686+0j),(0.999976100730234+0j),(1.0000238998696525+0j),(1.025659794302529+0j)
