Index,Initial x,Initial z,Initial vx,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
762,-0.3123250965671205,-1.5329539651096335e-11,1.0163650237535572e-11,-0.298103242765924,-2.040185594026961,6.281832219698155,2.4468489528347854,1.000074473662672,(0.8879310329916327+0.4599766088756513j),(0.8879310329916327-0.4599766088756513j),(1.0122790985208707+0j),(0.9878698486512102+0j),(0.999999233815998+0j),(1.0000007662772867+0j)
763,-0.3119017728876647,-1.511297239102257e-11,-2.840929910226541e-12,-0.3005527433983423,-2.04186509974974,6.281830160244981,2.4475637512108195,1.0000747977514015,(0.88771246436539+0.4603982848339385j),(0.88771246436539-0.4603982848339385j),(1.0123059503294067+0j),(0.9878436450049699+0j),(0.9999992145916817+0j),(1.0000007855100432+0j)
764,-0.3114794945784897,-1.2650328515253658e-11,-1.1298705429287514e-11,-0.3030049569410515,-2.0435409056795995,6.281828097237,2.448278624009978,1.000075121355072,(0.8874938424933105+0.4608195738074603j),(0.8874938424933105-0.4608195738074603j),(1.0123327046910338+0j),(0.9878175378508952+0j),(0.9999992124782012+0j),(1.0000007876235564+0j)
765,-0.3110582585060765,-1.0832750191674118e-11,-2.1643348586569424e-11,-0.3054598754686736,-2.045213009421428,6.281826030694455,2.448993564043093,1.0000754444684126,(0.8872751693554495+0.4612404729780144j),(0.8872751693554495-0.4612404729780144j),(1.012359361781748+0j),(0.987791526986893+0j),(0.9999992260422871+0j),(1.0000007740595258+0j)
766,-0.3106380615426313,-8.227131293055955e-12,-3.131417928821342e-11,-0.307917491049807,-2.0468814086189067,6.281823960637899,2.4497085641619325,1.0000757670861764,(0.887056446934458+0.46166097953283625j),(0.887056446934458-0.46166097953283625j),(1.0123859217854907+0j),(0.987765612212904+0j),(0.9999992431353224+0j),(1.0000007569693046+0j)
767,-0.3102189005794804,-7.870273477012128e-12,-4.5214622574032194e-11,-0.3103777958145207,-2.048546100858356,6.281821887086655,2.4504236173219285,1.0000760892030844,(0.8868376772082543+0.4620810906721481j),(0.8868376772082543-0.4620810906721481j),(1.0124123848891227+0j),(0.987739793335377+0j),(0.9999992325868877+0j),(1.0000007675220668+0j)
768,-0.3098007725006377,-5.60495697094839e-12,-5.3667405264358285e-11,-0.3128407818209199,-2.0502070838588518,6.281819810062139,2.4511387164556675,1.0000764108136668,(0.8866188620782233+0.46250080376493796j),(0.8866188620782233-0.46250080376493796j),(1.0124387512594064+0j),(0.9877140701798673+0j),(0.9999992231805888+0j),(1.00000077693193+0j)
769,-0.3093836742208113,-5.316176619295825e-12,-5.356697221641043e-11,-0.3153064412467825,-2.0518643551982003,6.281817729583072,2.451853854654191,1.0000767319127268,(0.8864000034997345+0.4629201160740606j),(0.8864000034997345-0.4629201160740606j),(1.0124650210952888+0j),(0.9876884425538264+0j),(0.9999991773583861+0j),(1.0000008227474577+0j)
770,-0.308967602637859,-6.142994562460813e-12,-4.6908233664564385e-11,-0.3177747661498892,-2.053517912656493,6.281815645671269,2.452569024938212,1.0000770524945883,(0.8861811032470399+0.4633390252497451j),(0.8861811032470399-0.4633390252497451j),(1.0124911945064485+0j),(0.9876629103065979+0j),(0.9999991905160494+0j),(1.000000809590063+0j)
771,-0.308552554688331,-4.911436174895809e-12,-1.0313716937090517e-10,-0.3202457487474662,-2.05516775381404,6.281813558345352,2.453284220523826,1.0000773725557226,(0.8859621634039607+0.463757528359442j),(0.8859621634039607-0.463757528359442j),(1.012517271749785+0j),(0.9876374731205347+0j),(0.9999991118058329+0j),(1.0000008883376226+0j)
772,-0.3081385272892638,-4.656950658914597e-12,-6.373991665821772e-11,-0.3227193811248394,-2.0568138764714767,6.281811467626657,2.4539994345497362,1.0000776920875252,(0.8857431855274294+0.4641756234073678j),(0.8857431855274294-0.4641756234073678j),(1.0125432529103622+0j),(0.9876121310848855+0j),(0.9999991608025499+0j),(1.0000008393056756+0j)
773,-0.3077255174003891,-3.171223630455113e-12,-1.090681397856734e-10,-0.3251956555447496,-2.0584562782017986,6.281809373533455,2.454714660359434,1.0000780110887653,(0.8855241717741671+0.4645933074160825j),(0.8855241717741671-0.4645933074160825j),(1.0125691382345536+0j),(0.9875868837072752+0j),(0.9999991208416253+0j),(1.000000879298703+0j)
774,-0.3073135219572359,-1.9622824450303084e-12,-1.1420838791897701e-10,-0.3276745641155698,-2.0600949568319926,6.281807276087125,2.4554298911995174,1.0000783295519995,(0.8853051238214874+0.4650105781869255j),(0.8853051238214874-0.4650105781869255j),(1.0125949278818578+0j),(0.9875617309917851+0j),(0.9999991009532326+0j),(1.0000008991839529+0j)
775,-0.3069025379245765,-3.351666440350568e-13,-1.2228219225550835e-10,-0.3301560990562077,-2.061729910057628,6.281805175307116,2.456145120460718,1.0000786474724728,(0.885086043436232+0.46542743344816484j),(0.885086043436232-0.46542743344816484j),(1.0126206219795604+0j),(0.987536672732808+0j),(0.9999991356774469+0j),(1.000000864460347+0j)
776,-0.3064925622716764,1.211064966885129e-12,-1.3116001892714675e-10,-0.3326402525734891,-2.063361135621245,6.281803071213303,2.4568603415656156,1.0000789648461128,(0.8848669325757751+0.46584387054698373j),(0.8848669325757751-0.46584387054698373j),(1.0126462207837015+0j),(0.9875117086749207+0j),(0.9999991160529794+0j),(1.0000008840852155+0j)
777,-0.3060835919779136,3.071344822290509e-12,-1.4258919565985868e-10,-0.3351270168899993,-2.0649886312715826,6.281800963825466,2.4575755479939767,1.0000792816672386,(0.8846477928982277+0.46625988741607327j),(0.8846477928982277-0.46625988741607327j),(1.0126717244056072+0j),(0.9874868386929757+0j),(0.9999991313820555+0j),(1.0000008687572688+0j)
778,-0.3056756240271759,5.430501664657031e-12,-1.5056822670410226e-10,-0.3376163842162001,-2.066612394804712,6.281798853163885,2.4582907332556205,1.000079597931873,(0.8844286263176984+0.46667548151303373j),(0.8844286263176984-0.46667548151303373j),(1.0126971330928753+0j),(0.9874620625316038+0j),(0.99999908446583+0j),(1.0000009156750693+0j)
779,-0.3052686554211715,7.983986245060609e-12,-1.6150802139357035e-10,-0.3401083468165496,-2.068232423966038,6.281796739247849,2.4590058909534065,1.0000799136342462,(0.8842094344311839+0.4670906509040244j),(0.8842094344311839-0.4670906509040244j),(1.0127224469430385+0j),(0.9874373800795605+0j),(0.9999990818657143+0j),(1.000000918278671+0j)
780,-0.304862683167704,8.20421096889822e-12,-1.6359845297786846e-10,-0.3426028969512847,-2.069848716536206,6.281794622096877,2.4597210147272444,1.0000802287699735,(0.8839902190603113+0.4675053932379295j),(0.8839902190603113-0.4675053932379295j),(1.0127476661709316+0j),(0.9874127911205168+0j),(0.999999068156351+0j),(1.0000009319896292+0j)
781,-0.3044577042884506,1.0948648057177352e-11,-1.7663186623069252e-10,-0.3451000269149618,-2.071461270273577,6.281792501730139,2.4604360982908116,1.0000805433340745,(0.8837709819028182+0.467919706408727j),(0.8837709819028182-0.467919706408727j),(1.0127727909290585+0j),(0.987388295488338+0j),(0.9999990638740205+0j),(1.0000009362735784+0j)
782,-0.3040537157998827,1.1871169204038766e-11,-1.8170809466494458e-10,-0.3475997289420529,-2.073070083055521,6.281790378168314,2.461151135340054,1.000080857321932,(0.8835517246545075+0.4683335883294366j),(0.8835517246545075-0.4683335883294366j),(1.0127978214058957+0j),(0.98736389299194+0j),(0.9999990766878682+0j),(1.0000009234563094+0j)
783,-0.3036507147422701,1.1337712046740276e-11,-1.7934108041971708e-10,-0.3501019953503902,-2.074675152663437,6.281788251430371,2.4618661196915097,1.0000811707292978,(0.8833324490851022+0.46874703678169893j),(0.8833324490851022-0.46874703678169893j),(1.012822757796772+0j),(0.9873395834151943+0j),(0.9999990605982263+0j),(1.0000009395462366+0j)
784,-0.3032486981591469,1.1167067497924664e-11,-1.692101624055988e-10,-0.3526068184397162,-2.0762764769346647,6.281786121535911,2.462581045183982,1.0000814835503296,(0.8831131567068766+0.4691600500243146j),(0.8831131567068766-0.4691600500243146j),(1.0128476002094298+0j),(0.9873153666689837+0j),(0.9999991268526035+0j),(1.0000008732775238+0j)
785,-0.3028476630984444,1.3198681227978328e-11,-1.7752366168284888e-10,-0.3551141904972696,-2.0778740537544977,6.281783988505234,2.4632959056830623,1.0000817957824284,(0.8828938494292+0.4695726256203241j),(0.8828938494292-0.4695726256203241j),(1.0128723489204075+0j),(0.9872912424164856+0j),(0.9999991157371898+0j),(1.0000008843950106+0j)
786,-0.3024476066272886,1.4249163901073914e-11,-1.8681385500816862e-10,-0.3576241038707298,-2.0794678809454075,6.281781852357231,2.4640106951522283,1.0000821074203707,(0.8826745288364009+0.4699847617081781j),(0.8826745288364009-0.4699847617081781j),(1.0128970040824854+0j),(0.9872672105276853+0j),(0.9999990681978905+0j),(1.0000009319361791+0j)
787,-0.3020485258190442,1.3832783756315044e-11,-1.8389870260176595e-10,-0.3601365509044859,-2.081057956363332,6.2817797131110185,2.4647254075907457,1.0000824184587056,(0.882455196422476+0.47039645662077706j),(0.882455196422476-0.47039645662077706j),(1.0129215657925041+0j),(0.9872432708930085+0j),(0.999999086432197+0j),(1.0000009137033259+0j)
788,-0.3016504177585842,1.470807144127752e-11,-1.895564963380148e-10,-0.3626515239653212,-2.0826442778584617,6.281777570785937,2.465440037057375,1.0000827288934957,(0.8822358538820476+0.47080770832655033j),(0.8822358538820476-0.47080770832655033j),(1.012946034264916+0j),(0.987219423289519+0j),(0.9999991237652482+0j),(1.0000008763703985+0j)
789,-0.3012532795297881,1.5783945549560874e-11,-1.977908849435729e-10,-0.3651690153815199,-2.0842268433686137,6.281775425401989,2.4661545776121425,1.0000830387212305,(0.8820165029620282+0.4712185147038613j),(0.8820165029620282-0.4712185147038613j),(1.0129704097445447+0j),(0.9871956674652382+0j),(0.9999990830837415+0j),(1.0000009170514834+0j)
