Index,Initial x,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,-1.9461898481852027,1.2483592356438489,3.9841943533227666e-22,31.346573567353353,3.2590768272955173,1.0000000000028637,(0.9486739601899049+0.3162557782203057j),(0.9486739601899049-0.3162557782203057j),(0.9999999999997171+6.656987248108228e-07j),(0.9999999999997171-6.656987248108228e-07j),(1.0000023932193907+0j),(0.999997606786338+0j)
1,-1.9461898195645846,1.2483592034759723,-9.99999906882354e-05,31.346573573163983,3.2590768014052545,1.0000000071721855,(0.9486739555656953+0.31625579209150084j),(0.9486739555656953-0.31625579209150084j),(0.9998802391841428+0j),(1.0001197751596644+0j),(0.9999998305751795+0j),(1.0000001694253713+0j)
2,-1.9461897327284652,1.248359105635824,-0.00019999990469622174,31.346573591623578,3.2590767237965474,1.000000028693568,(0.948673943282369+0.316255828937913j),(0.948673943282369-0.316255828937913j),(1.0002395848179466+0j),(0.9997604725696153+0j),(0.9999999999996989+1.6028155117436125e-07j),(0.9999999999996989-1.6028155117436125e-07j)
3,-1.9461895880015425,1.248358942568748,-0.00029999966582899243,31.3465736223895,3.2590765944490174,1.0000000645567224,(0.9486739228262229+0.31625589029949136j),(0.9486739228262229-0.31625589029949136j),(1.000359388156017+0j),(0.999640740957665+0j),(0.9999998120533209+0j),(1.0000001879468845+0j)
4,-1.94618938538418,1.2483587142751307,-0.00039999919765003073,31.346573665461626,3.2590764133630747,1.0000001147687487,(0.9486738941771218+0.31625597623927937j),(0.9486738941771218-0.31625597623927937j),(1.0004792154991697+0j),(0.9995210140378035+0j),(1.0000000000001315+9.19266109961325e-08j),(1.0000000000001315-9.19266109961325e-08j)
5,-1.9461891248762542,1.248358420754626,-0.0004999984237202652,31.346573720839896,3.259076180539382,1.0000001793227211,(0.948673857351914+0.3162560867028681j),(0.948673857351914-0.3162560867028681j),(1.0005990494874395+0j),(0.9994013091583689+0j),(0.9999998910739443+0j),(1.0000001089261241+0j)
6,-1.946188806477906,1.2483580620072146,-0.0005999972676010766,31.3465737885241,3.2590758959787385,1.000000258221454,(0.9486738123427518+0.31625622171724554j),(0.9486738123427518-0.31625622171724554j),(1.0007188978911616+0j),(0.9992816185521282+0j),(0.9999999999999194+1.345869702302844e-07j),(0.9999999999999194-1.345869702302844e-07j)
7,-1.9461884301893047,1.2483576380328607,-0.0006999956528532244,31.346573868514074,3.2590755596821377,1.0000003514607532,(0.9486737591581873+0.3162563812548955j),(0.9486737591581873-0.3162563812548955j),(1.0008387556770475+0j),(0.99916194724465+0j),(0.9999999999999756+1.4906431474637874e-07j),(0.9999999999999756-1.4906431474637874e-07j)
8,-1.9461879960107134,1.2483571488316119,-0.000799993503037487,31.346573960809575,3.259075171650744,1.00000045903789,(0.9486736978048926+0.3162565652962368j),(0.9486736978048926-0.3162565652962368j),(1.0009586218583904+0j),(0.9990422962176136+0j),(0.9999998372502097+0j),(1.0000001627497517+0j)
9,-1.9461875039420673,1.2483565944030195,-0.0008999907417096278,31.34657406541035,3.259074731885919,1.0000005809550843,(0.9486736282743549+0.31625677386686957j),(0.9486736282743549-0.31625677386686957j),(1.001078500481795+0j),(0.9989226614284253+0j),(0.999999914632221+0j),(1.0000000853678124+0j)
