Index,Initial x,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,1.156682165444884,-0.0054251500173765,3.3732581349831285,3.172138378058262,725.1652465619568,(1450.329803625568+0j),(0.0006894983457714314+0j),(0.9999993970260643+0.0010981562425872908j),(0.9999993970260643-0.0010981562425872908j),(0.9666375829215319+0.25614797146092133j),(0.9666375829215319-0.25614797146092133j)
1,1.1548671319110668,0.0044087436885836,3.3732855467320864,3.172145944135212,726.6834215205637,(1453.3661549832718+0j),(0.0006880578559776196+0j),(1.000000004966833+0j),(0.9999999950331705+0j),(0.9669374267190598+0.25501375023703077j),(0.9669374267190598-0.25501375023703077j)
2,1.1530331252322057,0.0142382884150053,3.373542217518644,3.172010124874732,725.8129733271786,(1451.6252577713315+0j),(0.0006888830260807407+0j),(1.0000000000000309+1.7821792527845802e-08j),(1.0000000000000309-1.7821792527845802e-08j),(0.9671526913667963+0.2541961281808993j),(0.9671526913667963-0.2541961281808993j)
3,1.1511778927436047,0.0240612133959654,3.3740647392183623,3.1717342387372143,724.0471184811161,(1448.0935462278535+0j),(0.0006905631217587023+0j),(1.0000000474084385+0j),(0.9999999525919014+0j),(0.9675903376628865+0.2525251244170228j),(0.9675903376628865-0.2525251244170228j)
4,1.1493027349648208,0.0338760034314156,3.374848779688496,3.171321800103853,721.4128902570528,(1442.8250872772676+0j),(0.000693084704939282+0j),(1.000000069800339+0j),(0.9999999302001269+0j),(0.9682455625452837+0.25000106122160587j),(0.9682455625452837-0.25000106122160587j)
5,1.1474089698993997,0.0436812155824071,3.375890832568228,3.1707764490011328,717.9401446148993,(1435.879592602278+0j),(0.0006964372256695621+0j),(1.0000000835698255+0j),(0.9999999164305575+0j),(0.9691137076873846+0.2466143174532853j),(0.9691137076873846-0.2466143174532853j)
6,1.1454979338733378,0.0534754577034671,3.377188156862532,3.1701019417941017,713.6612827307645,(1427.3218642694726+0j),(0.0007006128222564558+0j),(1.0000001356895898+0j),(0.9999998643108727+0j),(0.9701902379767726+0.24234459378122059j),(0.9701902379767726-0.24234459378122059j)
7,1.143570982346545,0.0632573694753259,3.378738717923518,3.169302143505691,708.6109779705539,(1417.2212502860793+0j),(0.0007056061287280562+0j),(1.0000001489769197+0j),(0.9999998510232725+0j),(0.9714707163178591+0.2371595398400325j),(0.9714707163178591-0.2371595398400325j)
8,1.1416294906479112,0.0730256056456511,3.380541129757573,3.168381021400046,702.8259107673882,(1405.6511096210788+0j),(0.0007114140861839744+0j),(1.0000001618604164+0j),(0.9999998381401082+0j),(0.9729507754235218+0.23101252910376854j),(0.9729507754235218-0.23101252910376854j)
9,1.1396748545860935,0.0827788212381625,3.3825945985027324,3.1673426395098536,696.3445024512084,(1392.6882863447177+0j),(0.0007180357653828312+0j),(1.0000001678906658+0j),(0.9999998321096507+0j),(0.9746260871460155+0.22383920624969278j),(0.9746260871460155-0.22383920624969278j)
10,1.1377084908890065,0.0925156585394521,3.3848988668716435,3.166191153822834,689.2066592785172,(1378.4125927306468+0j),(0.0007254721880928481+0j),(1.0000001814443178+0j),(0.9999998185555884+0j),(0.9764923298176929+0.2155521510149546j),(0.9764923298176929-0.2155521510149546j)
11,1.135731837425409,0.1022347357177908,3.38745415932954,3.164930807871966,681.4535175234419,(1362.9063013207287+0j),(0.0007337261552038514+0j),(0.9999998400644804+0j),(1.0000001599356896+0j),(0.9785451540152015+0.20603247693811572j),(0.9785451540152015-0.20603247693811572j)
12,1.1337463531623797,0.1119346369686931,3.3902611277753945,3.1635659284987576,673.1271945506469,(1346.253646135988+0j),(0.0007428020735534845+0j),(0.9999998116700504+0j),(1.0000001883302942+0j),(0.9807801471273063+0.19511612696234265j),(0.9807801471273063-0.19511612696234265j)
13,1.1317535178130091,0.1216139041180384,3.393320797510451,3.16210092158004,664.2705430554303,(1328.5403334050714+0j),(0.0007527057892924764+0j),(0.9999997740081072+0j),(1.0000002259918204+0j),(0.9831927970922475+0.18257032547962396j),(0.9831927970922475-0.18257032547962396j)
