Index,Initial x,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,-0.6196293519722709,-0.9565445923155427,34.719829626622,2.736373363526665,496742.43919854215,(993484.8783960778+0j),(0.9999999973148344+2.7907993238849222e-05j),(0.9999999973148344-2.7907993238849222e-05j),(71.23907738135273+0j),(1.0087818150153444e-06+0j),(0.014037239626883911+0j)
1,-0.6206466772137191,-0.9538126725161081,34.72065196858642,2.7374071042558668,496680.651406918,(993361.3028128294+0j),(0.9999999982399865+1.4459930175755375e-05j),(0.9999999982399865-1.4459930175755375e-05j),(68.20988268257582+0j),(1.008705724361625e-06+0j),(0.014660632164594444+0j)
2,-0.6218597491584057,-0.9505601727964413,34.72161828643374,2.738637026004207,496693.91522595985,(993108.5727972062+0j),(0.9999999983378087+3.653311542641931e-05j),(0.9999999983378087-3.653311542641931e-05j),(64.66947778134309+0j),(1.0066561813487142e-06+0j),(0.015463245325429193+0j)
3,-0.622785431296568,-0.9480819243667489,34.722345195672304,2.739573576328249,496420.22958008916,(992840.4591591711+0j),(1.008904128795731e-06+0j),(0.9999999972955241+1.8886008552813807e-05j),(0.9999999972955241-1.8886008552813807e-05j),(62.019563698181784+0j),(0.016123944451893468+0j)
4,-0.6238890537628036,-0.9451314575880081,34.72319992979643,2.7406879096166072,496218.928795678,(992437.8575903485+0j),(0.9999999966576094+4.6351044493082914e-05j),(0.9999999966576094-4.6351044493082914e-05j),(58.91798450967687+0j),(1.0088090561012156e-06+0j),(0.016972746239067287+0j)
5,-0.624941758897617,-0.9423213197130431,34.724003111605775,2.7417485585235735,495985.8557084543,(991971.7114159006+0j),(0.9999999982182513+3.3459826684582605e-05j),(0.9999999982182513-3.3459826684582605e-05j),(56.01723708662759+0j),(1.0099049945833098e-06+0j),(0.017851648028509536+0j)
6,-0.6259458183858924,-0.9396448472493832,34.72475810871343,2.7427581307537716,495727.1482010911,(991454.2964011736+0j),(0.9999999969130787+2.996415721097318e-05j),(0.9999999969130787-2.996415721097318e-05j),(53.302350697710615+0j),(1.0113791359433272e-06+0j),(0.018760898664128365+0j)
7,-0.6269034099650355,-0.9370956920920884,34.725468057410446,2.743719105841764,495448.09230744344,(990896.1846138777+0j),(0.9999999991313988+2.3979997904729785e-05j),(0.9999999991313988-2.3979997904729785e-05j),(50.75963342596657+0j),(1.0098165235178024e-06+0j),(0.019700693888159315+0j)
8,-0.6278166205929833,-0.9346678066632311,34.7261358782596,2.744633841538562,496171.3546018386,(990306.502383661+0j),(1.00000000121651+2.3999613078083063e-05j),(1.00000000121651-2.3999613078083063e-05j),(48.376549992090105+0j),(1.0077163773425443e-06+0j),(0.020671172296570756+0j)
9,-0.6285131975276441,-0.9328179134353805,34.726639204723064,2.7453304665534195,495671.19652944227,(991342.3930578758+0j),(0.9999999970113809+2.1219163365565468e-05j),(0.9999999970113809-2.1219163365565468e-05j),(52.76520464983155+0j),(1.0110049619552457e-06+0j),(0.0189518832843827+0j)
