Index,Initial x,Initial z,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,0.9580934822014116,-0.081536791276644,-0.4543067894620791,5.327311617028163,3.02066456080188,1180.5923689112308,(2361.184283358038+0j),(0.0004235162811903753+0j),(1.0000670410820303+0j),(0.9999329634165538+0j),(0.999999999966402+9.346649555888049e-06j),(0.999999999966402-9.346649555888049e-06j)
1,0.9580858593879148,-0.0815075237323638,-0.4544021062681136,5.327311817583419,3.020664550812975,1180.5922696570208,(2361.1840975681885+0j),(0.0004235163167960541+0j),(1.0002103932552207+4.99725740608322e-05j),(1.0002103932552207-4.99725740608322e-05j),(0.9997896485232208+4.9825480178486516e-05j),(0.9997896485232208-4.9825480178486516e-05j)
2,0.9580782490188092,-0.0814782697340128,-0.4544974278116028,5.3273124152385085,3.0206645205320046,1180.5920667323364,(2361.183709948283+0j),(0.00042351639693302207+0j),(1.0006233753714593+0j),(0.9993769943294805+0j),(1.0000541797352651+0j),(0.9999458418738276+0j)
3,0.95807065092153,-0.0814490292962643,-0.4545927536611696,5.327313411555252,3.020664470133084,1180.591416003023,(2361.182408489423+0j),(0.00042351662648210234+0j),(1.0009317462096878+0j),(0.9990691103478291+0j),(1.0000546265709294+0j),(0.9999453872131494+0j)
4,0.9580630651400188,-0.081419802537936,-0.4546880834383521,5.327314806002574,3.0206643996129823,1180.5905594393,(2361.1806953616697+0j),(0.00042351693067486766+0j),(1.001241736866889+0j),(0.9987597928808349+0j),(1.0000547506335056+0j),(0.9999452626443877+0j)
5,0.9580554916995208,-0.0813905895684816,-0.4547834167610529,5.327316598220785,3.020664308983887,1180.5894796210944,(2361.178535724871+0j),(0.0004235173225703682+0j),(1.0015521642352774+0j),(0.9984502341377999+0j),(1.0000544142841168+0j),(0.9999455958058062+0j)
6,0.9580479306221472,-0.0813613904954924,-0.4548787532473125,5.327318787871844,3.020664198260649,1180.5881705321683,(2361.1759175465495+0j),(0.0004235177888583681+0j),(1.0018627024734448+0j),(0.9981407559088684+0j),(1.000054560735701+0j),(0.9999454470891406+0j)
7,0.9580403819284672,-0.081332205425463,-0.4549740925156982,5.327321374624168,3.02066406745948,1180.5866407930648,(2361.1728359010285+0j),(0.0004235183360604631+0j),(1.0021733236947525+0j),(0.997831383247077+0j),(1.0000541703627985+0j),(0.9999458387589333+0j)
8,0.9580328456387918,-0.0813030344643981,-0.4550694341856646,5.327324358140184,3.0206639165968965,1180.5848626793995,(2361.16928862868+0j),(0.00042351897393414325+0j),(1.0024839522007454+0j),(0.9975221975024633+0j),(1.0000543821297578+0j),(0.9999456258857383+0j)
9,0.9580253217727588,-0.0812738777176155,-0.4551647778774444,5.327327738080465,3.020663745690054,1180.5828548499169,(2361.165274623562+0j),(0.00042351969421750485+0j),(1.0027946155685872+0j),(0.997213167249417+0j),(1.0000541219442005+0j),(0.9999458863075719+0j)
10,0.9580178103499184,-0.0812447352900159,-0.4552601232122378,5.327331514098009,3.020663554756272,1180.5806096495503,(2361.1607934599056+0j),(0.00042352049965756205+0j),(1.0031052922116617+0j),(0.9969043160816798+0j),(1.0000538132961645+0j),(0.9999461943251925+0j)
11,0.9579804403953348,-0.0810992410006783,-0.4557368632126653,5.327356322988106,3.020662300310869,1180.5658786852912,(2361.131333844798+0j),(0.0004235257858241024+0j),(1.0046591389346813+0j),(0.9953624652207637+0j),(1.0000065564619585+0j),(0.9999934463538352+0j)
12,0.9579433842726192,-0.080954120125806,-0.4562135879949626,5.32739097886145,3.0206605479845714,1180.5453488765602,(2361.090274219971+0j),(0.00042353315016851345+0j),(1.0062160116390075+0j),(0.993822386945415+0j),(0.9999999878561294+0.00016073265354286408j),(0.9999999878561294-0.00016073265354286408j)
13,0.9579066440993586,-0.0808093851815439,-0.4566902513239351,5.327435432270368,3.0206583002978995,1180.5190225237318,(2361.037621504869+0j),(0.0004235425980954789+0j),(1.0077678046313474+0j),(0.9922920679751103+0j),(0.9999999925354432+0.0001266738941508899j),(0.9999999925354432-0.0001266738941508899j)
14,0.9578702218267102,-0.0806650483447253,-0.457166807654764,5.327489630393557,3.0206555599487808,1180.4869370777624,(2360.9734285782215+0j),(0.0004235541063561163+0j),(1.0093204552876331+0j),(0.9907656117678615+0j),(0.9999999954047702+0.00010422728935284251j),(0.9999999954047702-0.00010422728935284251j)
15,0.9578341192400768,-0.0805211214432122,-0.4576432121792126,5.327553517147868,3.020652329806022,1180.449095061677,(2360.8977642711607+0j),(0.0004235676843639472+0j),(1.0108732502919016+0j),(0.989243704076826+0j),(0.9999999968792134+8.827796481629975e-05j),(0.9999999968792134-8.827796481629975e-05j)
16,0.9577983379597076,-0.0803776159470755,-0.458119420868823,5.327627033309173,3.0206486129029466,1180.4055624239525,(2360.8107012645996+0j),(0.0004235833087497324+0j),(1.0124258706249023+0j),(0.987726635842567+0j),(0.9999999974989693+7.606390350443242e-05j),(0.9999999974989693-7.606390350443242e-05j)
17,0.957762879441544,-0.0802345429607787,-0.4585953905151281,5.327710116637899,3.020644412430904,1180.3563697963314,(2360.712315991704+0j),(0.0004236009612668811+0j),(1.0139781289090601+0j),(0.9862145647321875+0j),(0.9999999982526933+6.67832496883225e-05j),(0.9999999982526933-6.67832496883225e-05j)
18,0.9577277449784192,-0.0800919132164167,-0.4590710787668536,5.327802702008114,3.020639731732611,1180.3015561225566,(2360.602688624482+0j),(0.000423620634219961+0j),(1.0155298744364631+0j),(0.9847076135936446+0j),(0.999999998666842+5.903900883404284e-05j),(0.999999998666842-5.903900883404284e-05j)
19,0.9576929357016888,-0.0799497370680302,-0.4595464441641614,5.327904721538125,3.0206345742952645,1180.2411632237088,(2360.48190280511+0j),(0.0004236423074638743+0j),(1.0170809876790967+0j),(0.9832058716309242+0j),(0.9999999990897273+5.314605175891675e-05j),(0.9999999990897273-5.314605175891675e-05j)
20,0.9576584525830236,-0.0798080244868892,-0.460021446169731,5.328016104724977,3.0206289437436653,1180.1752400944997,(2360.350045658734+0j),(0.00042366597159451637+0j),(1.0186313501060669+0j),(0.981709427407878+0j),(0.9999999991403983+4.779304275564733e-05j),(0.9999999991403983-4.779304275564733e-05j)
21,0.9576242964366204,-0.0796667850578272,-0.4604960451968724,5.328136778579271,3.020622843833151,1180.1038201291085,(2360.2072074649323+0j),(0.0004236916118978319+0j),(1.0201808581516116+0j),(0.9802183519370777+0j),(0.9999999993420408+4.3347608256279264e-05j),(0.9999999993420408-4.3347608256279264e-05j)
22,0.9575904679215724,-0.0795260279765195,-0.4609702026344905,5.328266667762543,3.020616278442572,1180.0269526519537,(2360.053481584696+0j),(0.0004237192160499168+0j),(1.021729410456418+0j),(0.9787327147638364+0j),(0.9999999993954478+3.956988937078887e-05j),(0.9999999993954478-3.956988937078887e-05j)
23,0.9575569675446268,-0.0793857620477573,-0.4614438808691442,5.328405694723791,3.020609251567133,1179.9446940045818,(2359.888964260413+0j),(0.00042374875330804826+0j),(1.023276909530938+0j),(0.977252579728812+0j),(0.9999999995403526+3.62902486086665e-05j),(0.9999999995403526-3.62902486086665e-05j)
24,0.9575237956631028,-0.0792459956846224,-0.4619170433040587,5.328553779837127,3.0206017673112817,1179.857089099322,(2359.7137544184297+0j),(0.00042378022087050224+0j),(1.0248232630086527+0j),(0.9757780055458695+0j),(0.9999999996264732+3.368106196384179e-05j),(0.9999999996264732-3.368106196384179e-05j)
25,0.9574909524880216,-0.0791067369085504,-0.4623896543752034,5.328710841539257,3.0205938298816286,1179.7641910706168,(2359.5279536065427+0j),(0.00042381358375967915+0j),(1.026368378085638+0j),(0.9743090502099382+0j),(0.9999999997395694+3.040675341690878e-05j),(0.9999999997395694-3.040675341690878e-05j)
26,0.9574584380876638,-0.0789679933503026,-0.4628616795647782,5.32887679646351,3.020585443579715,1179.6660447165943,(2359.331665584344+0j),(0.00042384885200881636+0j),(1.0279121735047967+0j),(0.9728457602397264+0j),(0.9999999996349956+2.8948334891841304e-05j),(0.9999999996349956-2.8948334891841304e-05j)
27,0.9574262523908288,-0.0788297722516303,-0.463333085411383,5.329051559578472,3.0205766127952467,1179.5627107775367,(2359.12499648792+0j),(0.00042388597509162787+0j),(1.0294545601487652+0j),(0.9713881878390851+0j),(0.9999999998334452+2.651314241105796e-05j),(0.9999999998334452-2.651314241105796e-05j)
28,0.9573943951907644,-0.0786920804678386,-0.4638038395180837,5.329235044319034,3.020567341998976,1179.4542391270318,(2358.9080543291047+0j),(0.0004239249594373927+0j),(1.0309954620600144+0j),(0.969936373571212+0j),(0.9999999998650807+2.5339468452883136e-05j),(0.9999999998650807-2.5339468452883136e-05j)
29,0.9573628661489691,-0.0785549244710084,-0.4642739105575925,5.329427162718695,3.02055763573591,1179.3406885620932,(2358.6809490977903+0j),(0.00042396577572771844+0j),(1.032534798847483+0j),(0.9684903604652743+0j),(0.9999999999677729+2.3378345116815133e-05j),(0.9999999999677729-2.3378345116815133e-05j)
