Index,Initial x,Initial z,Initial vy,Jacobi Constant,Period,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig5
205,1.155700384940517,-0.1394477502236275,-0.23547353064299908,12.767130437219492,3.0908087117898715,939936187.1372344,(1879872374.274469+0j),(3.11475956243161e-08+0j),(0.9999997043002262+0.0011474140488441141j),(0.9999997043002262-0.0011474140488441141j),(1.0005567240557354+0j),(0.9994432480312824+0j)
206,1.155727962282807,-0.1394113339955956,-0.23555103075187006,12.767217777511526,3.0907939009586944,939779668.3485055,(1879559336.697011+0j),(1.56762173791616e-07+0j),(1.000000208812517+0.0009359150897362633j),(1.000000208812517-0.0009359150897362633j),(1.000367522387199+0j),(0.9996313820894636+0j)
207,1.1557555080226416,-0.1393749516178237,-0.2356284647006218,12.767305448222379,3.0907790848686942,939622592.158121,(1879245184.316242+0j),(1.4092000417576048e-07+0j),(0.9999992564240041+0.0009174810383090222j),(0.9999992564240041-0.0009174810383090222j),(1.000306212546014+0j),(0.9996945590432385+0j)
208,1.155783022145464,-0.1393386031361097,-0.23570583238467077,12.767393448276636,3.0907642635855748,939464960.9672325,(1878929921.934465+0j),(-2.0335649417948986e-07+0j),(1.0005702775575573+0.0006618185034848081j),(1.0005702775575573-0.0006618185034848081j),(0.9994293546036077+0.0006609790355455353j),(0.9994293546036077-0.0006609790355455353j)
209,1.1558105046374911,-0.13930228859523647,-0.2357831337015955,12.767481776599496,3.0907494371746775,939306777.1633034,(1878613554.3266068+0j),(2.2494572255831603e-07+0j),(1.000000276527575+0.0009625565268462447j),(1.000000276527575-0.0009625565268462447j),(1.000347711305492+0j),(0.999651035142048+0j)
210,1.1558379554856828,-0.13926600803899594,-0.2358603685509792,12.767570432117386,3.0907346057010248,939148042.9967277,(1878296085.9934554+0j),(-6.484985656418131e-08+0j),(1.0004972802389391+0.0006621343311447471j),(1.0004972802389391-0.0006621343311447471j),(0.9995023791821351+0.000662308154301686j),(0.9995023791821351-0.000662308154301686j)
211,1.1558653746777543,-0.13922976151018115,-0.23593753683451324,12.767659413757547,3.0907197692292856,938988760.65643,(1877977521.31286+0j),(-1.3252964180120966e-07+0j),(0.9999991632406674+0.0011468020659130098j),(0.9999991632406674-0.0011468020659130098j),(1.0005508266464365+0j),(0.9994501022424855+0j)
212,1.15589276220216,-0.13919354905060233,-0.23601463845589662,12.767748720448411,3.0907049278238032,938828932.6413333,(1877657865.2826667+0j),(-3.732548416620275e-07+0j),(0.9999985120819357+0.0008759889209056239j),(0.9999985120819357-0.0008759889209056239j),(1.0000866017068168+0j),(0.999915651098332+0j)
213,1.155920118048091,-0.1391573707010932,-0.23609167332087685,12.76783835111945,3.090690081548575,938668561.1274283,(1877337122.2548566+0j),(2.579563656842576e-07+0j),(0.9999998621806145+0.0012193829726062572j),(0.9999998621806145-0.0012193829726062572j),(1.0005898646821112+0j),(0.9994096264950286+0j)
214,1.1559474422054807,-0.13912122650149947,-0.23616864133725568,12.76792830470111,3.0906752304672507,938507648.4256073,(1877015296.8512146+0j),(-2.917106700233446e-07+0j),(0.9999996274083583+0.0008843039982344394j),(0.9999996274083583-0.0008843039982344394j),(0.9999999974784117+1.633284211262746e-05j),(0.9999999974784117-1.633284211262746e-05j)
215,1.1559747346649687,-0.13908511649072122,-0.23624554241475645,12.76801858012536,3.0906603746431704,938346196.8921607,(1876692393.7843213+0j),(-1.0668079317325825e-07+0j),(0.9999993134336992+0.0013137910008569173j),(0.9999993134336992-0.0013137910008569173j),(1.0006526020110216+0j),(0.9993480364033271+0j)
216,1.1560019954179357,-0.13904904070667637,-0.2363223764652056,12.768109176324945,3.090645514139295,938184208.79471,(1876368417.58942+0j),(-2.2801638679547412e-07+0j),(0.9999993754886249+0.0012871162895591107j),(0.9999993754886249-0.0012871162895591107j),(1.0006539941102035+0j),(0.9993463929887314+0j)
217,1.1560292244564554,-0.13901299918634963,-0.23639914340229545,12.768200092234304,3.0906306490182884,938021686.3297917,(1876043372.6595833+0j),(-1.7772555583995986e-07+0j),(1.0000010607585224+0.0006972949903846158j),(1.0000010607585224-0.0006972949903846158j),(0.9999985605220767+0.0005328152631982274j),(0.9999985605220767-0.0005328152631982274j)
218,1.1560564217733336,-0.1389769919657563,-0.2364758431417973,12.768291326788725,3.090615779342439,937858631.9930816,(1875717263.9861631+0j),(7.737673230986632e-08+0j),(0.9999997711804912+0.0009159458641990854j),(0.9999997711804912-0.0009159458641990854j),(0.9999997790848416+0.00016896816754630116j),(0.9999997790848416-0.00016896816754630116j)
219,1.1560835873620618,-0.1389410190799831,-0.236552475601374,12.768382878925072,3.0906009051737167,937695047.8385026,(1875390095.6770053+0j),(-2.0128721718429353e-08+0j),(0.9999990729229654+0.001163646646525097j),(0.9999990729229654-0.001163646646525097j),(1.0005178198935145+0j),(0.9994831964249777+0j)
220,1.1561107212168347,-0.13890508056318293,-0.23662904070064403,12.768474747581514,3.090586026573747,937530936.2566674,(1875061872.5133348+0j),(8.295355071766124e-08+0j),(1.0006298278195085+0.0007440966807390813j),(1.0006298278195085-0.0007440966807390813j),(0.9993697554739355+0.0007433058754639765j),(0.9993697554739355-0.0007433058754639765j)
221,1.1561378233325414,-0.13886917644856933,-0.23670553836117406,12.768566931697531,3.090571143603813,937366299.4943335,(1874732598.988667+0j),(-1.4349810214427582e-07+0j),(0.9999992812445009+0.0012907701536752783j),(0.9999992812445009-0.0012907701536752783j),(1.0006190734937985+0j),(0.999381558812366+0j)
222,1.1561648937047446,-0.1388333067684524,-0.23678196850638542,12.768659430214278,3.090556256324879,937201139.8317126,(1874402279.6634252+0j),(2.1391949238224427e-07+0j),(1.000488254955273+0.0007237538786672434j),(1.000488254955273-0.0007237538786672434j),(0.9995112732487121+0.0007226479572488674j),(0.9995112732487121-0.0007226479572488674j)
223,1.1561919323297014,-0.13879747155421124,-0.23685833106167598,12.768752242074086,3.0905413647975477,937035459.5971146,(1874070919.1942291+0j),(-1.668571510161781e-07+0j),(0.9999992893585754+0.0010958299220158306j),(0.9999992893585754-0.0010958299220158306j),(1.000425878933891+0j),(0.9995746853901247+0j)
224,1.156218939204338,-0.13876167083631943,-0.23693462595430628,12.768845366220887,3.090526469082091,936869261.0274318,(1873738522.0548637+0j),(-6.609799394883407e-08+0j),(1.0004908874083016+0.0007270214128769611j),(1.0004908874083016-0.0007270214128769611j),(0.9995086596169327+0.0007258410858079213j),(0.9995086596169327-0.0007258410858079213j)
225,1.156245914326247,-0.13872590464435178,-0.23701085311341238,12.768938801600155,3.0905115692384433,936702546.3411971,(1873405092.6823943+0j),(-8.574578622250879e-08+0j),(0.9999994647369284+0.0013218589779601683j),(0.9999994647369284-0.0013218589779601683j),(1.0006396878615549+0j),(0.9993605246248518+0j)
226,1.1562728576936827,-0.13869017300698752,-0.237087012469975,12.769032547158993,3.0904966653262105,936535317.7322223,(1873070635.4644446+0j),(-1.3449903972388013e-07+0j),(0.9999992390266894+0.0015448124873828528j),(0.9999992390266894-0.0015448124873828528j),(1.0007785734385553+0j),(0.9992220149355994+0j)
227,1.156299769305559,-0.13865447595201877,-0.23716310395684498,12.769126601846036,3.090481757404653,936367577.7387753,(1872735155.4775505+0j),(9.521946944679909e-08+0j),(1.0003360930013052+0.0007106927056590549j),(1.0003360930013052-0.0007106927056590549j),(0.9996633892884225+0.0007086319756074668j),(0.9996633892884225-0.0007086319756074668j)
