Index,Initial x,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
152,-1.0390752561269951,0.7691034298160617,-0.8265900691754623,26.07677875163932,1.740793838562699,1530617.4605669104,(3061234.921133494+0j),(184.68527324096263+0j),(1.0000056119714076+0j),(0.9999943880647246+0j),(0.005414616719936949+0j),(3.266889904240383e-07+0j)
153,-1.0387466083174746,0.7814826217781561,-0.8306494942322932,26.0420460810602,1.7148063734361991,1554152.150888543,(3108304.301776765+0j),(184.4832794762783+0j),(1.0000074287606417+0j),(0.9999925713207114+0j),(3.2175563929648906e-07+0j),(0.005420545405024451+0j)
154,-1.0383868855115614,0.7940729319484334,-0.8345936140213029,26.00702527548763,1.6883312514521691,1575200.5933961477,(3149896.2924578344+0j),(182.81655398986067+0j),(1.0000097043686282+0j),(0.9999902958934765+0j),(0.005469964159227827+0j),(3.174198905817103e-07+0j)
155,-1.0379962654531325,0.8068777670553552,-0.8384135020308938,25.97171610126185,1.6613649482513693,1591734.136852232,(3183468.2737041498+0j),(179.74658747658364+0j),(0.9999999998299456+1.1604289468814459e-05j),(0.9999999998299456-1.1604289468814459e-05j),(0.005563388026032679+0j),(3.1419782093675155e-07+0j)
156,-1.0375749488071302,0.8199004012076655,-0.8420998721757722,25.93611842546257,1.6339043441407992,1591318.457413906,(3181509.293580553+0j),(179.98699202452627+0j),(1.0000000001153757+1.8726375925615221e-06j),(1.0000000001153757-1.8726375925615221e-06j),(3.1420486431899537e-07+0j),(0.00555595711661621+0j)
157,-1.0371231613691936,0.8331439601723729,-0.8456430696747768,25.900232223814548,1.605946758185944,1604638.035828945,(3207380.9779029354+0j),(175.91272177300908+0j),(1.000000000070066+7.101137265139983e-06j),(1.000000000070066-7.101137265139983e-06j),(3.115967519377365e-07+0j),(0.005684637091143291+0j)
158,-1.0366411563843467,0.8466114047258376,-0.8490330622535324,25.864057589152743,1.5774899835882767,1614293.3641733536,(3228586.7283463976+0j),(170.36138903485434+0j),(1.0000058995822882+0j),(0.9999941005416119+0j),(0.005869874798600934+0j),(3.099753492661531e-07+0j)
159,-1.0362119638512175,0.8581297778601346,-0.8517617036391598,25.833366749323105,1.5531344091952364,1622439.1756604493,(3244878.3513205904+0j),(163.179535393588+0j),(0.9999999999677739+1.1694993699161552e-05j),(0.9999999999677739-1.1694993699161552e-05j),(0.006128219360305654+0j),(3.0827895545544657e-07+0j)
160,-1.0357609959582452,0.8698290694377726,-0.8543718626871993,25.80242270015208,1.5283834912514649,1628010.606055839,(3256021.2121113706+0j),(154.20687539165849+0j),(1.0000094424931998+0j),(0.9999905572806491+0j),(0.006484795277020278+0j),(3.074017352566183e-07+0j)
161,-1.0352883634487182,0.8817113799414632,-0.8568562439484966,25.77122506777415,1.50323537210424,1630982.327039407,(3261797.0216251723+0j),(143.2770480443992+0j),(0.9999999999941148+7.372455561555586e-06j),(0.9999999999941148-7.372455561555586e-06j),(0.0069794849357523725+0j),(3.0656371421734366e-07+0j)
162,-1.0347941985176856,0.8937786988714823,-0.8592072862428802,25.73977356471467,1.47768851454272,1631767.9604238693,(3262006.602903637+0j),(130.21856740656824+0j),(1.000007388012198+0j),(0.9999926119044112+0j),(0.007679396370511445+0j),(3.0641611560394074e-07+0j)
163,-1.034278656313181,0.906032893644666,-0.861417157045713,25.70806799608276,1.4517417242816897,1629056.363674954,(3256761.4818355413+0j),(115.42719473966885+0j),(1.0000136646467188+0j),(0.9999863354565046+0j),(0.008663469622871905+0j),(3.069261513285566e-07+0j)
164,-1.0337419165031816,0.9184756979255652,-0.8634777470818858,25.67610826618138,1.4253941731647053,1628866.974218604,(3257733.948436901+0j),(117.44012256845507+0j),(1.0000102230294372+0j),(0.9999897772183615+0j),(0.00851497761996425+0j),(3.0699174603094074e-07+0j)
165,-1.033254192430434,0.929538198644635,-0.8651544823992297,25.647886503767506,1.401970572564024,1624638.8703324385,(3249277.740664569+0j),(102.89663500302224+0j),(1.0000143432864117+0j),(0.9999856568322336+0j),(3.0778116195385137e-07+0j),(0.009718490944341731+0j)
166,-1.0327698853298632,0.9403200546941042,-0.8666478810568654,25.62055063074331,1.379144188524514,1618655.5260665442,(3236539.0897634607+0j),(86.4722691566091+0j),(1.0000099866408148+0j),(0.999990013373034+0j),(3.0889833689017553e-07+0j),(0.011564401061944526+0j)
167,-1.0322495090417223,0.9517040572247444,-0.8680736465630003,25.59186548817756,1.355048074839308,1609716.7793880692,(3219433.5587758278+0j),(68.05015454664418+0j),(0.9999999999198743+5.563044967961084e-06j),(0.9999999999198743-5.563044967961084e-06j),(0.014695043956347938+0j),(3.106177714587529e-07+0j)
168,-1.0317340547931717,0.9627972700497086,-0.8693135430607963,25.56408376581121,1.3315742473391972,1598946.2599308412,(3197892.5198613694+0j),(47.51241247496418+0j),(0.9999999999464404+1.3155396542609589e-05j),(0.9999999999464404-1.3155396542609589e-05j),(0.021047131666089375+0j),(3.128141918888966e-07+0j)
169,-1.0312034262484489,0.9740469540522648,-0.8704200444582793,25.53607759362549,1.3077778546507504,1586008.898041264,(3171864.523524102+0j),(24.73466841665689+0j),(0.04042908490013142+0j),(3.152567432739844e-07+0j),(1.0000125655475427+0j),(0.9999874346109178+0j)
170,-1.0306577698100556,0.9854541222509328,-0.8713866227892056,25.50784676189993,1.283658763419242,1570658.315319535,(3141316.630638752+0j),(-0.1610966706724946+0.9869386310800472j),(-0.1610966706724946-0.9869386310800472j),(3.184946221365636e-07+0j),(1.0000089034831974+0j),(0.9999910962683414+0j)
171,-1.030097252849949,0.9970196736320897,-0.8722065430091445,25.4793911479877,1.259217130329093,1573850.0458797072,(3145334.5234933244+0j),(2.509012865778837+0j),(3.176922739933424e-07+0j),(0.3985631228897167+0j),(1.0000128635305061+0j),(0.9999871364268488+0j)
172,-1.0295220648819263,1.0087443843776205,-0.8728728596686421,25.45071072224258,1.2344534181780222,1558866.5185192446,(3116523.5661274833+0j),(-19.844411563876296+0j),(-0.05039202028173232+0j),(3.207458714778207e-07+0j),(1.0000055628935778+0j),(0.9999944370307856+0j)
