Index,Initial x,Initial y,Initial z,Initial vx,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
332,-2.0362434455803244,0.0,0.0,0.0,1.4746213722021904,0.035635051545619016,21.197131121569146,2.9546361787158455,1139.990097166472,(-2279.9797557325583+0j),(-0.0004386003870494574+0j),(0.9153684162163159+0.4026172657321848j),(0.9153684162163159-0.4026172657321848j),(0.9999999994823545+3.621746167114854e-05j),(0.9999999994823545-3.621746167114854e-05j)
333,-2.0362706170994476,0.0,0.0,0.0,1.4746628824997912,0.03569350084402485,21.198128178379594,2.954607065220695,1139.8189304163116,(-2279.6374221663727+0j),(-0.000438666253706156+0j),(0.9153220507568158+0.40272266289689324j),(0.9153220507568158-0.40272266289689324j),(0.9999999998058009+1.1270931416246585e-05j),(0.9999999998058009-1.1270931416246585e-05j)
334,-2.036297788260274,0.0,0.0,0.0,1.4747043901266643,0.03575180576077136,21.199125243764417,2.9545779601917803,1139.6473746614868,(-2279.294310590689+0j),(-0.0004387323060123376+0j),(0.9152774897371692+0.4028239275618688j),(0.9152774897371692-0.4028239275618688j),(0.9999999994979979+2.867645179901727e-05j),(0.9999999994979979-2.867645179901727e-05j)
335,-2.0363249590674357,0.0,0.0,0.0,1.4747458950938022,0.035809967083965784,21.200122317656074,2.954548863607941,1139.475460061231,(-2278.95042201421+0j),(-0.0004387984768405487+0j),(0.9152347320676777+0.40292106600054434j),(0.9152347320676777-0.40292106600054434j),(0.9999999995982262+3.64217280077419e-05j),(0.9999999995982262-3.64217280077419e-05j)
336,-2.0363521295263296,0.0,0.0,0.0,1.474787397413144,0.03586798559476428,21.201119399987707,2.9545197754479746,1139.3030980131862,(-2278.605757161511+0j),(-0.00043886488631443565+0j),(0.9151937757711468+0.40301408514777165j),(0.9151937757711468-0.40301408514777165j),(0.9999999995050786+3.390918777964382e-05j),(0.9999999995050786-3.390918777964382e-05j)
337,-2.0363792996421104,0.0,0.0,0.0,1.4748288970963228,0.03592586206752242,21.202116490693214,2.954490695690714,1139.1304462820035,(-2278.260316955181+0j),(-0.00043893137784379525+0j),(0.915154619470942+0.40310299224096596j),(0.915154619470942-0.40310299224096596j),(0.9999999997618763+1.9222500871190165e-05j),(0.9999999997618763-1.9222500871190165e-05j)
338,-2.0364064694199606,0.0,0.0,0.0,1.474870394155008,0.03598359726986428,21.203113589707204,2.954461624314984,1138.9572705521189,(-2277.9141021061214+0j),(-0.00043899812399093624+0j),(0.9151172612213094+0.4031877955661541j),(0.9151172612213094-0.4031877955661541j),(0.9999999997036539+3.528076882836314e-05j),(0.9999999997036539-3.528076882836314e-05j)
339,-2.0364336388650743,0.0,0.0,0.0,1.4749118886008885,0.0360411919627682,21.204110696965007,2.954432561299598,1138.7838844022974,(-2277.5671135357343+0j),(-0.0004390649562550213+0j),(0.9150816996287753+0.4032685001274154j),(0.9150816996287753-0.4032685001274154j),(0.9999999998991125+2.6153683800172452e-05j),(0.9999999998991125-2.6153683800172452e-05j)
340,-2.0364608079826687,0.0,0.0,0.0,1.4749533804456787,0.036098646900647464,21.205107812402645,2.9544035066233763,1138.609895546395,(-2277.219351960741+0j),(-0.0004391320733286064+0j),(0.9150479327606859+0.4033451135973255j),(0.9150479327606859-0.4033451135973255j),(0.9999999997600622+1.996398578568254e-05j),(0.9999999997600622-1.996398578568254e-05j)
341,-2.036487976777963,0.0,0.0,0.0,1.4749948697010973,0.03615596283143203,21.206104935956837,2.9543744602651376,1138.4356287383227,(-2276.870818277376+0j),(-0.0004391992788338987+0j),(0.9150159591995908+0.4034176426944545j),(0.9150159591995908-0.4034176426944545j),(0.9999999996617521+2.9178167612420143e-05j),(0.9999999996617521-2.9178167612420143e-05j)
