Index,Initial x,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,1.0291156743357397,0.7296270549615702,0.0,4.321998024999642,3.013010824437135,32057.428786195946,(64114.85755679487+0j),(0.9999967441506579+0.0025495465890571097j),(0.9999967441506579-0.0025495465890571097j),(1.559832487395391e-05+0j),(0.9704120276594626+0.24145495765018182j),(0.9704120276594626-0.24145495765018182j)
1,1.0294995943806668,0.7254330387188817,0.003,4.310509814699636,3.0137671887207826,32708.74202415168,(65416.60710198039+0j),(1.528643320332052e-05+0j),(1.0067618172849062+0j),(0.9932836471445177+0j),(0.9999995428762256+0.0009340144443656296j),(0.9999995428762256-0.0009340144443656296j)
2,1.0295002974355922,0.7254084303295569,0.0059999100612312,4.310511826128655,3.013766211477237,32709.257645599933,(65417.545657879105+0j),(1.528619223139398e-05+0j),(1.014099568414057+0j),(0.9860967292652582+0j),(0.9999994632369382+0.0008940770314450656j),(0.9999994632369382-0.0008940770314450656j)
3,1.029501469227448,0.7253674171751708,0.0089996402479046,4.310515178566064,3.01376458272458,32709.55499620697,(65419.1099771279+0j),(1.5286430323008708e-05+0j),(1.0213688621558+0j),(0.9790783580585788+0j),(0.9999995300745743+0.0008911053144536754j),(0.9999995300745743-0.0008911053144536754j)
4,1.0295031098067162,0.725310000497355,0.0119991006294943,4.310519872095361,3.0137623024426854,32710.649922420303,(65421.299829555064+0j),(1.5285858362880757e-05+0j),(1.0286606934976947+0j),(0.9721378302796352+0j),(0.9999996137142184+0.0008917240708266696j),(0.9999996137142184-0.0008917240708266696j)
5,1.029505219244061,0.7252361820344819,0.0149982012837977,4.310525906833601,3.013759370603412,32712.0579337659,(65424.11585224692+0j),(1.528507439737013e-05+0j),(1.0359931762482113+0j),(0.9652571771235333+0j),(0.9999996824098175+0.0008871320846140822j),(0.9999996824098175-0.0008871320846140822j)
6,1.0295077976303637,0.7251459640213997,0.017996852299603,4.310533282931083,3.013755787170526,32713.778856512385,(65427.55769774069+0j),(1.5286231263999578e-05+0j),(1.0433700595141484+0j),(0.9584327353690314+0j),(0.9999996034236809+0.0008894037080978053j),(0.9999996034236809-0.0008894037080978053j)
7,1.0295108450767063,0.7250393491895353,0.0209949637794387,4.310542000571643,3.0137515520998006,32715.8126596701,(65431.625304057074+0j),(1.528460745731925e-05+0j),(1.0507955969597214+0j),(0.9516599084096917+0j),(0.9999995893605205+0.0008865667538663194j),(0.9999995893605205-0.0008865667538663194j)
8,1.029514361714398,0.724916340766702,0.0239924458423195,4.310552059972437,3.0137466653389597,32718.15926534001,(65436.31851539799+0j),(1.5282260961971962e-05+0j),(1.0582695913876972+0j),(0.9449387973096987+0j),(0.9999996085593351+0.0008918613647576953j),(0.9999996085593351-0.0008918613647576953j)
9,1.02951834769497,0.7247769424771507,0.0269892086264977,4.310563461384128,3.0137411268277057,32722.58854486576,(65441.63824296731+0j),(1.5279964769021603e-05+0j),(1.0657948296051443+0j),(0.9382668738779685+0j),(0.9999996141565255+0.0008880516143918225j),(0.9999996141565255-0.0008880516143918225j)
