Index,Initial x,Initial z,Initial vy,Jacobi Constant,Period,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig5
160,0.8214211184576811,-0.09803572696856126,0.27253740757167255,11.24259739210422,3.089814679016045,8405957225.683604,(16811914451.367208+0j),(-9.415578458559171e-07+0j),(1.0000043513299732+0.0010066749933556342j),(1.0000043513299732-0.0010066749933556342j),(0.9999929247130417+0.0022129467236862944j),(0.9999929247130417-0.0022129467236862944j)
161,0.8213418432599064,-0.09787978931279932,0.27293533138524884,11.244398564532524,3.0897157424963058,8384699810.976934,(16769399621.953869+0j),(5.077810801801966e-07+0j),(0.9992292857144358+0.0020782681518892667j),(0.9992292857144358-0.0020782681518892667j),(1.0007684879460588+0.0020836298204220706j),(1.0007684879460588-0.0020836298204220706j)
162,0.8212632406794571,-0.09772525691164338,0.2733302456046868,11.24620298591416,3.089617046121091,8363467699.218562,(16726935398.437124+0j),(3.7626220945676506e-06+0j),(0.9999987612136816+0.00023391853733320918j),(0.9999987612136816-0.00023391853733320918j),(0.9999981148130159+0.0023571508411958093j),(0.9999981148130159-0.0023571508411958093j)
163,0.8211852963081719,-0.09757210071958701,0.27372221108861833,11.248010559885234,3.0895185867494117,8342262145.376921,(16684524290.753841+0j),(-7.310049243428173e-07+0j),(1.0016708084314099+0j),(0.9983322409137859+0j),(0.9999956668140686+0.0027046051449056046j),(0.9999956668140686-0.0027046051449056046j)
164,0.821107996203881,-0.0974202926240422,0.2741112867734703,11.249821194146989,3.089420361306531,8321084342.632447,(16642168685.264894+0j),(2.1703689405126108e-06+0j),(0.9989069021227412+0.0024428407605950144j),(0.9989069021227412-0.0024428407605950144j),(1.001089287746732+0.002444794509915015j),(1.001089287746732-0.002444794509915015j)
165,0.8210313268707745,-0.09726980540621323,0.2744975297525539,11.251634800247265,3.089322366782872,8299935425.423297,(16599870850.846594+0j),(-1.4478111352404733e-06+0j),(1.000009156218789+0.0014797137438735746j),(1.000009156218789-0.0014797137438735746j),(0.9999875841148114+0.0022663344004257725j),(0.9999875841148114-0.0022663344004257725j)
166,0.8209552752407564,-0.09712061270392446,0.2748809953513213,11.253451293376035,3.0892246002328636,8278816472.768102,(16557632945.536203+0j),(8.179095290535767e-07+0j),(1.0009774661309412+0j),(0.999024989157302+0j),(0.9999961628804483+0.0026776093290542934j),(0.9999961628804483-0.0026776093290542934j)
167,0.8208798286557256,-0.09697268897628897,0.2752617371989647,11.255270592173993,3.089127058773743,8257728511.013741,(16515457022.027481+0j),(4.476044268909915e-06+0j),(1.0024251261980757+0j),(0.9975738141727885+0j),(0.9999970974414717+0.00302910025694658j),(0.9999970974414717-0.00302910025694658j)
168,0.8208049748507386,-0.09682600947012684,0.27563980729656834,11.25709261855322,3.0890297395843267,8236672516.810452,(16473345033.620905+0j),(1.1588190729630457e-06+0j),(1.0011468441171443+0.0026527071166583295j),(1.0011468441171443-0.0026527071166583295j),(0.998849293466076+0.0026481117061061196j),(0.998849293466076-0.0026481117061061196j)
169,0.8207307019379956,-0.096680550188021,0.2760152560820008,11.258917297529038,3.0889326399037573,8215649419.331546,(16431298838.663092+0j),(1.8671406912530335e-06+0j),(1.00246564737877+0j),(0.9975331609432901+0j),(0.9999967166178798+0.0031224194834113274j),(0.9999967166178798-0.0031224194834113274j)
170,0.8206569983916153,-0.09653628785793326,0.27638813249171384,11.26074455706227,3.0888357570302314,8194660102.928035,(16389320205.85607+0j),(2.1609295798724043e-06+0j),(1.002354182031045+0j),(0.9976451180714361+0j),(0.9999971422205726+0.00312835591978967j),(0.9999971422205726-0.00312835591978967j)
171,0.8205838530331478,-0.09639319990430041,0.27675848401961306,11.262574327911139,3.0887390883197097,8173705409.391282,(16347410818.782564+0j),(1.163713181860261e-06+0j),(1.0020581509543223+0j),(0.9979436460115565+0j),(0.9999965096716099+0.0030852672570700307j),(0.9999965096716099-0.0030852672570700307j)
172,0.820511255017783,-0.09625126442049788,0.2771263567731526,11.264406543492129,3.088642631184649,8152786139.913962,(16305572279.827925+0j),(1.8569830271790896e-06+0j),(1.000724381116542+0.0024026757872190577j),(1.000724381116542-0.0024026757872190577j),(0.9992721294395921+0.0024009300401483546j),(0.9992721294395921-0.0024009300401483546j)
173,0.820439193821226,-0.09611046014263948,0.27749179552681774,11.26624113974919,3.0885463830927007,8131903057.053676,(16263806114.107351+0j),(-1.512653296353108e-06+0j),(1.002086042196938+0j),(0.9979163607547078+0j),(0.9999946852770762+0.003189585139018549j),(0.9999946852770762-0.003189585139018549j)
174,0.8203676592271945,-0.09597076642460846,0.277854843773102,11.26807805503071,3.088450341565445,8111056887.0911255,(16222113774.182251+0j),(1.1247542079007107e-06+0j),(0.999016845327453+0.0026641157116231726j),(0.999016845327453-0.0026641157116231726j),(1.0009789257895463+0.0026629065855548126j),(1.0009789257895463-0.0026629065855548126j)
175,0.8202966413155066,-0.09583216321427039,0.2782155437711455,11.269917229973682,3.0883545041771194,8090248321.167113,(16180496642.334227+0j),(2.567544303908542e-06+0j),(1.001170672381014+0j),(0.9988289600023146+0j),(0.9999950205334718+0.0030881808256260864j),(0.9999950205334718-0.0030881808256260864j)
176,0.8202261304507278,-0.09569463103079216,0.2785739365931271,11.271758607394645,3.088258868553366,8069478017.1767,(16138956034.3534+0j),(-1.4646960905680814e-06+0j),(1.0000048765342266+0.002133210144151148j),(1.0000048765342266-0.002133210144151148j),(0.9999907491256601+0.002454838363353548j),(0.9999907491256601-0.002454838363353548j)
177,0.8201561172713496,-0.095558150943019,0.2789300621685465,11.27360213218687,3.088163432369991,8048746601.582632,(16097493203.165264+0j),(1.3224133883075285e-06+0j),(1.0007253887981389+0j),(0.9992753268780908+0j),(0.9999940207302908+0.0031178648484053474j),(0.9999940207302908-0.0031178648484053474j)
178,0.8200865926794639,-0.09542270454884488,0.27928395932651484,11.27544775122341,3.088068193351741,8028054670.555116,(16056109341.110231+0j),(-1.3303538578762236e-06+0j),(1.0004160301618272+0j),(0.999583258376349+0j),(0.9999956873038837+0.0031406621970125653j),(0.9999956873038837-0.0031406621970125653j)
179,0.8200175478309184,-0.09528827395553176,0.27963566583610777,11.277295413265648,3.087973149271107,8007402791.576775,(16014805583.15355+0j),(-2.2465477403007157e-07+0j),(1.001880776784423+0j),(0.9981187129766882+0j),(0.9999949227416844+0.003399272335591349j),(0.9999949227416844-0.003399272335591349j)
180,0.8199489741259127,-0.09515484176091805,0.27998521844494983,11.279145068876916,3.0878782979471358,7986791504.77634,(15973583009.55268+0j),(-1.3750052369231502e-06+0j),(1.0001527369419687+0.0024266952529851185j),(1.0001527369419687-0.0024266952529851185j),(0.9998427099681555+0.002474795877426893j),(0.9998427099681555-0.002474795877426893j)
181,0.8198808632000277,-0.09502239103547384,0.2803326529160732,11.280996670340924,3.087783637244278,7966221317.453312,(15932442634.906624+0j),(-4.6835336875770556e-07+0j),(1.001457135910591+0j),(0.9985421691477421+0j),(0.9999946988765611+0.003421570976498818j),(0.9999946988765611-0.003421570976498818j)
182,0.8198132069156513,-0.09489090530516688,0.2806780040631475,11.282850171584652,3.0876891650712506,7945692733.4472065,(15891385466.894413+0j),(-8.243923093125755e-07+0j),(1.0004374861093932+0j),(0.9995622753320215+0j),(0.9999945505929526+0.003317380474254824j),(0.9999945505929526-0.003317380474254824j)
183,0.8197459973537906,-0.09476036853507996,0.28102130578418033,11.284705528105416,3.0875948793799224,7925206209.360631,(15850412418.721262+0j),(-1.3110989692163451e-06+0j),(0.9999952506070833+0.001654057954317531j),(0.9999952506070833-0.001654057954317531j),(0.99999930769007+0.003095703914012763j),(0.99999930769007-0.003095703914012763j)
184,0.8196792268062452,-0.09463076511375568,0.2813625910937454,11.286562696901877,3.0875007781642254,7904762187.898145,(15809524375.79629+0j),(1.550331666358495e-06+0j),(1.0016845332849447+0j),(0.9983140949383751+0j),(0.999993565059934+0.003563809729478161j),(0.999993565059934-0.003563809729478161j)
