Index,Initial x,Initial y,Initial z,Initial vx,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
55,-1.155134071175247,-0.121634796399172,0.0,-0.2040160896442636,1.9853277591724483,-0.6330573382231494,12.586523484871815,-1.3046191582316187,1.0046244389091823,(1.1009066452276937+0j),(0.9083422325905205+0j),(0.9999339600998335+0.011492407914891463j),(0.9999339600998335-0.011492407914891463j),(0.9999999999998939+1.9418741644154547e-08j),(0.9999999999998939-1.9418741644154547e-08j)
56,-1.1556480642204423,-0.117084947326187,0.0,-0.1963851034104235,1.986153889849212,-0.6329919180870165,12.586523503667484,-1.3047195777943066,1.0046472056512177,(1.1011666742718023+0j),(0.9081277370307204+0j),(0.9999391502358892+0.011031582989801865j),(0.9999391502358892-0.011031582989801865j),(1.0000000000008964+9.48411829940247e-09j),(1.0000000000008964-9.48411829940247e-09j)
57,-1.1563159474388498,-0.1108909016192358,0.0,-0.1859963988406716,1.9872273596187544,-0.6329069612298348,12.5865235268172,-1.3048499529067588,1.0046768457098132,(1.1015043433818055+0j),(0.9078493480380444+0j),(0.9999458128601346+0.010410155715368408j),(0.9999458128601346-0.010410155715368408j),(1.0000000000007012+1.0483220751759847e-08j),(1.0000000000007012-1.0483220751759847e-08j)
58,-1.1569182860444889,-0.104988283457764,0.0,-0.1760963994617295,1.9881954760326737,-0.6328303904166921,12.586523546462765,-1.3049674266267495,1.0047036310495718,(1.101808657922912+0j),(0.907598604175603+0j),(0.9999517438006964+0.00982395384711271j),(0.9999517438006964-0.00982395384711271j),(1.0000000000004718+1.1537350672359845e-08j),(1.0000000000004718-1.1537350672359845e-08j)
59,-1.1574613192730174,-0.099363711925696,0.0,-0.1666626788328982,1.989068268733148,-0.6327613980906257,12.586523563173936,-1.3050732474715963,1.004727822228892,(1.1020828260079076+0j),(0.9073728184507986+0j),(0.9999570284300541+0.009270452584382966j),(0.9999570284300541-0.009270452584382966j),(1.0000000000010163+1.2797996280737325e-08j),(1.0000000000010163-1.2797996280737325e-08j)
60,-1.1579507027742753,-0.0940043742980406,0.0,-0.1576737607401993,1.9898548290687064,-0.6326992539641235,12.586523577422906,-1.3051685433530724,1.0047496577725206,(1.1023297520233317+0j),(0.9071695635219437+0j),(0.9999617409614949+0.008747377350444254j),(0.9999617409614949-0.008747377350444254j),(1.0000000142379701+0j),(0.999999985764418+0j)
61,-1.1583915624240704,-0.0888980084772903,0.0,-0.1491090901982774,1.9905633966412977,-0.6326432975728652,12.586523589601487,-1.3052543334088478,1.004769355667769,(1.1025520642053954+0j),(0.9069866471297894+0j),(0.9999659461242933+0.008252671757574433j),(0.9999659461242933-0.008252671757574433j),(1.000000000000645+8.352702609511588e-09j),(1.000000000000645-8.352702609511588e-09j)
62,-1.158788543267794,-0.0840328849685869,0.0,-0.1409490036051614,1.991201438017846,-0.6325929315568449,12.586523600035807,-1.305331538640412,1.004787114936104,(1.102752141050321+0j),(0.9068220888215794+0j),(0.9999697005622253+0.007784468878136338j),(0.9999697005622253-0.007784468878136338j),(1.0000000000010485+1.1932582132882038e-08j),(1.0000000000010485-1.1932582132882038e-08j)
63,-1.1591458539947912,-0.0793977885967371,0.0,-0.1331746983881298,1.9917757182621207,-0.63254761563229,12.586523608996028,-1.305400991428872,1.004803117045421,(1.1029321342839222+0j),(0.9066740998070763+0j),(0.9999730539928176+0.007341068497558571j),(0.9999730539928176-0.007341068497558571j),(1.0000000086013396+0j),(0.999999991400227+0j)
64,-1.1594673074119413,-0.0749820001217719,0.0,-0.1257682024409219,1.992292366004885,-0.6325068610843727,12.586523616709004,-1.305463444198558,1.004817527279205,(1.1030939900131473+0j),(0.9065410645456343+0j),(0.9999760501624606+0.006920917509880743j),(0.9999760501624606-0.006920917509880743j),(1.00000000000093+6.600590640919299e-09j),(1.00000000000093-6.600590640919299e-09j)
