Index,Initial x,Initial z,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,0.9879116040080516,0.0,-20.046455925889024,0.5356364025516658,-8.149553917834112,16380.602237468,(28983.06617198742+0j),(32761.203866485528+0j),(1.0296743711294665+0j),(0.9741599428694862+0j),(3.405315625853035e-05+0j),(3.0523908292100805e-05+0j)
1,0.9879116749085192,0.0,-20.03521391840784,0.535759788038357,-8.143940809041908,16361.970460163835,(28948.25962765026+0j),(32723.940889769005+0j),(1.0522943751283187+0j),(0.9494952300203034+0j),(3.4464934030301325e-05+0j),(3.055866762512525e-05+0j)
2,0.9879117445366696,0.0,-20.024192342696647,0.5358808456392075,-8.138437786337533,16343.714284719217,(28914.374196087207+0j),(32687.428538845634+0j),(0.9994662820216362+0.011858739089190705j),(0.9994662820216362-0.011858739089190705j),(3.583111447562437e-05+0j),(3.059281123052232e-05+0j)
3,0.9879118129131264,0.0,-20.013386876554645,0.5359996175679954,-8.133042687807574,16325.827837578898,(28879.21108699414+0j),(32651.655644531478+0j),(1.0541101276994511+0j),(0.9496077488929571+0j),(3.5560998509933596e-05+0j),(3.062631894695147e-05+0j)
4,0.987911880058263,0.0,-20.002793282530387,0.5361161453328265,-8.127753398911977,16308.297591358234,(28848.720064028443+0j),(32616.595152057227+0j),(0.9965360303486503+0.08029227087810499j),(0.9965360303486503-0.08029227087810499j),(3.4771755822860485e-05+0j),(3.06592440395904e-05+0j)
5,0.987911945992202,0.0,-19.992407406260067,0.53623046975514,-8.122567843153718,16291.123991008217,(28814.972272792933+0j),(32582.247951324873+0j),(0.9988120641610805+0.06338261966598759j),(0.9988120641610805-0.06338261966598759j),(3.450492982714394e-05+0j),(3.0691566514922614e-05+0j)
6,0.9879120065395832,0.0,-19.982884490121005,0.536335366000346,-8.117813172614035,16275.385418037926,(28784.915212613247+0j),(32550.768680932626+0j),(1.0104762383149957+0j),(0.9879625762684987+0j),(3.490685914921593e-05+0j),(3.072123870674975e-05+0j)
7,0.9879120701040917,0.0,-19.97290191048994,0.5364453985289995,-8.112829016336264,16258.897363319084,(28749.13324221981+0j),(32517.794695885776+0j),(1.1357654633922598+0j),(0.8800981102063254+0j),(3.4320605206158514e-05+0j),(3.0752393853480096e-05+0j)
8,0.9879121284722594,0.0,-19.96374878115613,0.5365463542393432,-8.10825901202054,16243.778901476331,(28725.011236541533+0j),(32487.557772171647+0j),(1.0165661685387977+0j),(0.9817643970800218+0j),(3.4829470191650895e-05+0j),(3.0781019889593996e-05+0j)
9,0.987912218611083,0.0,-19.94963857016065,0.5367021081874171,-8.101214050927979,16220.492906098072,(28681.512439631762+0j),(32440.98534097905+0j),(0.9978984575973221+0.055280601415246204j),(0.9978984575973221-0.055280601415246204j),(3.47776283759779e-05+0j),(3.0825203855989005e-05+0j)
10,0.987912307171458,0.0,-19.935805030370368,0.5368549536798874,-8.094307262678456,16197.68754883541,(28631.63876452286+0j),(32395.37274725757+0j),(1.1635420999528807+0j),(0.8578356487168987+0j),(3.3379423101962076e-05+0j),(3.086860386514769e-05+0j)
11,0.9879123941775106,0.0,-19.92224273684516,0.5370049423373503,-8.087535943193927,16175.330422786907,(28596.890717554474+0j),(32350.657231898418+0j),(0.9959282883886365+0.07500738945511011j),(0.9959282883886365-0.07500738945511011j),(3.620918519670149e-05+0j),(3.091126965625265e-05+0j)
12,0.9879124796531294,0.0,-19.908946371016714,0.5371521249508162,-8.080897428269736,16153.435035473853,(28551.91475974029+0j),(32306.870039994537+0j),(1.0798545335102863+0j),(0.9253924581119819+0j),(3.5447587904067965e-05+0j),(3.095317798972668e-05+0j)
13,0.9879125581797712,0.0,-19.89675479731964,0.5372871957734002,-8.074810538355905,16133.370626660506,(28515.031403487832+0j),(32266.73832192672+0j),(1.0031135193288248+0j),(0.9976498576867752+0j),(3.441721638053142e-05+0j),(3.099166392756069e-05+0j)
14,0.9879126406545554,0.0,-19.88397474625708,0.537428907300342,-8.068429871499518,16112.352013469614,(28475.181988141194+0j),(32224.6984418402+0j),(1.047512806337394+0j),(0.9532580515128323+0j),(3.5404759785638717e-05+0j),(3.103209264938509e-05+0j)
15,0.9879127164187614,0.0,-19.87225658683409,0.5375589530045894,-8.062579400429172,16093.088008986413,(28438.445346303422+0j),(32186.17598690359+0j),(1.060681195522438+0j),(0.9409316703933389+0j),(3.632959634372163e-05+0j),(3.106924197404361e-05+0j)
16,0.9879127959864906,0.0,-19.85997280135728,0.5376953879756966,-8.056446562528322,16072.909147180822,(28400.12735743029+0j),(32145.8182632534+0j),(1.0122323152858057+0j),(0.9896252570349298+0j),(3.4610831992213224e-05+0j),(3.110824853874618e-05+0j)
17,0.9879128690750052,0.0,-19.848709672911383,0.5378205875499182,-8.05082332976042,16054.416308647269,(28366.99798503799+0j),(32108.831937905143+0j),(0.997208311004974+0.0715291107672313j),(0.997208311004974-0.0715291107672313j),(3.5541503419180465e-05+0j),(3.1144078418825204e-05+0j)
18,0.9879129458273912,0.0,-19.83690288237768,0.5379519342409917,-8.044928694949874,16035.042446001158,(28332.039162913963+0j),(32070.083476988304+0j),(0.9937972940541226+0.1253404782248217j),(0.9937972940541226-0.1253404782248217j),(3.4862327146570114e-05+0j),(3.118170732443805e-05+0j)
19,0.9879130212102328,0.0,-19.825327597827872,0.5380808088186968,-8.039149667765344,16016.063858704205,(28293.49634712425+0j),(32032.12592006682+0j),(0.9987550618429748+0.05057021148322098j),(0.9987550618429748-0.05057021148322098j),(3.349121417126469e-05+0j),(3.1218656774746105e-05+0j)
20,0.987913095245436,0.0,-19.813979279918424,0.538207255890374,-8.033483982322934,15997.463467676276,(28259.402079742213+0j),(31994.926904097596+0j),(0.9965076688027708+0.0724497705942674j),(0.9965076688027708-0.0724497705942674j),(3.512496436907834e-05+0j),(3.1254957757500664e-05+0j)
21,0.987913167954652,0.0,-19.802853478312898,0.5383313193228058,-8.027929415390815,15979.245225441262,(28223.186479664357+0j),(31958.48372158044+0j),(0.9997522977914304+0.034706246400622955j),(0.9997522977914304-0.034706246400622955j),(3.52277200331838e-05+0j),(3.129058935108389e-05+0j)
22,0.9879132347320808,0.0,-19.792652117092,0.53844515775147,-8.022836396995956,15962.543897812242,(28191.930628766975+0j),(31925.08281696566+0j),(0.9989811520593936+0.05688089957911924j),(0.9989811520593936-0.05688089957911924j),(3.672233910455728e-05+0j),(3.1323328141894934e-05+0j)
23,0.9879133048456183,0.0,-19.781958344405226,0.538564576830141,-8.017497565636688,15945.04726705459,(28156.082922418747+0j),(31890.09450275148+0j),(1.0853961916527555+0j),(0.9229628331498184+0j),(3.520405216061603e-05+0j),(3.135770189468278e-05+0j)
24,0.987913373696722,0.0,-19.771474253773928,0.538681739688752,-8.012263444727239,15927.902519950367,(28124.92178946663+0j),(31855.80271994517+0j),(1.0511423452352946+0j),(0.9520791418364997+0j),(3.5785258077417276e-05+0j),(3.1391452821012727e-05+0j)
25,0.9879134413060152,0.0,-19.76119573377646,0.5387966873541006,-8.007131972167656,15911.100182184058,(28094.75804764362+0j),(31822.200332943514+0j),(0.9983653372877036+0.05332544983872308j),(0.9983653372877036-0.05332544983872308j),(3.5476581629597326e-05+0j),(3.1424603723207226e-05+0j)
26,0.9879135076938664,0.0,-19.751118753607628,0.538909460171063,-8.002101139588149,15894.63617568344,(28065.971379042443+0j),(31789.272319909727+0j),(0.9936980644151845+0.10544495246630846j),(0.9936980644151845-0.10544495246630846j),(3.666653065008091e-05+0j),(3.1457157324945376e-05+0j)
27,0.987913572880386,0.0,-19.741239361497936,0.5390200978145802,-7.997168969722566,15878.510977671456,(28030.057607139337+0j),(31757.021923853812+0j),(1.0805636667256815+0j),(0.927536843725363+0j),(3.580520143215669e-05+0j),(3.148910674008603e-05+0j)
28,0.9879136368854284,0.0,-19.731553683163817,0.5391286392813163,-7.992333531073768,15862.702456511493,(28002.173260687086+0j),(31725.404881502505+0j),(1.0153665712878457+0j),(0.984729253078174+0j),(3.647567651669789e-05+0j),(3.1520481526313394e-05+0j)
29,0.9879136997285908,0.0,-19.72205792028836,0.5392351229139104,-7.987592922150782,15847.211231078445,(27975.105415531405+0j),(31694.4224306056+0j),(0.9956146579661453+0.08081552065573415j),(0.9956146579661453-0.08081552065573415j),(3.6547055046699974e-05+0j),(3.1551299412626694e-05+0j)
