Index,Initial x,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,-0.10221447534468497,-4.494324376779412,31.72871681242104,1.7704262396386277,29.639057017310076,(-59.26123959853386+0j),(1.000000000016584+1.0783745279901366e-05j),(1.000000000016584-1.0783745279901366e-05j),(-0.016874436116844818+0j),(-2.7006174838381503+0j),(-0.3702856868788518+0j)
1,-0.10257479206201554,-4.484334746871029,31.728160157566563,1.7727744071167102,41.044016210881956,(-82.07584853113026+0j),(-0.012183852100551016+0j),(0.999995070486597+0j),(1.0000049302209344+0j),(-2.7569355633227675+0j),(-0.3627215714809111+0j)
2,-0.10293851862469817,-4.474341442411294,31.72808093730039,1.774833265296845,46.591441816846334,(-93.17215074368943+0j),(-0.01073282081904918+0j),(1.0000011569836857+0j),(0.9999988434671776+0j),(-2.800062634347312+0j),(-0.3571348682466631+0j)
3,-0.10330477104981248,-4.464348268688365,31.72817764519982,1.7767899499438542,50.020343134768545,(-100.0306893375293+0j),(-0.009996932089956298+0j),(1.000006080331271+0j),(0.9999939176859369+0j),(-2.8383969042869284+0j),(-0.35231154546769505+0j)
4,-0.10367336444781541,-4.454355553237041,31.728375400764154,1.77869119379967,52.24993375453444,(-104.490296865282+0j),(-0.009570266583502489+0j),(1.000000000153399+4.667812089503365e-06j),(1.000000000153399-4.667812089503365e-06j),(-2.8740371181461013+0j),(-0.34794261830726986+0j)
5,-0.10404423168200921,-4.44436331938271,31.728641634458185,1.7805574115069973,53.676455555994366,(-107.34359523247274+0j),(-0.009315879584113918+0j),(1.0000069927800803+0j),(0.9999930068104941+0j),(-2.907901224806709+0j),(-0.34389063544154824+0j)
6,-0.10441734508340807,-4.434371540187642,31.72895871430117,1.7823997042104125,54.512558276875325,(-109.01594358356732+0j),(0.9999999998218952+1.330584986838105e-05j),(0.9999999998218952-1.330584986838105e-05j),(-0.009172970208045922+0j),(-2.9404890517820896+0j),(-0.3400794841912379+0j)
7,-0.10479269443789914,-4.424380182492564,31.729315837647327,1.7842249070829794,54.88739731257417,(-109.76568430978624+0j),(-0.009110315482317317+0j),(1.0000092102028377+0j),(0.9999907925433115+0j),(-2.9721087410364158+0j),(-0.3364614444259217+0j)
8,-0.10517027860577752,-4.414389216240024,31.72970583014346,1.7860375852891721,54.885994164207645,(-109.7628775721039+0j),(-0.009110548303984035+0j),(1.0000000003764178+9.041250015950583e-06j),(1.0000000003764178-9.041250015950583e-06j),(-3.0029663292034128+0j),(-0.33300406677064043+0j)
9,-0.1055501017082363,-4.404398616081832,31.73012364775906,1.7878409693173047,54.5675834454974,(-109.12600280829439+0j),(-0.009163718737334136+0j),(0.9999999989515393+5.400702069225875e-06j),(0.9999999989515393-5.400702069225875e-06j),(-3.0332077485569826+0j),(-0.329683979106205+0j)
10,-0.1059321711708344,-4.3944083611011795,31.730565590503254,1.7896374465436828,53.97520694397172,(-107.94114958045841+0j),(-0.009264307510863956+0j),(0.999999998846975+7.832405710439567e-06j),(0.999999998846975-7.832405710439567e-06j),(-3.062940915074911+0j),(-0.32648360765900775+0j)
11,-0.10631649662850029,-4.384418434137966,31.73102885376426,1.7914288420440627,53.14116909945776,(-106.27292845465843+0j),(-0.0094097341105188+0j),(1.0000000008028866+7.899834117351975e-06j),(1.0000000008028866-7.899834117351975e-06j),(-3.092248355499799+0j),(-0.32338928993897514+0j)
12,-0.10670308927078433,-4.3744288211182685,31.73151125544596,1.793216589559453,52.090340359114876,(-104.1710810234356+0j),(-0.009599593180755995+0j),(0.9999999998221223+1.1643047191409834e-05j),(0.9999999998221223-1.1643047191409834e-05j),(-3.121194900961439+0j),(-0.32039011716058163+0j)
13,-0.1070919614294144,-4.364439510484537,31.73201106143662,1.7950018409614081,50.84226425354544,(-101.67469314616847+0j),(0.9999999996861111+7.158529334290703e-06j),(0.9999999996861111-7.158529334290703e-06j),(-0.009835289080792287+0j),(-3.1498326167652557+0j),(-0.3174771874154398+0j)
14,-0.10767957285271591,-4.349456090705966,31.732790406172494,1.7976770564003246,48.633638357411456,(-97.25699429606556+0j),(-0.010282036817102524+0j),(0.9999999992304822+7.14821516015897e-06j),(0.9999999992304822-7.14821516015897e-06j),(-3.192301285665758+0j),(-0.3132536407168971+0j)
