Index,Initial x,Initial z,Initial vx,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,0.8708801843802199,4.1137031475728704e-30,4.39872589433789e-11,-0.24529098003765626,-5.694114781384603e-22,9.452309379982687,3.1434281372316435,32.17854124089702,(64.34154038922578+0j),(0.015542058729472525+0j),(1.0000759929100205+0j),(0.9999240132617448+0j),(0.9999999975341405+7.013563583768393e-05j),(0.9999999975341405-7.013563583768393e-05j)
1,0.8708801505059277,-1.2532911578613341e-14,4.334463348918772e-11,-0.2452896979687399,-0.0009999977385999259,9.452311076433942,3.143427732857144,32.177773348323754,(64.34000423314491+0j),(0.015542429805453947+0j),(0.9936491849607003+0j),(1.0063914061868366+0j),(0.9999821927299953+0j),(1.0000178074562898+0j)
2,0.8708800490535487,-2.3927943917491447e-14,4.204347459327519e-11,-0.24528585277001574,-0.0019999772747697473,9.452316188321634,3.143426519460274,32.17548815206616,(64.33543273916014+0j),(0.015543534207287888+0j),(0.9873394787549549+0j),(1.0128228659029523+0j),(0.9999822313733576+0j),(1.0000177688147487+0j)
3,0.8708798799686742,-3.849245092194175e-14,4.4568244725573076e-11,-0.24527944433117457,-0.0029999204329789323,9.452324707926822,3.143424497201517,32.17167961453018,(64.3278138138631+0j),(0.0155453751665069+0j),(1.0192952619487325+0j),(0.981069998002482+0j),(0.9999836879675619+0j),(1.0000163121566512+0j)
4,0.8708796432563878,-4.958545284626431e-14,4.354869512662517e-11,-0.24527047299375343,-0.003999809029357015,9.45233663495098,3.1434216661848056,32.16634844181068,(64.31714889276743+0j),(0.015547952865208624+0j),(1.0258086486719695+0j),(0.9748406799704668+0j),(0.9999836731198157+0j),(1.0000163270070543+0j)
5,0.8708793389223356,-6.011968485829237e-14,4.2645728840253684e-11,-0.2452589392324644,-0.00499962488631975,9.452351968962105,3.143418026555811,32.15949504488829,(64.30343878462193+0j),(0.01555126783762024+0j),(1.032363083404478+0j),(0.9686514528226962+0j),(0.9999836899052673+0j),(1.000016310222613+0j)
6,0.8708789669742677,-7.021017219702294e-14,4.185172547364437e-11,-0.2452448436586103,-0.005999349834531784,9.452370709409667,3.143413578501717,32.15112014400015,(64.28668493125187+0j),(0.01555532067812042+0j),(1.0389586683558436+0j),(0.9625021966956786+0j),(0.9999836899478354+0j),(1.0000163101828359+0j)
7,0.8708785274216567,-7.996164986274695e-14,4.114152473810954e-11,-0.2452281870190885,-0.00699896571499642,9.452392855620996,3.143408322251227,32.1412246209021,(64.26688909514351+0j),(0.015560112112817343+0j),(1.045595506148896+0j),(0.9563927873413491+0j),(0.9999837203525787+0j),(1.0000162797792105+0j)
8,0.8708780202756905,-8.946221492039606e-14,4.051046663575738e-11,-0.24520897019625734,-0.007998454381115702,9.452418406801446,3.143402258074518,32.129809520081565,(64.24405335878717+0j),(0.015565642999172045+0j),(1.0522736995911062+0j),(0.9503230964848908+0j),(0.9999836810667827+0j),(1.000016319069756+0j)
9,0.8708774455492758,-9.869853713378171e-14,3.9928808646180604e-11,-0.2451871942077487,-0.00899779770074915,9.452447362034444,3.14339538628319,32.11687603499655,(64.21818012291527+0j),(0.015571914332920569+0j),(1.0589933479485927+0j),(0.9442929953013681+0j),(0.9999838028767122+0j),(1.000016197255546+0j)
10,0.8708768032566712,-1.012433709516645e-13,4.130722249639253e-11,-0.2451628602056038,-0.009996977558320746,9.452479720279499,3.143387707230178,32.1024255299289,(64.1892721030674+0j),(0.015578927237777715+0j),(1.065754550811294+0j),(0.9383023508896627+0j),(0.999983939260433+0j),(1.0000160608496838+0j)
11,0.8708753160380625,-1.1793877965441078e-13,4.0285789304347874e-11,-0.24510652330940683,-0.011994779047852571,9.452554641242735,3.1433699289134567,32.068979621099416,(64.12236402529419+0j),(0.015595182970427014+0j),(1.0794020446467079+0j),(0.9264388606998484+0j),(0.9999820633238998+0j),(1.000017936856147+0j)
12,0.8708735587737273,-1.1009383503771015e-13,3.3341055369849926e-11,-0.24503997151538381,-0.013991709794278768,9.452643158838228,3.1433489268018557,32.02948602685218,(64.04335760897136+0j),(0.015614421806984413+0j),(1.0932168857698141+0j),(0.9147315719333068+0j),(0.9999805803692124+0j),(1.0000194199020362+0j)
13,0.8708715316407476,-1.3190606084421806e-13,3.281786234349899e-11,-0.24496321887979747,-0.0159876256733205,9.452745260392827,3.143324705199692,31.983961072604007,(63.952285469507096+0j),(0.015636657742216155+0j),(1.1071997806242326+0j),(0.9031793700558622+0j),(0.9999810394833079+0j),(1.0000189607703138+0j)
14,0.8708692348447907,-1.388579732392081e-13,3.45347715899333e-11,-0.24487628159440167,-0.01798238301921689,9.45286093132318,3.143297269064678,31.93242398501235,(63.84918603770454+0j),(0.01566190677841128+0j),(1.1213514128626234+0j),(0.8917811034872138+0j),(0.999981291905115+0j),(1.0000187083230292+0j)
15,0.8708666686190843,-1.5691403440125369e-13,3.4436019874328875e-11,-0.2447791779728336,-0.01997583868899959,9.452990155135904,3.143266624003639,31.874896334957437,(63.734102460215496+0j),(0.015690187216042754+0j),(1.1356724187757994+0j),(0.8805356050149183+0j),(0.9999813531490799+0j),(1.000018647078205+0j)
16,0.8708638332222572,-1.9682662803587515e-13,3.7116811826786136e-11,-0.24467192843230967,-0.021967850126247555,9.453132913429728,3.1432327762681274,31.811402157003613,(63.60708277166751+0j),(0.015721519618066983+0j),(1.1501633957614423+0j),(0.8694416846706846+0j),(0.9999814252446626+0j),(1.0000185749725043+0j)
