Index,Initial x,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
10,-1.9974852581624225,-9.818204268255615e-06,1.4074375885611612,46.01611624606337,3.012353462958412,1.0,(0.9125518161774584+0.40896110011791587j),(0.9125518161774584-0.40896110011791587j),(1.000000000010911+1.7506663205435443e-05j),(1.000000000010911-1.7506663205435443e-05j),(-0.9682600440002636+0.2499449683281875j),(-0.9682600440002636-0.2499449683281875j)
11,-1.9974852716074456,-1.08033797167465e-05,1.4074376080312756,46.016116415977976,3.012353455068665,1.0,(0.8941223352950971+0.4478227861062314j),(0.8941223352950971-0.4478227861062314j),(1.0000000012326666+1.1698766872755807e-05j),(1.0000000012326666-1.1698766872755807e-05j),(-0.9682601099587489+0.249944712811941j),(-0.9682601099587489-0.249944712811941j)
12,-1.9974852862921535,-1.1785671633025452e-05,1.407437629296608,46.01611660154751,3.012353446451463,1.0,(0.8739934916581471+0.48593762476361546j),(0.8739934916581471-0.48593762476361546j),(0.9999999982608462+2.6650536792020685e-05j),(0.9999999982608462-2.6650536792020685e-05j),(-0.9682601819837594+0.24994443379428824j),(-0.9682601819837594-0.24994443379428824j)
13,-1.9974853022015493,-1.2764857026614074e-05,1.407437652335437,46.01611680257777,3.012353437115616,1.0,(0.8521862910395392+0.5232384964020423j),(0.8521862910395392-0.5232384964020423j),(0.9999999991959281+2.8242796645861727e-05j),(0.9999999991959281-2.8242796645861727e-05j),(-0.9682602600195869+0.24994413149096598j),(-0.9682602600195869-0.24994413149096598j)
14,-1.9974853193197049,-1.3740723498780116e-05,1.407437677124692,46.01611701886005,3.012353427070486,1.0000000000695553,(0.828722546981778+0.5596596675928472j),(0.828722546981778-0.5596596675928472j),(1.000011794355241+0j),(0.9999882055574991+0j),(-0.9682603439771524+0.24994380624695672j),(-0.9682603439771524-0.24994380624695672j)
15,-1.9974853376291988,-1.4713046630399806e-05,1.4074377036391927,46.01611725026964,3.0123534163261603,1.0000000000119889,(0.8036250068683495+0.5951359868669944j),(0.8036250068683495-0.5951359868669944j),(1.000004895984923+0j),(0.9999951033148574+0j),(-0.9682604337685886+0.249943458402564j),(-0.9682604337685886-0.249943458402564j)
16,-1.9974853571129256,-1.568165220001621e-05,1.4074377318541218,46.01611749649795,3.012353404892808,1.0000000003417195,(0.776918515592032+0.6296011604869511j),(0.776918515592032-0.6296011604869511j),(1.0000261430078015+0j),(0.999973858432839+0j),(-0.9682605293310685+0.2499430882010743j),(-0.9682605293310685-0.2499430882010743j)
17,-1.9974853777526973,-1.6646362076906902e-05,1.407437761743136,46.01611775729712,3.012353392781113,1.0,(0.7486273617719866+0.6629910032985467j),(0.7486273617719866-0.6629910032985467j),(1.000000000389464+1.503470115845705e-05j),(1.000000000389464-1.503470115845705e-05j),(-0.9682606305439239+0.24994269610983627j),(-0.9682606305439239-0.24994269610983627j)
18,-1.997485399529311,-1.7606995600408512e-05,1.40743779327844,46.01611803246097,3.0123533800023106,1.0,(0.7187781677821561+0.6952394890970992j),(0.7187781677821561-0.6952394890970992j),(0.9999999994205391+1.8162289232463202e-05j),(0.9999999994205391-1.8162289232463202e-05j),(-0.9682607373342478+0.24994228241117983j),(-0.9682607373342478-0.24994228241117983j)
19,-1.997485422422804,-1.856337737389767e-05,1.407437826431151,46.01611832179002,3.012353366568039,1.0000000000093243,(0.6873975241518331+0.7262813776385322j),(0.6873975241518331-0.7262813776385322j),(1.0000043176768718+0j),(0.9999956815353849+0j),(-0.9682608496019305+0.24994184749280515j),(-0.9682608496019305-0.24994184749280515j)
