Index,Initial x,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,-0.4314944338214589,-1.5506687333264821,39.910890202671716,2.510140637708172,3853060.119150804,(7706120.238301478+0j),(2.1121842030957794e-07+0j),(1.0084300380752356+0j),(0.9916403718763608+0j),(0.6199631841305304+0.784630900693366j),(0.6199631841305304-0.784630900693366j)
1,-0.4309845071532508,-1.5526190518824627,39.906446675998794,2.509390685456348,3706399.6424543974,(7412799.28490866+0j),(2.0370957502840865e-07+0j),(0.999480806092327+0.03221664469050004j),(0.999480806092327-0.03221664469050004j),(0.8036406761151833+0.5951148323586566j),(0.8036406761151833-0.5951148323586566j)
2,-0.4304768055395764,-1.5545633045742673,39.901991512458864,2.5086432620693846,5290741.579300744,(7124221.515839793+0j),(9.450471025766626e-08+0j),(0.9999934172400469+0.0036319798906910435j),(0.9999934172400469-0.0036319798906910435j),(0.9803946033730395+0.19704421249337525j),(0.9803946033730395-0.19704421249337525j)
3,-0.4299713988323924,-1.5565011979382237,39.89752423885172,2.5078984816643763,4166359.9373592264,(6840415.730289819+0j),(1.2000883445440467e-07+0j),(0.9999997587746114+0.0007119093580523125j),(0.9999997587746114-0.0007119093580523125j),(1.7181089778381824+0j),(0.5820352567264667+0j)
4,-0.42946836130386434,-1.558432420128383,39.89304435755994,2.507156465401687,6509719.48440396,(6561403.446349282+0j),(7.680822517743001e-08+0j),(0.9995471635593478+0j),(1.000453122942787+0j),(2.162632291698131+0j),(0.4623994582153018+0j)
5,-0.42896777202750636,-1.5603566393480546,39.88855134486419,2.506417342086754,3143604.6287922175,(6287209.257584276+0j),(2.2188936400526665e-07+0j),(1.0007609068917045+0j),(0.9992396094472925+0j),(2.5416876372602757+0j),(0.39343937679062563+0j)
6,-0.428469715302855,-1.5622735021037628,39.884044649101305,2.5056812488400837,3008929.0813770145,(6017858.162753863+0j),(1.7895725812344665e-07+0j),(1.0278563916207757+0j),(0.972898528820558+0j),(2.8832657602934866+0j),(0.3468289374401464+0j)
7,-0.4279742811262823,-1.5641826312703482,39.8795236886715,2.504948331839728,4609792.748322579,(5753379.582660986+0j),(1.0101054451046947+0j),(0.9899956989861959+0j),(1.0846474609556946e-07+0j),(0.31281555642926984+0j),(3.1967719617749766+0j)
8,-0.4274815657165829,-1.5660836239325595,39.8749878498634,2.504218747149599,3584357.122499294,(5493799.931201436+0j),(1.0031519942503453+0j),(0.9968580163192811+0j),(1.394950287909288e-07+0j),(3.486419210508649+0j),(0.28682724010525096+0j)
9,-0.42699167210180217,-1.5679760489766223,39.870436484486376,2.5034926616437616,2619574.9114912827,(5239149.822982375+0j),(1.0007940327301807+0j),(0.9992065734077847+0j),(2.1845391327270737e-07+0j),(3.754340366137435+0j),(0.2663583752340873+0j)
10,-0.4265047107761082,-1.5698594443960183,39.86586890728989,2.5027702540404504,2904134.801631025,(4989461.136221282+0j),(1.7216831660816983e-07+0j),(0.9990670070294296+0j),(1.000933891153511+0j),(0.24989622610029016+0j),(4.001661071899565+0j)
11,-0.4260208004379084,-1.5717333142661685,39.86128439314144,2.5020517160632267,2393559.151709963,(4744765.702836314+0j),(1.0578907487464941+0j),(0.9452771918867323+0j),(2.0889393923806767e-07+0j),(4.2289565505258775+0j),(0.2364649501721128+0j)
12,-0.425540068819393,-1.573597125346341,39.856682173951356,2.5013372537452283,2252552.418874436,(4505104.83774865+0j),(2.2842277186333745e-07+0j),(0.9999989474496511+0.0014457068464695563j),(0.9999989474496511-0.0014457068464695563j),(4.436460821071648+0j),(0.22540489825819804+0j)
13,-0.4250626536232705,-1.5754503032451217,39.85206143530652,2.5006270889010236,2173816.714178889,(4270510.975042947+0j),(1.0009633268718632+0j),(0.999037622404988+0j),(2.3001019209151234e-07+0j),(4.624204861003383+0j),(0.2162533949205546+0j)
14,-0.42458870358286777,-1.577292228083779,39.84742131278747,2.499921460791206,2088936.41702542,(4041026.487771144+0j),(0.9999996672698581+0.0008166523529385094j),(0.9999996672698581-0.0008166523529385094j),(2.393562560951534e-07+0j),(0.20867848305468564+0j),(4.792060903270409+0j)
15,-0.4241183796637215,-1.5791222295837806,39.842760887948,2.4992206280081053,2047917.428536653,(3816694.637424296+0j),(1.0008538671441563+0j),(0.9991468557859113+0j),(2.4415046868237586e-07+0j),(4.939792132512516+0j),(0.2024376680586152+0j)
16,-0.4236518564323038,-1.5809395814749725,39.838079183908604,2.4985248706222785,1798780.867632562,(3597561.735264846+0j),(1.0015237032619286+0j),(0.9984785779261831+0j),(3.10230069917915e-07+0j),(5.06707405021188+0j),(0.1973525529902792+0j)
17,-0.4231893236189733,-1.5827434951145747,39.8333751605339,2.4978344926320193,1691838.7323924948,(3383677.464784694+0j),(3.088520857161196e-07+0j),(0.9990909559852525+0j),(1.000909830285481+0j),(5.173508727866119+0j),(0.19329241576685502+0j)
18,-0.4227309879053288,-1.5845331121944262,39.82864770917779,2.4971498247628827,1843469.7932874383,(3175095.240960433+0j),(1.0005539211784904+0j),(0.9994464220585819+0j),(2.712276609145803e-07+0j),(5.25863310810062+0j),(0.19016348534748914+0j)
