Index,Initial x,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
56,-1.998663589025951,5.007568114913927e-05,1.4091684378074454,58.476425780542414,3.0115936274292583,18.43550713858802,(-36.84387272211905+0j),(-0.027141563728111336+0j),(0.9999999981066194+6.392606140222964e-05j),(0.9999999981066194-6.392606140222964e-05j),(-0.9517655471098526+0.30682624290417515j),(-0.9517655471098526-0.30682624290417515j)
57,-1.998663640821336,5.082214365998679e-05,1.4091685128006548,58.47642643969868,3.011593596968212,19.019274828165077,(-38.012239692825865+0j),(-0.02630731412784272+0j),(0.9999999987550633+3.324235449366348e-05j),(0.9999999987550633-3.324235449366348e-05j),(-0.9517658340259887+0.3068253528977348j),(-0.9517658340259887-0.3068253528977348j)
58,-1.998663693038616,5.1563747429196464e-05,1.4091685884047085,58.47642710421447,3.0115935662590605,19.607804858425016,(-39.19006348740375+0j),(-0.025516652853235535+0j),(0.9999602498798622+0j),(1.0000397521306001+0j),(-0.9517661232762374+0.30682445564806393j),(-0.9517661232762374-0.30682445564806393j)
59,-1.9986637456661,5.230053715500908e-05,1.409168664602694,58.4764277739645,3.0115935353086414,20.200976611815,(-40.37714872109478+0j),(-0.02476646047347911+0j),(0.9999999963413038+8.01223061619608e-05j),(0.9999999963413038-8.01223061619608e-05j),(-0.9517664147130791+0.3068235516126828j),(-0.9517664147130791-0.3068235516126828j)
60,-1.998663798694536,5.303258589284652e-05,1.4091687413811966,58.476428448796106,3.011593504122448,20.798611675839147,(-41.57315260663149+0j),(-0.02405397555699416+0j),(0.9999457915557891+0j),(1.0000542102758903+0j),(-0.9517667085082786+0.3068226402587071j),(-0.9517667085082786-0.3068226402587071j)
61,-1.9986638521124285,5.375993251686807e-05,1.4091688187235905,58.4764291285987,3.011593472707188,21.400683555427687,(-42.77799060378046+0j),(-0.023376512958054322+0j),(0.9999999947746514+0.00010108570893654141j),(0.9999999947746514-0.00010108570893654141j),(-0.9517670042813426+0.30682172276637215j),(-0.9517670042813426-0.30682172276637215j)
62,-1.9986639059106293,5.4482642854399465e-05,1.4091688966166185,58.47642981323597,3.0115934410682748,22.00700930979956,(-43.991286845384046+0j),(-0.0227317769064888+0j),(1.0000000004392022+3.903137640224444e-05j),(1.0000000004392022-3.903137640224444e-05j),(-0.9517673023344977+0.3068207981980977j),(-0.9517673023344977-0.3068207981980977j)
63,-1.9986639600789655,5.520076532933784e-05,1.4091689750455605,58.47643050259423,3.011593409211668,22.61753425797693,(-45.21295095939583+0j),(-0.022117559016117252+0j),(0.999999998532486+8.547879756322827e-05j),(0.999999998532486-8.547879756322827e-05j),(-0.9517676023222488+0.30681986762556096j),(-0.9517676023222488-0.30681986762556096j)
64,-1.9986640146092456,5.591436956547799e-05,1.4091690539985446,58.476431196540815,3.011593377142213,23.23211617414753,(-46.442700439285865+0j),(-0.02153193466416505+0j),(0.999999999605246+4.652637820144923e-05j),(0.999999999605246-4.652637820144923e-05j),(-0.9517679043994649+0.3068189305682816j),(-0.9517679043994649-0.3068189305682816j)
65,-1.998664069491248,5.662349575274816e-05,1.4091691334607794,58.47643189497747,3.011593344865901,23.85065852927308,(-47.68034405552345+0j),(-0.020973043747639343+0j),(0.9999139696850071+0j),(1.0000860401053124+0j),(-0.9517682084633656+0.3068179873450134j),(-0.9517682084633656-0.3068179873450134j)
66,-1.9986641247169807,5.7328208319955935e-05,1.4091692134206957,58.4764325977838,3.01159331238743,24.473106918834123,(-48.92575479727098+0j),(-0.02043912448729387+0j),(0.9999611454596764+0j),(1.0000388560064584+0j),(-0.9517685143029687+0.3068170386101909j),(-0.9517685143029687-0.3068170386101909j)
67,-1.998664180277768,5.802855946178832e-05,1.409169293865726,58.476433304855135,3.01159327971191,25.09931654228038,(-50.17870431171346+0j),(-0.019928784658668208+0j),(0.9999999975829943+7.833737628481783e-05j),(0.9999999975829943-7.833737628481783e-05j),(-0.9517688219870505+0.30681608415041145j),(-0.9517688219870505-0.30681608415041145j)
