Index,Initial x,Initial y,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,0.9559827223999192,0.7843312597573848,-0.9258177025248996,25.29431291944342,2.288560730815745,1.0,(0.9999999998797272+1.7357449687634633e-05j),(0.9999999998797272-1.7357449687634633e-05j),(0.9999999999794653+4.441538206533193e-10j),(0.9999999999794653-4.441538206533193e-10j),(0.9281633177351531+0.37217315272397483j),(0.9281633177351531-0.37217315272397483j)
1,0.9568707509993544,0.7839942631523034,-0.9261304847735208,25.294310519506503,2.288558052604232,1.0000000026174485,(0.9999276503979182+0j),(0.9999999995709308+2.24079957300535e-05j),(0.9999999995709308-2.24079957300535e-05j),(1.0000723552042519+0j),(0.9281641372336735+0.37217110896860045j),(0.9281641372336735-0.37217110896860045j)
2,0.9577577315416218,0.7836575968231749,-0.926446505846354,25.294303309646203,2.2885500050173095,1.0000000410771388,(0.9997134155840368+0j),(0.9999999997392316+1.876040508970189e-05j),(0.9999999997392316-1.876040508970189e-05j),(1.0002866667549546+0j),(0.9281665986644004+0.3721649703040598j),(0.9281665986644004-0.3721649703040598j)
3,0.9586436374763267,0.7833212840226684,-0.9267657548097838,25.294291289893607,2.2885365904935533,1.0000002078731565,(0.9993554239159863+0j),(0.9999999998460478+1.809504871855561e-05j),(0.9999999998460478-1.809504871855561e-05j),(1.0006449918340707+0j),(0.9281707018156574+0.3721547370230966j),(0.9281707018156574-0.3721547370230966j)
4,0.9595284407091128,0.7829853417910677,-0.9270882184180714,25.29427445904005,2.2885178095807017,1.0000006570301592,(0.9988543321415186+0j),(0.9999999998402294+1.8542968245170218e-05j),(0.9999999998402294-1.8542968245170218e-05j),(1.0011469819021688+0j),(0.9281764464439544+0.3721404093407721j),(0.9281764464439544-0.3721404093407721j)
5,0.9604121142192884,0.7826497879040653,-0.927413881493097,25.294252819310003,2.2884936677317556,1.0000016039554025,(0.9982105390829641+0j),(0.9999999999435917+1.848469070250517e-05j),(0.9999999999435917-1.848469070250517e-05j),(1.0017926686109266+0j),(0.9281838308994166+0.3721219908238384j),(0.9281838308994166-0.3721219908238384j)
6,0.9612946315613884,0.7823146394868427,-0.9277427270326244,25.294226375209,2.2884641736433915,1.0000033249817206,(0.9974245705349998+0j),(0.9999999999170417+1.8364584347422574e-05j),(0.9999999999170417-1.8364584347422574e-05j),(1.0025820792657985+0j),(0.9281928525248465+0.3720994873949795j),(0.9281928525248465-0.3720994873949795j)
7,0.9621759672881828,0.781979913780042,-0.9280747361328384,25.29419513428588,2.288429340368359,1.0000061566935854,(0.9964971076663311+0j),(0.9999999999493159+1.721046188175721e-05j),(0.9999999999493159-1.721046188175721e-05j),(1.0035152055587002+0j),(0.9282035073458526+0.37207290810790655j),(0.9282035073458526-0.37207290810790655j)
8,0.9630560966594504,0.7816456269722514,-0.9284098877808206,25.294159106618142,2.2883891845893367,1.000010495044204,(0.9954289888994754+0j),(0.9999999999564794+1.6753984651792614e-05j),(0.9999999999564794-1.6753984651792614e-05j),(1.0045920010218556+0j),(0.9282157902955125+0.3720422645927434j),(0.9282157902955125-0.3720422645927434j)
9,0.9639349960139372,0.7813117953166221,-0.9287481592518684,25.29411830511969,2.288343727062486,1.0000167942530642,(0.9942212107470361+0j),(0.9999999999419487+1.5823761487021775e-05j),(0.9999999999419487-1.5823761487021775e-05j),(1.0058123776498573+0j),(0.9282296950651863+0.3720075714239621j),(0.9282296950651863-0.3720075714239621j)
10,0.964812642557442,0.7809784343535304,-0.9290895260561768,25.294072745072555,2.2882929919641626,1.0000255655127928,(0.992874923640852+0j),(0.9999999999386397+1.6990191848514934e-05j),(0.9999999999386397-1.6990191848514934e-05j),(1.0071762072390402+0j),(0.9282452143028743+0.3719688456327992j),(0.9282452143028743-0.3719688456327992j)
