Index,Initial x,Initial z,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
10,-0.2366104086816922,0.0009937733204748,-2.613882154714419,18.788995975591256,2.0453801777837155,1.3886337884777789,(-2.352119023705672+0j),(-0.42514855328241463+0j),(0.9999997845895157+0.0006563342012502588j),(0.9999997845895157-0.0006563342012502588j),(1.0000043970991404+0j),(0.9999956028867405+0j)
11,-0.2366089542077686,0.0010934161197371,-2.6138904618310383,18.788996410187927,2.0453749519828825,1.388619811136173,(-2.352084901256132+0j),(-0.4251547210518355+0j),(0.9999997392450858+0.0007221218479964005j),(0.9999997392450858-0.0007221218479964005j),(1.000007112241449+0j),(0.9999928877638631+0j)
12,-0.2366073620245928,0.0011929879203127,-2.6138995555186684,18.788996885927503,2.0453692313831535,1.3886045089975505,(-2.352047544370337+0j),(-0.42516147366761436+0j),(0.999999689580855+0.0007879030964881152j),(0.999999689580855-0.0007879030964881152j),(1.0000052195122833+0j),(0.9999947804631155+0j)
13,-0.2366056325366008,0.001292482481405,-2.61390943348116,18.78899740268795,2.0453630174321473,1.3885878874255049,(-2.3520069660744722+0j),(-0.42516880881894176+0j),(0.999999635633684+0.0008536263050345222j),(0.999999635633684-0.0008536263050345222j),(1.0000031596438386+0j),(0.9999968403181075+0j)
14,-0.2366037661810198,0.0013918936244359,-2.613920093236568,18.78899796033728,2.0453563116940643,1.3885699510943652,(-2.3519631777065353+0j),(-0.4251767245328522+0j),(0.9999995774320325+0.0009192846460685124j),(0.9999995774320325-0.0009192846460685124j),(0.9999975612836375+0j),(1.0000024386746025+0j)
15,-0.2366017634267743,0.0014912152371046,-2.6139315321243526,18.788998558733937,2.045349115847091,1.388550705683068,(-2.351916193051671+0j),(-0.4251852183573019+0j),(0.9999995150000328+0.000984858228592702j),(0.9999995150000328-0.000984858228592702j),(0.9999930935028283+0j),(1.0000069064917945+0j)
16,-0.236599624774844,0.0015904412786242,-2.613943747301005,18.788999197726604,2.045341431684262,1.3885301525509002,(-2.351866015343844+0j),(-0.4251942897976306+0j),(0.9999994483037852+0.0010504009884172824j),(0.9999994483037852-0.0010504009884172824j),(1.000005564834871+0j),(0.9999944351509453+0j)
17,-0.2365973507570896,0.001689565783475,-2.613956735748125,18.788999877154843,2.04533326110844,1.3885082994825892,(-2.3518126634984657+0j),(-0.4252039355087045+0j),(0.9999993773961763+0.0011158628448007227j),(0.9999993773961763-0.0011158628448007227j),(1.0000063070372565+0j),(0.999993692952848+0j)
18,-0.2365949419357149,0.0017885828656564,-2.6139704942748048,18.789000596848865,2.0453246061318167,1.3884851504675897,(-2.351756147160111+0j),(-0.42521415380134125+0j),(0.9999993022855467+0.0011812645244879871j),(0.9999993022855467-0.0011812645244879871j),(1.0000049778599638+0j),(0.9999950221355914+0j)
19,-0.2365923989015436,0.0018874867213462,-2.6139850195300163,18.78900135663037,2.045315468869113,1.388460711964936,(-2.351696481997475+0j),(-0.4252249419760561+0j),(0.9999992229814881+0.0012465881629404908j),(0.9999992229814881-0.0012465881629404908j),(1.0000038026191964+0j),(0.9999961973473067+0j)
