Index,Initial x,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
349,0.8492866540760423,0.15805914292109413,0.4153210842367681,4.061522019937666,2.99268508909908,383.9798887190232,(767.9584752843074+0j),(-3.3031127151244455+7.933669287640196j),(-3.3031127151244455-7.933669287640196j),(0.0013021537391434315+0j),(-0.04472510403233511+0.10742418284425596j),(-0.04472510403233511-0.10742418284425596j)
350,0.8487401131835081,0.1607029285756932,0.4140216386056811,4.061217437532493,2.9927589856474657,385.4609233577769,(770.9205494619935+0j),(-3.2546429740498493+7.964658165512846j),(-3.2546429740498493-7.964658165512846j),(0.0012971505307054411+0j),(-0.04396474097959484+0.10758910763691577j),(-0.04396474097959484-0.10758910763691577j)
351,0.8481928473561856,0.16333993169480823,0.4127095052735582,4.060900692080629,2.992835856887156,387.0022860866738,(774.003280116324+0j),(-3.2042843666412164+7.996723324375553j),(-3.2042843666412164-7.996723324375553j),(0.0012919841886918227+0j),(-0.04317568425174046+0.10775073676770056j),(-0.04317568425174046-0.10775073676770056j)
352,0.8476448995613741,0.16597008036143315,0.41138470638092034,4.0605718134918884,2.9929156983681375,388.60392243080275,(777.2065581586864+0j),(-3.1520463970145514+8.029842543132913j),(-3.1520463970145514-8.029842543132913j),(0.0012866592406437535+0j),(-0.04235837657372311+0.10790802273890712j),(-0.04235837657372311-0.10790802273890712j)
353,0.8470963131054956,0.1685933025617766,0.41004726367955713,4.0602308358676895,2.992998504716347,390.2657505125592,(780.5302197921919+0j),(-3.0979392766971916+8.063992452463483j),(-3.0979392766971916-8.063992452463483j),(0.0012811803753080978+0j),(-0.04151331175093499+0.10805990781299254j),(-0.04151331175093499-0.10805990781299254j)
354,0.846547131619725,0.17120952619225632,0.4086971985405972,4.059877797610859,2.993084269620911,391.98765971757103,(783.9740438347308+0j),(-3.0419739089886355+8.099148548209849j),(-3.0419739089886355-8.099148548209849j),(0.0012755524341691244+0j),(-0.04064103580926756+0.10820532852482395j),(-0.04064103580926756-0.10820532852482395j)
355,0.8459973990464524,0.17381867905276072,0.4073345319468102,4.059512741348285,2.9931729858399274,393.769509451797,(787.5377491231916+0j),(-2.984161871580878+8.13528520466311j),(-2.984161871580878-8.13528520466311j),(0.0012697804024685037+0j),(-0.03974214783332999+0.10834322037410227j),(-0.03974214783332999-0.10834322037410227j)
356,0.8454471596253174,0.17642068884574544,0.4059592844925518,4.0591357139339825,2.9932646451986775,395.6111278667804,(791.2209917828169+0j),(-2.9245153995406925+8.172375689777123j),(-2.9245153995406925-8.172375689777123j),(0.0012638693996780137+0j),(-0.03881730048711974+0.10847252263005364j),(-0.03881730048711974-0.10847252263005364j)
357,0.844896457879189,0.1790154831752501,0.4045714763841279,4.058746766450791,2.9933592385882957,397.5123101258547,(795.0233623915096+0j),(-2.8630473679318476+8.210392181176838j),(-2.8630473679318476-8.210392181176838j),(0.0012578246719029897+0j),(-0.03786720019078029+0.1085921832334388j),(-0.03786720019078029-0.1085921832334388j)
358,0.8443453386002958,0.18160298954388338,0.40317112743861355,4.058345954186416,2.993456755967178,399.47281739749525,(798.9443831220206+0j),(-2.799771274353316+8.249305783363678j),(-2.799771274353316-8.249305783363678j),(0.0012516515806338686+0j),(-0.03689260693683978+0.10870116375927902j),(-0.03689260693683978-0.10870116375927902j)
359,0.8437938468362697,0.18418313535079234,0.40175825708441076,4.057933336623206,2.993557186361379,401.4923750707405,(802.9835047858865+0j),(-2.734701221609595+8.28908654574226j),(-2.734701221609595-8.28908654574226j),(0.0012453555945953446+0j),(-0.035894333731370937+0.10879844440210272j),(-0.035894333731370937-0.10879844440210272j)
360,0.843242027876289,0.18675584788867555,0.40033288436151643,4.057508977416742,2.9936605178663287,403.57067138248726,(807.1401038226952+0j),(-2.667851900345244+8.329703481567124j),(-2.667851900345244-8.329703481567124j),(0.0012389422794281918+0j),(-0.03487324564733549+0.10888302894916405j),(-0.03487324564733549-0.10888302894916405j)
361,0.8426899272373973,0.18932105433951565,0.3988950279213031,4.05707294436052,2.9937667376501893,405.70735582971713,(811.4134792421457+0j),(-2.5992385720326583+8.371124587643065j),(-2.5992385720326583-8.371124587643065j),(0.0012324172887576473+0j),(-0.03383025848548493+0.1089539496977053j),(-0.03383025848548493-0.1089539496977053j)
362,0.8421375906506224,0.19187868177272774,0.39744470602936294,4.056625309381261,2.99387583195453,407.9020376576579,(815.8028494652453+0j),(-2.52887705246307+8.413316864587296j),(-2.52887705246307-8.413316864587296j),(0.0012257863533786276+0j),(-0.03276633704197192+0.1090102722760648j),(-0.03276633704197192-0.1090102722760648j)
363,0.8415850640474992,0.19442865714005733,0.3959819365659893,4.056166148496516,2.993987786098884,410.1542841411994,(820.3073491556511+0j),(-2.45678369553246+8.4562463378018j),(-2.45678369553246-8.4562463378018j),(0.0012190552735412855+0j),(-0.03168249298243003+0.1090511003299659j),(-0.03168249298243003-0.1090511003299659j)
364,0.8410323935465756,0.19697090727150654,0.394506737028442,4.055695541786651,2.9941025844841946,412.46361915297274,(824.926025979313+0j),(-2.3829753777366354+8.499878078852849j),(-2.3829753777366354-8.499878078852849j),(0.0012122299071551225+0j),(-0.03057978233297971+0.10907558002997293j),(-0.03057978233297971-0.10907558002997293j)
365,0.8404796254400928,0.19950535887063975,0.39301912453343046,4.0552135733612875,2.99422021059703,414.8295213191345,(829.6578373221074+0j),(-2.307469483347705+8.544176227246465j),(-2.307469483347705-8.544176227246465j),(0.001205316161770888+0j),(-0.029459302600682878+0.10908290436083054j),(-0.029459302600682878-0.10908290436083054j)
366,0.8399268061808493,0.2020319385092787,0.39151911581986376,4.054720331320875,2.9943406470145284,417.25142264476466,(834.5016469695456+0j),(-2.230283890393796+8.589104012507853j),(-2.230283890393796-8.589104012507853j),(0.0011983199837271598+0j),(-0.028322189539865768+0.10907231715373679j),(-0.028322189539865768-0.10907231715373679j)
367,0.8393739823692188,0.20455057262208357,0.390006727252326,4.054215907719006,2.994463875409498,419.7287064971727,(839.456221746995+0j),(-2.151436957562689+8.634623776482844j),(-2.151436957562689-8.634623776482844j),(0.0011912473505434216+0j),(-0.027169613588323437+0.10904311682434793j),(-0.027169613588323437-0.10904311682434793j)
