Index,Initial x,Initial z,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
734,0.9816123183082335,7.256006239833563e-42,-2.4323524255052877,5.882158595404834,0.9315548731660508,221.4940823739184,(442.98590733968126+0j),(-170.1851182299835+0j),(1.0063347644033946+0j),(0.9937051100368065+0j),(0.002257408177026903+0j),(-0.005875954433641083+0j)
735,0.9816202430686829,-2.4631459313200934e-50,-2.4329299207684887,5.883791306547875,0.9337016911962275,222.0743969102518,(444.1465379995673+0j),(1.006554711399888+0j),(0.9934879739750877+0j),(0.002251509141095518+0j),(-170.38878368217792+0j),(-0.005868930914292077+0j)
736,0.9816281426600627,-5.489863879529312e-33,-2.433506559272249,5.885425228984757,0.9358488386044268,222.65462809708475,(445.30700933532046+0j),(1.0067764500728336+0j),(0.9932691549587168+0j),(0.0022456417175184167+0j),(-170.59156152728806+0j),(-0.0058619546655777795+0j)
737,0.9816360171841483,-1.372411805306694e-32,-2.4340823397200335,5.887060361845193,0.9379963164158216,223.23450966227688,(446.46677951625026+0j),(-170.793449377821+0j),(1.0070236986340007+0j),(0.9930252930055659+0j),(0.002239808326133367+0j),(-0.005855025492164547+0j)
738,0.9816438667420438,3.7510447200127004e-41,-2.4346572608057246,5.888696704266166,0.940144125640451,223.81479028280643,(447.6273465644785+0j),(-170.99444489616968+0j),(1.0072209848928124+0j),(0.992830791060773+0j),(0.00223400121515382+0j),(-0.0058481431990993985+0j)
739,0.9816516914341838,-9.841894777868744e-33,-2.4352313212132244,5.890334255392371,0.942292267272757,224.3943368521846,(448.78644547307994+0j),(1.0074808400399837+0j),(0.9925747289241921+0j),(0.0022282313297101227+0j),(-171.1945456685954+0j),(-0.00584130759595173+0j)
740,0.9816594913603386,3.437204036116719e-32,-2.4358045196167555,5.891973014375677,0.944440742290471,224.97399579907628,(449.9457677517693+0j),(-171.39374937116935+0j),(1.007720865431816+0j),(0.9923382873054691+0j),(0.0022224900613739707+0j),(-0.005834518491285754+0j)
741,0.9816672666196193,-2.632268777559406e-32,-2.4363768546806224,5.893612980375338,0.9465895516558103,225.5540362679903,(451.10585533921324+0j),(-171.59205365988407+0j),(1.007911910310143+0j),(0.9921502056079291+0j),(0.00221677459343146+0j),(-0.005827775696303246+0j)
742,0.9816750173104829,-2.993088090975452e-32,-2.436948325059173,5.895254152557933,0.9487386963153694,226.1330655539465,(452.26390935516156+0j),(-171.78945612897195+0j),(1.008185672044844+0j),(0.991880803493875+0j),(0.002211098333864138+0j),(-0.005821079026264997+0j)
743,0.9816827435307366,-3.374336688056423e-32,-2.4375189293970276,5.89689653009692,0.950888177199027,226.71132042950228,(453.42043540040163+0j),(1.0085113343424286+0j),(0.9915605091604117+0j),(0.002205458650172885+0j),(-171.98595444610447+0j),(-0.005814428295734334+0j)
744,0.9816904453775426,7.216144088117882e-41,-2.4380886663287917,5.898540112172924,0.9530379952209644,227.2914877895483,(454.58076330796945+0j),(1.008662853567206+0j),(0.9914115360364328+0j),(0.0021998290586530958+0j),(-172.18154637507683+0j),(-0.0058078233182064735+0j)
745,0.9816981229474243,2.0993687359238903e-32,-2.4386575344790873,5.900184897973568,0.9551881512805132,227.86969850067248,(455.7372027543229+0j),(1.0089632245271252+0j),(0.9911163975864593+0j),(0.0021942470420169254+0j),(-172.37622943532563+0j),(-0.005801263917159248+0j)
