Index,Initial x,Initial z,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,-1.9986618644738319,0.0,-9.551741755331442e-10,1.4091659409015758,58.47640391304124,3.011594641560192,1.000010131934295,(0.999956094175064+0.009371779376815643j),(0.999956094175064-0.009371779376815643j),(1.0045116629288566+0j),(0.9955085798412425+0j),(-0.9517560220460375+0.30685578778814826j),(-0.9517560220460375-0.30685578778814826j)
1,-1.9986618982109987,0.0,6.990030038844345e-06,1.4091659897196516,58.47640426319028,3.0115946218015637,1.0000000000000004,(0.6212486110453672+0.7836135723457637j),(0.6212486110453672-0.7836135723457637j),(0.9999999858229502+0.0001762981208808025j),(0.9999999858229502-0.0001762981208808025j),(-0.9517561812854789+0.3068552938843624j),(-0.9517561812854789-0.3068552938843624j)
2,-1.9986619969792785,0.0,1.3874054644830203e-05,1.4091661327237575,58.476405520170744,3.0115945637157306,1.000000000000003,(-0.49191494588080503+0.8706431690946079j),(-0.49191494588080503-0.8706431690946079j),(0.9999999962802696+9.073548879787429e-05j),(0.9999999962802696-9.073548879787429e-05j),(-0.9517567285790439+0.3068535963688543j),(-0.9517567285790439-0.3068535963688543j)
3,-1.9986621556040256,0.0,2.0570859392687637e-05,1.4091663623924902,58.47640753880806,3.011594470428278,2.27975080971904,(-4.328473278579725+0j),(-0.2310283799032927+0j),(0.999999995851707+9.619295848154674e-05j),(0.999999995851707-9.619295848154674e-05j),(-0.951757607224825+0.30685087109157083j),(-0.951757607224825-0.30685087109157083j)
4,-1.9986623667992809,0.0,2.702363475249119e-05,1.4091666681767276,58.4764102264805,3.0115943462239554,4.660348301282063,(-9.212144242365387+0j),(-0.10855242671664737+0j),(0.9999999829349033+0.00019034798123305908j),(0.9999999829349033-0.00019034798123305908j),(-0.9517587770289142+0.30684724269318325j),(-0.9517587770289142-0.30684724269318325j)
5,-1.9986626227412427,0.0,3.320331667207672e-05,1.4091670387485629,58.47641348358069,3.011594195703969,7.544960776586909,(-15.0233448893214+0j),(-0.06656301234389349+0j),(0.9999999541381922+0.0003038149357941703j),(0.9999999541381922-0.0003038149357941703j),(-0.9517601941710552+0.30684284705931353j),(-0.9517601941710552-0.30684284705931353j)
6,-1.998662916065393,0.0,3.910242592398234e-05,1.4091674634451055,58.47641721642194,3.0115940231993372,10.850858712404634,(-21.65550848151613+0j),(-0.0461775603961421+0j),(0.99999997241951+0.00022888780989148774j),(0.99999997241951-0.00022888780989148774j),(-0.9517618191943118+0.3068378065426902j),(-0.9517618191943118-0.3068378065426902j)
7,-1.998663240354354,0.0,4.472764047188909e-05,1.4091679329747868,58.47642134332633,3.0115938324841176,14.50577521793571,(-28.977027213959612+0j),(-0.03451008066185121+0j),(0.9999999882940023+0.00016494471023593285j),(0.9999999882940023-0.00016494471023593285j),(-0.9517636156338323+0.3068322342186702j),(-0.9517636156338323-0.3068322342186702j)
8,-1.9986635902559193,0.0,5.009353620051959e-05,1.4091684395882855,58.47642579619896,3.011593626705908,18.44937130357263,(-36.871621478214415+0j),(-0.027121169448800976+0j),(0.9999999977542464+6.95990215752028e-05j),(0.9999999977542464-6.95990215752028e-05j),(-0.9517655539170962+0.3068262217883125j),(-0.9517655539170962-0.3068262217883125j)
9,-1.9986639614120136,0.0,5.521831991921946e-05,1.4091689769756441,58.476430519550505,3.011593408427702,22.63256828512056,(-45.24300217077721+0j),(-0.022102850268383874+0j),(0.9999999975846574+6.712756847115156e-05j),(0.9999999975846574-6.712756847115156e-05j),(-0.9517676097248032+0.3068198446625428j),(-0.9517676097248032-0.3068198446625428j)
10,-1.9986643503088801,0.0,6.012115151319096e-05,1.4091695400493822,58.476435468686745,3.0115931797159234,27.015700558562468,(-54.01280111868975+0j),(-0.0185141001569839+0j),(0.999946426287596+0j),(1.0000535759592408+0j),(-0.9517697638348139+0.30681316244554574j),(-0.9517697638348139-0.30681316244554574j)
11,-1.9986647541230105,0.0,6.482072021335261e-05,1.4091701247214126,58.47644060766984,3.0115929422310623,31.566574523072497,(-63.11730553077959+0j),(-0.015843550241988316+0j),(0.9999999605943637+0.0002812503364310898j),(0.9999999605943637-0.0002812503364310898j),(-0.9517719999701356+0.30680622560969284j),(-0.9517719999701356-0.30680622560969284j)
12,-1.998665180347127,0.0,6.943684456844521e-05,1.4091707418402508,58.476446031856504,3.0115926915665883,36.3704327935451,(-72.72707885444284+0j),(-0.013750029714997968+0j),(0.999999976685298+0.00021217647795610407j),(0.999999976685298-0.00021217647795610407j),(-0.9517743609324243+0.3067989013534718j),(-0.9517743609324243-0.3067989013534718j)
13,-1.998665628228935,0.0,7.397774260555939e-05,1.409171390316665,58.476451731679376,3.0115924281648963,41.41834907077133,(-82.82461916151952+0j),(-0.01207370400760686+0j),(0.999999984170911+0.00017996401529572488j),(0.999999984170911-0.00017996401529572488j),(-0.9517768416710215+0.30679120531522264j),(-0.9517768416710215-0.30679120531522264j)
14,-1.9986660971889996,0.0,7.845109843560194e-05,1.4091720693116976,58.476457699757624,3.0115921523667315,46.703810346286716,(-93.39691370065714+0j),(-0.010707002598776912+0j),(0.999999988597138+0.00015832569735828813j),(0.999999988597138-0.00015832569735828813j),(-0.9517794390927415+0.3067831470604953j),(-0.9517794390927415-0.3067831470604953j)
15,-1.9986665867934448,0.0,8.28640355777898e-05,1.4091727781971464,58.476463930575605,3.0115918644272237,52.221889653751695,(-104.43420390057108+0j),(-0.009575416917819313+0j),(0.9999999974242507+9.0346878599503e-05j),(0.9999999974242507-9.0346878599503e-05j),(-0.9517821509018435+0.306774733680422j),(-0.9517821509018435-0.306774733680422j)
16,-1.9986670967320117,0.0,8.722312984968594e-05,1.4091735165237873,58.47647042017557,3.0115915645288123,57.96911660462281,(-115.92960728508855+0j),(-0.008625938581833139+0j),(0.9999679029507896+0j),(1.0000321011595983+0j),(-0.9517849752281657+0.30676597094520747j),(-0.9517849752281657-0.30676597094520747j)
